Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sweater_wind3_b1_m0.1_1.mp4,Silk_wind2_b1_m0.1_1.mp4,Silk_wind2_b0.1_m0.1_1.mp4,8
2,FeltGreen_wind1_b0.01_m1_1.mp4,Bro_wind1_b0.01_m0.7_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,2
3,Cotton_wind2_b0.001_m1.7_1.mp4,Sweater_wind1_b0.001_m0.7_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,3
4,Silk_wind3_b100_m0.3_1.mp4,Fleece_wind3_b100_m0.5_1.mp4,Sha_wind3_b0.1_m0.1_1.mp4,3
5,Fleece_wind1_b0.001_m0.3_1.mp4,Fleece_wind3_b0.001_m0.3_1.mp4,Silk_wind1_b10_m0.3_1.mp4,3
6,Sweater_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind1_b0.1_m1.3_1.mp4,Fleece_wind1_b0.01_m0.3_1.mp4,7
7,Silk_wind1_b0.001_m1_1.mp4,Sha_wind1_b0.001_m1.7_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,5
8,Fleece_wind1_b0.1_m0.3_1.mp4,Fleece_wind2_b0.1_m1_1.mp4,Cotton_wind1_b10_m1_1.mp4,5
9,Sha_wind1_b10_m0.1_1.mp4,Sha_wind1_b10_m0.3_1.mp4,FeltGreen_wind2_b0.01_m1.7_1.mp4,1
10,Fleece_wind1_b0.001_m0.7_1.mp4,Sha_wind1_b0.001_m0.7_1.mp4,Silk_wind3_b0.1_m0.7_1.mp4,5
11,Fleece_wind3_b1_m1.3_1.mp4,Sha_wind3_b1_m1.3_1.mp4,Sweater_wind1_b0.01_m1.3_1.mp4,4
12,Cotton_wind3_b0.1_m0.3_1.mp4,Sha_wind2_b0.1_m0.1_1.mp4,Sweater_wind1_b0.001_m1.3_1.mp4,6
13,Cotton_wind2_b1_m1.7_1.mp4,Fleece_wind1_b1_m1.3_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,3
14,Bro_wind2_b1_m1_1.mp4,Silk_wind2_b1_m0.1_1.mp4,Fleece_wind3_b0.1_m0.7_1.mp4,7
15,Silk_wind3_b0.01_m0.1_1.mp4,FeltGreen_wind2_b0.01_m0.1_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,6
16,Sha_wind3_b0.01_m0.3_1.mp4,Cotton_wind1_b0.01_m0.1_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,7
17,Silk_wind2_b100_m1.3_1.mp4,Fleece_wind1_b100_m1.3_1.mp4,Sha_wind2_b0.001_m1.3_1.mp4,3
18,Cotton_wind3_b1_m1.3_1.mp4,Bro_wind2_b1_m1.3_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,2
19,Fleece_wind2_b0.001_m0.5_1.mp4,Sha_wind3_b0.001_m0.3_1.mp4,Sha_wind3_b100_m0.3_1.mp4,5
20,Sweater_wind1_b0.01_m1_1.mp4,Sweater_wind3_b0.01_m1_1.mp4,FeltGreen_wind3_b0.1_m1_1.mp4,2
21,Fleece_wind3_b0.001_m1.3_1.mp4,Sweater_wind2_b0.001_m1.3_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,4
22,Bro_wind2_b0.1_m0.5_1.mp4,Fleece_wind2_b0.1_m0.5_1.mp4,Cotton_wind3_b0.001_m0.5_1.mp4,4
23,Sweater_wind1_b0.01_m1.3_1.mp4,Fleece_wind2_b0.01_m1.3_1.mp4,Sweater_wind1_b10_m1.3_1.mp4,5
