Triplet #,Anchor,Positive,Negative,Hardness Score
1,FeltGreen_wind1_b0.001_m1_1.mp4,Silk_wind1_b0.001_m1.7_1.mp4,Silk_wind2_b0.1_m1.7_1.mp4,6
2,FeltGreen_wind2_b0.01_m0.5_1.mp4,Cotton_wind3_b0.01_m0.5_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,3
3,Fleece_wind1_b10_m1_1.mp4,Silk_wind1_b10_m1_1.mp4,Sweater_wind1_b0.001_m1_1.mp4,3
4,Silk_wind3_b100_m1.3_1.mp4,Sha_wind2_b100_m1.3_1.mp4,Sha_wind3_b0.001_m1.3_1.mp4,4
5,Silk_wind1_b10_m1.3_1.mp4,Silk_wind2_b10_m1.3_1.mp4,Silk_wind2_b1_m1.3_1.mp4,6
6,Cotton_wind1_b10_m0.7_1.mp4,FeltGreen_wind3_b10_m0.7_1.mp4,Bro_wind3_b100_m0.7_1.mp4,3
7,Sweater_wind3_b100_m1.3_1.mp4,FeltGreen_wind2_b100_m1.3_1.mp4,Sha_wind1_b0.001_m1.3_1.mp4,3
8,Sweater_wind1_b10_m1.7_1.mp4,Cotton_wind3_b10_m0.1_1.mp4,Fleece_wind1_b0.001_m0.1_1.mp4,4
9,Sweater_wind1_b10_m0.1_1.mp4,Silk_wind2_b10_m0.1_1.mp4,Bro_wind1_b0.01_m0.1_1.mp4,2
10,FeltGreen_wind2_b10_m0.7_1.mp4,Bro_wind1_b10_m0.7_1.mp4,FeltGreen_wind1_b0.01_m0.7_1.mp4,3
11,Sweater_wind3_b10_m1_1.mp4,Cotton_wind3_b10_m1_1.mp4,Bro_wind2_b0.1_m1_1.mp4,4
12,Fleece_wind2_b0.001_m1.3_1.mp4,Cotton_wind1_b0.001_m0.7_1.mp4,Sha_wind1_b0.01_m0.7_1.mp4,3
13,FeltGreen_wind1_b0.1_m1_1.mp4,Sweater_wind2_b0.1_m0.1_1.mp4,Sha_wind2_b10_m1_1.mp4,9
14,Sha_wind2_b0.01_m0.7_1.mp4,FeltGreen_wind2_b0.01_m0.7_1.mp4,Silk_wind1_b0.001_m0.7_1.mp4,5
15,Bro_wind1_b0.01_m1.3_1.mp4,Bro_wind1_b0.01_m1_1.mp4,Fleece_wind1_b0.001_m1.7_1.mp4,5
16,Silk_wind2_b0.001_m1_1.mp4,FeltGreen_wind2_b0.001_m1_1.mp4,Bro_wind3_b0.01_m1_1.mp4,1
17,Fleece_wind1_b0.001_m1_1.mp4,Sha_wind1_b0.001_m0.7_1.mp4,Cotton_wind3_b0.01_m1.7_1.mp4,2
18,FeltGreen_wind1_b100_m1.7_1.mp4,Sha_wind3_b100_m0.5_1.mp4,Sha_wind2_b0.1_m0.1_1.mp4,4
19,Sweater_wind3_b0.1_m1.7_1.mp4,Fleece_wind3_b0.1_m0.7_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,7
20,Sweater_wind1_b100_m0.1_1.mp4,Cotton_wind1_b100_m0.1_1.mp4,Cotton_wind3_b10_m0.1_1.mp4,6
21,Fleece_wind2_b10_m1.7_1.mp4,Fleece_wind1_b10_m0.7_1.mp4,Silk_wind3_b100_m1.7_1.mp4,3
22,FeltGreen_wind3_b0.01_m1.7_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,Sha_wind3_b100_m0.7_1.mp4,4
23,Cotton_wind3_b10_m0.3_1.mp4,Silk_wind3_b10_m0.3_1.mp4,Sha_wind3_b0.01_m0.3_1.mp4,1
24,Sweater_wind2_b0.1_m0.3_1.mp4,Silk_wind2_b0.1_m0.3_1.mp4,Sha_wind1_b1_m0.3_1.mp4,1
25,Bro_wind1_b0.1_m1_1.mp4,Cotton_wind2_b0.1_m1_1.mp4,Cotton_wind1_b100_m1_1.mp4,6
26,Silk_wind1_b10_m0.3_1.mp4,Sweater_wind3_b10_m0.5_1.mp4,FeltGreen_wind3_b0.1_m0.5_1.mp4,6
27,Sha_wind3_b0.1_m0.7_1.mp4,Bro_wind2_b0.1_m0.7_1.mp4,Sweater_wind1_b10_m0.7_1.mp4,6
28,Sweater_wind2_b1_m0.5_1.mp4,Bro_wind2_b1_m0.7_1.mp4,FeltGreen_wind2_b10_m1.3_1.mp4,2
29,Fleece_wind2_b10_m1.7_1.mp4,FeltGreen_wind1_b10_m1.7_1.mp4,FeltGreen_wind1_b0.1_m1.7_1.mp4,7
30,Fleece_wind1_b0.001_m1.3_1.mp4,Fleece_wind2_b0.001_m0.1_1.mp4,Sweater_wind2_b1_m0.5_1.mp4,7
31,FeltGreen_wind1_b0.01_m1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,FeltGreen_wind1_b0.001_m1_1.mp4,6
32,Cotton_wind1_b10_m0.1_1.mp4,FeltGreen_wind2_b10_m1_1.mp4,Sha_wind2_b0.001_m0.1_1.mp4,7
33,FeltGreen_wind1_b0.01_m0.7_1.mp4,Silk_wind2_b0.01_m0.7_1.mp4,Sweater_wind1_b0.001_m0.5_1.mp4,6
34,FeltGreen_wind3_b1_m0.5_1.mp4,Fleece_wind3_b1_m1_1.mp4,Bro_wind3_b0.01_m0.7_1.mp4,6
35,Silk_wind1_b1_m1.3_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,Fleece_wind2_b0.001_m1.3_1.mp4,5
36,Silk_wind2_b0.001_m0.3_1.mp4,Sha_wind2_b0.001_m1_1.mp4,Cotton_wind2_b0.01_m1.7_1.mp4,2
37,Bro_wind1_b1_m0.1_1.mp4,FeltGreen_wind3_b1_m1.3_1.mp4,Cotton_wind3_b100_m0.5_1.mp4,9
38,Cotton_wind1_b10_m1_1.mp4,FeltGreen_wind3_b10_m1_1.mp4,Sha_wind3_b0.001_m1_1.mp4,5
39,Sha_wind1_b1_m1.3_1.mp4,Sweater_wind1_b1_m1.3_1.mp4,Cotton_wind1_b100_m1.3_1.mp4,5
40,Sweater_wind2_b1_m0.7_1.mp4,Bro_wind3_b1_m0.7_1.mp4,Bro_wind3_b10_m0.3_1.mp4,4
41,Bro_wind1_b0.001_m1.7_1.mp4,Fleece_wind1_b0.001_m1.7_1.mp4,Cotton_wind1_b0.01_m0.1_1.mp4,1
42,Silk_wind3_b1_m1.3_1.mp4,Sha_wind2_b1_m0.1_1.mp4,Sweater_wind3_b10_m1_1.mp4,4
43,Sweater_wind1_b1_m0.3_1.mp4,Sweater_wind2_b1_m0.7_1.mp4,FeltGreen_wind2_b10_m0.7_1.mp4,2
44,FeltGreen_wind3_b0.01_m1.3_1.mp4,Fleece_wind2_b0.01_m1.3_1.mp4,Fleece_wind1_b10_m1.3_1.mp4,6
45,Sweater_wind2_b0.1_m1.3_1.mp4,Silk_wind1_b0.1_m1.3_1.mp4,Sha_wind3_b100_m1.3_1.mp4,5
46,Cotton_wind3_b1_m0.5_1.mp4,Sweater_wind1_b1_m0.5_1.mp4,Sha_wind3_b0.001_m0.7_1.mp4,2
47,Sweater_wind3_b1_m0.5_1.mp4,Cotton_wind2_b1_m0.5_1.mp4,FeltGreen_wind3_b0.01_m1_1.mp4,5
