Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sweater_wind1_b10_m1_1.mp4,Silk_wind2_b10_m0.1_1.mp4,Cotton_wind2_b0.001_m1_1.mp4,7
2,Silk_wind3_b0.01_m0.5_1.mp4,Bro_wind1_b0.01_m0.5_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,6
3,Sweater_wind3_b0.01_m1_1.mp4,FeltGreen_wind2_b0.01_m0.5_1.mp4,Fleece_wind2_b0.1_m0.1_1.mp4,4
4,Sweater_wind1_b1_m0.7_1.mp4,Cotton_wind3_b1_m0.3_1.mp4,Bro_wind3_b0.01_m1_1.mp4,8
5,Fleece_wind2_b0.1_m0.7_1.mp4,Fleece_wind2_b0.1_m0.7_1.mp4,Sweater_wind2_b0.01_m0.3_1.mp4,4
6,Sweater_wind3_b10_m0.5_1.mp4,Sweater_wind1_b10_m0.1_1.mp4,Sha_wind1_b1_m0.7_1.mp4,8
7,Sha_wind1_b0.01_m0.5_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,Fleece_wind1_b100_m0.5_1.mp4,4
8,Silk_wind2_b1_m1.7_1.mp4,Bro_wind3_b1_m1.7_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,3
9,Cotton_wind1_b0.01_m1_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,FeltGreen_wind1_b0.1_m0.3_1.mp4,3
10,Silk_wind1_b0.001_m0.5_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,Silk_wind1_b10_m1_1.mp4,6
11,Bro_wind1_b100_m1.3_1.mp4,Bro_wind3_b100_m1.3_1.mp4,Sweater_wind2_b0.001_m1.3_1.mp4,2
12,FeltGreen_wind2_b0.001_m1.7_1.mp4,Cotton_wind3_b0.001_m1.7_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,6
13,Cotton_wind3_b10_m0.5_1.mp4,Sha_wind2_b10_m0.5_1.mp4,FeltGreen_wind3_b0.001_m0.5_1.mp4,4
14,Bro_wind3_b0.001_m0.1_1.mp4,Sha_wind1_b0.001_m0.7_1.mp4,Sha_wind1_b0.1_m0.5_1.mp4,10
15,Silk_wind3_b1_m0.5_1.mp4,Sweater_wind2_b1_m1.7_1.mp4,Sha_wind1_b10_m0.1_1.mp4,4
16,Fleece_wind3_b0.01_m0.1_1.mp4,Cotton_wind2_b0.01_m0.1_1.mp4,Bro_wind1_b100_m0.1_1.mp4,4
17,Fleece_wind2_b0.001_m0.3_1.mp4,Bro_wind3_b0.001_m1_1.mp4,Sweater_wind3_b10_m1_1.mp4,5
18,Sha_wind1_b0.001_m0.1_1.mp4,Sweater_wind2_b0.001_m0.1_1.mp4,Sha_wind3_b10_m1.7_1.mp4,4
19,Sweater_wind1_b1_m1_1.mp4,Bro_wind2_b1_m1_1.mp4,Sweater_wind1_b0.001_m1_1.mp4,2
20,FeltGreen_wind1_b1_m1.7_1.mp4,Bro_wind1_b1_m1.7_1.mp4,Fleece_wind3_b0.1_m1.7_1.mp4,5
21,FeltGreen_wind3_b1_m1.3_1.mp4,Cotton_wind3_b1_m1.3_1.mp4,Sweater_wind3_b100_m1.3_1.mp4,5
22,Bro_wind2_b1_m0.3_1.mp4,Silk_wind3_b1_m0.3_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,5
23,Sha_wind1_b1_m1_1.mp4,Silk_wind3_b1_m1_1.mp4,Cotton_wind2_b0.001_m1_1.mp4,2
24,Bro_wind2_b0.01_m1.7_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,Fleece_wind2_b10_m1.7_1.mp4,4
25,FeltGreen_wind3_b100_m1.3_1.mp4,Bro_wind2_b100_m1_1.mp4,Cotton_wind1_b0.01_m0.3_1.mp4,5
26,Sweater_wind3_b0.001_m1.3_1.mp4,FeltGreen_wind2_b0.001_m1.3_1.mp4,Bro_wind1_b0.01_m0.7_1.mp4,2
27,Sweater_wind2_b100_m1.3_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,Cotton_wind1_b0.01_m0.5_1.mp4,6
28,Silk_wind2_b100_m1_1.mp4,Silk_wind3_b100_m1_1.mp4,Cotton_wind1_b0.001_m1_1.mp4,2
29,FeltGreen_wind3_b0.1_m1_1.mp4,Sha_wind3_b0.1_m1_1.mp4,Sweater_wind1_b10_m1_1.mp4,5
30,Sweater_wind3_b0.1_m0.3_1.mp4,FeltGreen_wind1_b0.1_m0.5_1.mp4,Sweater_wind1_b1_m1.7_1.mp4,4
31,Bro_wind2_b100_m0.7_1.mp4,Cotton_wind2_b100_m0.7_1.mp4,FeltGreen_wind2_b0.01_m0.7_1.mp4,3
32,Cotton_wind3_b0.01_m1_1.mp4,Sweater_wind3_b0.01_m1.3_1.mp4,Sweater_wind3_b10_m1_1.mp4,7
33,Silk_wind2_b1_m1_1.mp4,Fleece_wind1_b1_m1_1.mp4,Silk_wind2_b100_m1_1.mp4,6
34,FeltGreen_wind1_b10_m1.3_1.mp4,Cotton_wind3_b10_m0.5_1.mp4,Sha_wind1_b0.1_m0.3_1.mp4,6
