Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sweater_wind3_b0.001_m0.5_1.mp4,Silk_wind3_b0.001_m0.5_1.mp4,Fleece_wind3_b100_m0.7_1.mp4,2
2,Bro_wind1_b10_m0.7_1.mp4,FeltGreen_wind3_b10_m0.7_1.mp4,Bro_wind1_b0.01_m0.7_1.mp4,2
3,Silk_wind2_b0.1_m0.3_1.mp4,Sweater_wind3_b0.1_m0.3_1.mp4,Sha_wind3_b1_m0.3_1.mp4,3
4,Silk_wind2_b0.1_m0.7_1.mp4,Silk_wind1_b0.1_m1.7_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,4
5,Bro_wind1_b0.001_m0.1_1.mp4,Fleece_wind3_b0.001_m1.7_1.mp4,Sha_wind1_b0.01_m1.3_1.mp4,4
6,Sha_wind3_b10_m0.5_1.mp4,Bro_wind3_b10_m0.5_1.mp4,Sha_wind1_b1_m0.5_1.mp4,5
7,Silk_wind3_b0.001_m1.3_1.mp4,Silk_wind1_b0.001_m1.3_1.mp4,Fleece_wind1_b0.01_m1.3_1.mp4,2
8,FeltGreen_wind2_b0.01_m1.7_1.mp4,Silk_wind2_b0.01_m1_1.mp4,Sweater_wind2_b0.1_m1_1.mp4,1
9,FeltGreen_wind2_b0.001_m0.1_1.mp4,Sha_wind1_b0.001_m1_1.mp4,Sweater_wind1_b10_m1.7_1.mp4,6
10,FeltGreen_wind3_b0.01_m0.3_1.mp4,Fleece_wind3_b0.01_m0.3_1.mp4,Fleece_wind2_b1_m0.3_1.mp4,6
11,Sweater_wind1_b0.01_m1.7_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,Silk_wind2_b10_m1_1.mp4,8
12,Bro_wind3_b0.01_m1_1.mp4,Fleece_wind2_b0.01_m1.7_1.mp4,Sha_wind1_b1_m1.3_1.mp4,8
13,Bro_wind1_b0.1_m0.5_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,6
14,Bro_wind2_b0.1_m0.3_1.mp4,Sha_wind1_b0.1_m0.3_1.mp4,Fleece_wind1_b1_m0.3_1.mp4,3
15,Sweater_wind2_b0.1_m0.1_1.mp4,FeltGreen_wind2_b0.1_m0.1_1.mp4,Bro_wind3_b1_m0.1_1.mp4,1
16,Sha_wind3_b0.01_m1.7_1.mp4,Fleece_wind3_b0.01_m1.3_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,5
17,Cotton_wind2_b0.01_m0.1_1.mp4,FeltGreen_wind1_b0.01_m0.1_1.mp4,Sweater_wind2_b10_m0.1_1.mp4,5
18,Sweater_wind3_b0.01_m0.5_1.mp4,Fleece_wind1_b0.01_m0.5_1.mp4,Bro_wind2_b100_m0.5_1.mp4,4
19,Sweater_wind2_b0.01_m1.7_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,Sweater_wind1_b10_m1.7_1.mp4,4
20,Silk_wind3_b0.1_m1.3_1.mp4,FeltGreen_wind1_b0.1_m1.7_1.mp4,Silk_wind1_b1_m0.7_1.mp4,4
21,Silk_wind2_b10_m1.3_1.mp4,Cotton_wind3_b10_m0.1_1.mp4,Sha_wind3_b1_m1.3_1.mp4,9
22,FeltGreen_wind3_b10_m0.5_1.mp4,FeltGreen_wind2_b10_m0.5_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,1
23,Cotton_wind2_b10_m1.7_1.mp4,Silk_wind3_b10_m1.7_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,2
24,Sha_wind2_b0.1_m0.5_1.mp4,Bro_wind2_b0.1_m0.3_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,6
25,Silk_wind3_b10_m0.3_1.mp4,Silk_wind2_b10_m0.3_1.mp4,Sha_wind1_b100_m0.3_1.mp4,1
26,Sha_wind3_b1_m0.7_1.mp4,FeltGreen_wind3_b1_m0.3_1.mp4,Silk_wind3_b100_m0.1_1.mp4,6
27,Fleece_wind1_b10_m1_1.mp4,Fleece_wind1_b10_m0.7_1.mp4,Cotton_wind3_b0.01_m0.7_1.mp4,0
28,FeltGreen_wind3_b0.01_m1_1.mp4,Bro_wind1_b0.01_m1_1.mp4,Fleece_wind3_b100_m1_1.mp4,4
29,Fleece_wind2_b1_m1_1.mp4,Bro_wind1_b1_m0.3_1.mp4,Cotton_wind1_b100_m0.7_1.mp4,9
