Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind1_b0.01_m0.5_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,1
2,Bro_wind2_b10_m0.1_1.mp4,Silk_wind3_b10_m0.1_1.mp4,Cotton_wind1_b1_m0.1_1.mp4,6
3,Sweater_wind1_b1_m1.7_1.mp4,Bro_wind1_b1_m1.7_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,5
4,Fleece_wind1_b10_m0.7_1.mp4,Bro_wind2_b10_m0.1_1.mp4,Bro_wind2_b100_m0.1_1.mp4,4
5,FeltGreen_wind3_b0.1_m0.5_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,FeltGreen_wind3_b0.01_m0.5_1.mp4,5
6,Sha_wind2_b100_m1.7_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,Silk_wind3_b0.1_m1.7_1.mp4,2
7,Silk_wind3_b0.01_m1_1.mp4,Silk_wind1_b0.01_m0.7_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,2
8,FeltGreen_wind2_b0.01_m0.3_1.mp4,Sha_wind3_b0.01_m0.3_1.mp4,Sha_wind2_b10_m0.3_1.mp4,6
9,Silk_wind2_b0.1_m0.3_1.mp4,Sha_wind2_b0.1_m1_1.mp4,Sweater_wind2_b1_m1_1.mp4,1
10,Sha_wind2_b0.1_m0.1_1.mp4,Bro_wind2_b0.1_m1.7_1.mp4,Silk_wind1_b100_m1.7_1.mp4,4
11,Fleece_wind3_b1_m0.5_1.mp4,Fleece_wind3_b1_m1.7_1.mp4,Sweater_wind3_b10_m0.3_1.mp4,2
12,Cotton_wind3_b10_m1_1.mp4,Bro_wind3_b10_m1_1.mp4,Silk_wind3_b100_m1_1.mp4,1
13,Silk_wind1_b0.01_m1.7_1.mp4,Fleece_wind1_b0.01_m1.7_1.mp4,Sweater_wind1_b10_m1_1.mp4,4
14,Sweater_wind2_b1_m0.7_1.mp4,Silk_wind1_b1_m0.7_1.mp4,Sha_wind2_b0.001_m0.7_1.mp4,2
15,Bro_wind2_b10_m1.3_1.mp4,Silk_wind2_b10_m0.1_1.mp4,Sha_wind2_b0.1_m0.5_1.mp4,6
16,Sweater_wind3_b0.001_m1_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,Fleece_wind1_b1_m1.3_1.mp4,6
17,Bro_wind2_b0.01_m1.3_1.mp4,Sha_wind1_b0.01_m0.5_1.mp4,Fleece_wind3_b100_m1.7_1.mp4,6
18,Sweater_wind2_b10_m1.3_1.mp4,Cotton_wind2_b10_m1.3_1.mp4,FeltGreen_wind1_b0.1_m1.3_1.mp4,4
19,Silk_wind3_b0.1_m0.1_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,Sha_wind3_b0.01_m0.1_1.mp4,4
20,Bro_wind3_b0.1_m0.1_1.mp4,Sha_wind1_b0.1_m0.3_1.mp4,Silk_wind1_b100_m1.3_1.mp4,7
21,Sweater_wind2_b10_m0.3_1.mp4,Sweater_wind1_b10_m0.5_1.mp4,Sha_wind1_b100_m1.3_1.mp4,3
22,Bro_wind1_b10_m0.7_1.mp4,Bro_wind2_b10_m1_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,3
23,Sha_wind2_b100_m1_1.mp4,Fleece_wind2_b100_m1_1.mp4,FeltGreen_wind2_b0.001_m1_1.mp4,2
24,Fleece_wind2_b10_m1_1.mp4,Cotton_wind2_b10_m1_1.mp4,Fleece_wind1_b0.1_m1_1.mp4,4
25,Sha_wind3_b0.001_m0.3_1.mp4,Fleece_wind3_b0.001_m0.1_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,2
26,Bro_wind2_b0.01_m0.5_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,6
27,Sweater_wind2_b0.001_m1.7_1.mp4,Fleece_wind3_b0.001_m1.3_1.mp4,Cotton_wind2_b10_m1_1.mp4,5
28,Sweater_wind2_b0.01_m1.3_1.mp4,FeltGreen_wind3_b0.01_m0.7_1.mp4,Sweater_wind2_b1_m0.5_1.mp4,7
29,FeltGreen_wind1_b0.01_m1.3_1.mp4,Fleece_wind3_b0.01_m1.3_1.mp4,Silk_wind3_b100_m1.3_1.mp4,5
30,Sweater_wind2_b0.1_m1_1.mp4,Cotton_wind2_b0.1_m1_1.mp4,Silk_wind2_b100_m1_1.mp4,4
31,Bro_wind1_b100_m0.3_1.mp4,Cotton_wind1_b100_m0.3_1.mp4,Silk_wind3_b0.1_m0.3_1.mp4,1
32,Fleece_wind3_b0.01_m0.5_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,7
33,Fleece_wind1_b10_m0.3_1.mp4,Silk_wind2_b10_m0.3_1.mp4,Fleece_wind3_b0.01_m0.3_1.mp4,2
34,Sweater_wind1_b0.001_m0.7_1.mp4,Sweater_wind2_b0.001_m0.7_1.mp4,Silk_wind3_b0.01_m0.7_1.mp4,1
35,FeltGreen_wind1_b0.001_m0.3_1.mp4,Sha_wind2_b0.001_m0.7_1.mp4,Fleece_wind2_b1_m0.7_1.mp4,6
36,Fleece_wind3_b10_m0.5_1.mp4,Sweater_wind2_b10_m0.7_1.mp4,Bro_wind3_b100_m1.3_1.mp4,3
37,Silk_wind2_b0.001_m0.5_1.mp4,Sha_wind1_b0.001_m0.5_1.mp4,Fleece_wind3_b10_m0.5_1.mp4,4
38,FeltGreen_wind2_b0.01_m1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,4
39,Fleece_wind2_b0.1_m1.3_1.mp4,Sha_wind1_b0.1_m1.3_1.mp4,Cotton_wind3_b1_m1.3_1.mp4,2
40,Silk_wind2_b0.001_m0.7_1.mp4,Cotton_wind3_b0.001_m0.7_1.mp4,Sweater_wind1_b0.1_m0.7_1.mp4,6
41,Silk_wind2_b10_m0.1_1.mp4,Bro_wind2_b10_m0.1_1.mp4,Fleece_wind1_b1_m0.1_1.mp4,5
42,Sweater_wind2_b0.01_m1_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,Cotton_wind3_b0.001_m1_1.mp4,7
43,Silk_wind1_b0.001_m0.3_1.mp4,Sweater_wind3_b0.001_m0.5_1.mp4,Sha_wind1_b0.01_m1.7_1.mp4,3
44,FeltGreen_wind3_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m0.1_1.mp4,Cotton_wind1_b10_m1_1.mp4,7
45,Sha_wind1_b1_m1.7_1.mp4,Cotton_wind3_b1_m0.3_1.mp4,Silk_wind2_b0.001_m0.3_1.mp4,2
46,Silk_wind3_b1_m1.7_1.mp4,Bro_wind1_b1_m1.7_1.mp4,Silk_wind2_b0.1_m1.7_1.mp4,6
47,Cotton_wind3_b1_m0.5_1.mp4,Sha_wind1_b1_m0.5_1.mp4,Bro_wind3_b0.001_m0.5_1.mp4,2
48,Silk_wind2_b1_m0.5_1.mp4,Silk_wind2_b1_m0.5_1.mp4,Sha_wind3_b0.01_m0.5_1.mp4,3
49,FeltGreen_wind1_b0.01_m1.3_1.mp4,Sweater_wind1_b0.01_m1.3_1.mp4,Sweater_wind3_b0.001_m0.5_1.mp4,6
50,Silk_wind1_b10_m0.5_1.mp4,Silk_wind2_b10_m0.5_1.mp4,Sha_wind3_b100_m0.5_1.mp4,1
