Triplet #,Anchor,Positive,Negative,Hardness Score
1,FeltGreen_wind1_b10_m0.1_1.mp4,Sha_wind1_b10_m0.7_1.mp4,FeltGreen_wind3_b1_m0.5_1.mp4,7
2,Bro_wind1_b10_m0.1_1.mp4,Silk_wind2_b10_m0.1_1.mp4,Bro_wind1_b0.001_m1.7_1.mp4,4
3,Silk_wind1_b10_m1_1.mp4,Fleece_wind2_b10_m1_1.mp4,Silk_wind2_b0.1_m1_1.mp4,6
4,Sha_wind2_b100_m0.5_1.mp4,Silk_wind1_b100_m1_1.mp4,Bro_wind2_b10_m0.3_1.mp4,8
5,Cotton_wind3_b100_m1_1.mp4,Fleece_wind1_b100_m1_1.mp4,Sweater_wind3_b1_m1_1.mp4,5
6,Cotton_wind2_b0.001_m1.7_1.mp4,Fleece_wind2_b0.001_m1_1.mp4,Bro_wind1_b10_m0.5_1.mp4,4
7,Fleece_wind3_b1_m1_1.mp4,Sweater_wind3_b1_m0.3_1.mp4,Sweater_wind3_b0.1_m1.7_1.mp4,7
8,Bro_wind2_b0.1_m0.3_1.mp4,Cotton_wind2_b0.1_m0.3_1.mp4,Cotton_wind3_b0.01_m0.3_1.mp4,6
9,Silk_wind2_b10_m1_1.mp4,FeltGreen_wind1_b10_m1_1.mp4,FeltGreen_wind2_b100_m1_1.mp4,3
10,Cotton_wind2_b0.1_m1.7_1.mp4,Cotton_wind1_b0.1_m1.7_1.mp4,Bro_wind2_b100_m0.5_1.mp4,4
11,Silk_wind3_b1_m0.1_1.mp4,Sha_wind3_b1_m0.1_1.mp4,Sha_wind3_b10_m0.1_1.mp4,2
12,Fleece_wind3_b0.1_m0.1_1.mp4,Fleece_wind2_b0.1_m0.1_1.mp4,Sweater_wind2_b0.01_m0.1_1.mp4,6
13,Sweater_wind2_b1_m0.1_1.mp4,Sweater_wind1_b1_m0.1_1.mp4,Fleece_wind3_b0.001_m0.1_1.mp4,1
14,Fleece_wind2_b0.1_m0.1_1.mp4,Sha_wind1_b0.1_m1.3_1.mp4,Sha_wind1_b10_m1.3_1.mp4,8
15,Sweater_wind2_b0.1_m0.1_1.mp4,Sha_wind2_b0.1_m0.3_1.mp4,FeltGreen_wind1_b10_m1_1.mp4,6
16,Bro_wind1_b0.01_m0.5_1.mp4,Silk_wind2_b0.01_m0.5_1.mp4,Fleece_wind2_b100_m0.5_1.mp4,5
17,Fleece_wind1_b10_m1_1.mp4,Silk_wind1_b10_m1_1.mp4,Silk_wind2_b0.001_m1_1.mp4,4
18,Bro_wind1_b0.01_m1_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,Cotton_wind3_b0.1_m0.3_1.mp4,2
19,FeltGreen_wind3_b100_m1.7_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,FeltGreen_wind3_b0.1_m1.7_1.mp4,1
20,Bro_wind1_b0.01_m0.7_1.mp4,FeltGreen_wind3_b0.01_m0.7_1.mp4,Sweater_wind2_b1_m0.7_1.mp4,6
21,Cotton_wind2_b0.1_m0.3_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,Bro_wind3_b100_m0.3_1.mp4,8
22,Silk_wind3_b100_m0.3_1.mp4,Bro_wind1_b100_m0.3_1.mp4,Fleece_wind1_b1_m0.3_1.mp4,6
23,Bro_wind1_b1_m1_1.mp4,Sweater_wind2_b1_m1_1.mp4,Sweater_wind2_b10_m1_1.mp4,4
24,Sha_wind3_b0.1_m0.7_1.mp4,Sha_wind3_b0.1_m0.7_1.mp4,Fleece_wind2_b10_m0.7_1.mp4,4
25,Sweater_wind1_b0.001_m1.3_1.mp4,Sha_wind3_b0.001_m1_1.mp4,Bro_wind1_b10_m0.7_1.mp4,5
26,Sweater_wind1_b100_m0.3_1.mp4,FeltGreen_wind1_b100_m0.3_1.mp4,Sha_wind2_b10_m0.3_1.mp4,5
27,FeltGreen_wind1_b0.001_m0.7_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,Sweater_wind2_b0.01_m1.3_1.mp4,2
28,Sha_wind3_b100_m0.5_1.mp4,Sweater_wind2_b100_m0.5_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,5
29,Silk_wind1_b0.1_m0.5_1.mp4,Cotton_wind3_b0.1_m0.5_1.mp4,Bro_wind3_b100_m0.3_1.mp4,6
30,Fleece_wind1_b0.001_m1.7_1.mp4,Fleece_wind1_b0.001_m1.7_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,0
31,Cotton_wind3_b100_m1.3_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,7
32,Sha_wind2_b0.01_m1.7_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,Bro_wind3_b1_m1.7_1.mp4,7
33,Sweater_wind2_b0.001_m0.1_1.mp4,Sha_wind3_b0.001_m1_1.mp4,Sweater_wind3_b10_m1_1.mp4,5
34,Silk_wind3_b0.01_m0.1_1.mp4,Fleece_wind2_b0.01_m1_1.mp4,FeltGreen_wind2_b0.001_m0.3_1.mp4,9
35,Sha_wind1_b1_m1_1.mp4,Bro_wind2_b1_m0.1_1.mp4,Cotton_wind1_b0.1_m0.5_1.mp4,8
36,Sweater_wind3_b1_m1.3_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,Silk_wind1_b10_m0.7_1.mp4,3
37,Bro_wind1_b0.001_m1_1.mp4,FeltGreen_wind2_b0.001_m1_1.mp4,Silk_wind3_b1_m0.7_1.mp4,5
38,Sweater_wind3_b0.001_m1_1.mp4,Sha_wind1_b0.001_m1_1.mp4,FeltGreen_wind2_b1_m1_1.mp4,5
39,Cotton_wind1_b100_m0.7_1.mp4,FeltGreen_wind2_b100_m0.7_1.mp4,Cotton_wind3_b10_m0.7_1.mp4,6
40,Bro_wind2_b0.1_m0.5_1.mp4,Fleece_wind1_b0.1_m1.7_1.mp4,Fleece_wind2_b1_m0.7_1.mp4,5
41,Bro_wind3_b100_m1_1.mp4,Silk_wind2_b100_m1.3_1.mp4,Cotton_wind1_b10_m0.7_1.mp4,7
42,FeltGreen_wind2_b0.1_m0.3_1.mp4,Cotton_wind1_b0.1_m0.3_1.mp4,Cotton_wind1_b100_m0.3_1.mp4,7
43,Fleece_wind1_b0.001_m1.7_1.mp4,Sweater_wind1_b0.001_m0.5_1.mp4,Sweater_wind1_b1_m0.3_1.mp4,6
44,Bro_wind3_b0.01_m1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,Bro_wind3_b1_m1_1.mp4,5
45,Silk_wind3_b1_m0.7_1.mp4,Bro_wind2_b1_m1_1.mp4,Fleece_wind3_b0.1_m0.3_1.mp4,7
46,Bro_wind3_b1_m1_1.mp4,Silk_wind1_b1_m1_1.mp4,Silk_wind2_b0.001_m1_1.mp4,3
47,Sha_wind1_b0.001_m0.1_1.mp4,Cotton_wind2_b0.001_m0.1_1.mp4,Cotton_wind3_b0.1_m0.1_1.mp4,7
48,FeltGreen_wind1_b10_m0.5_1.mp4,Cotton_wind2_b10_m0.1_1.mp4,Sweater_wind2_b100_m1.3_1.mp4,4
49,Sha_wind2_b0.1_m1_1.mp4,Fleece_wind1_b0.1_m1_1.mp4,FeltGreen_wind3_b100_m1.7_1.mp4,5
50,FeltGreen_wind3_b100_m0.3_1.mp4,Bro_wind2_b100_m0.3_1.mp4,Bro_wind2_b1_m0.3_1.mp4,7
