Triplet #,Anchor,Positive,Negative,Hardness Score
1,FeltGreen_wind3_b0.1_m0.1_1.mp4,FeltGreen_wind1_b0.1_m0.1_1.mp4,Silk_wind1_b1_m0.1_1.mp4,2
2,Sweater_wind3_b100_m0.5_1.mp4,Sha_wind3_b100_m0.5_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,1
3,FeltGreen_wind2_b0.1_m0.1_1.mp4,Cotton_wind2_b0.1_m0.5_1.mp4,FeltGreen_wind2_b0.001_m1.3_1.mp4,5
4,Fleece_wind3_b10_m1_1.mp4,Sha_wind1_b10_m0.5_1.mp4,Fleece_wind2_b0.001_m1.7_1.mp4,5
5,Cotton_wind1_b0.001_m0.1_1.mp4,Cotton_wind1_b0.001_m1.3_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,6
6,Sha_wind1_b10_m1.7_1.mp4,Sweater_wind3_b10_m1.7_1.mp4,Bro_wind3_b1_m1.7_1.mp4,7
7,Bro_wind2_b0.001_m0.5_1.mp4,Fleece_wind1_b0.001_m0.7_1.mp4,Sweater_wind1_b10_m0.7_1.mp4,5
8,FeltGreen_wind1_b100_m1.3_1.mp4,Silk_wind3_b100_m1.3_1.mp4,Sweater_wind2_b0.001_m1.3_1.mp4,3
9,Bro_wind3_b0.1_m0.1_1.mp4,Sha_wind1_b0.1_m0.1_1.mp4,Silk_wind2_b0.01_m0.1_1.mp4,6
10,Cotton_wind2_b100_m0.1_1.mp4,Cotton_wind1_b100_m0.1_1.mp4,Sha_wind1_b0.001_m0.1_1.mp4,3
11,Fleece_wind1_b100_m1.3_1.mp4,Bro_wind1_b100_m1.3_1.mp4,FeltGreen_wind1_b1_m1.3_1.mp4,4
12,Silk_wind2_b10_m1.7_1.mp4,Sweater_wind3_b10_m1_1.mp4,Sweater_wind3_b1_m1_1.mp4,8
13,Sweater_wind2_b1_m0.3_1.mp4,Sha_wind3_b1_m0.3_1.mp4,Silk_wind1_b0.01_m0.3_1.mp4,5
14,Bro_wind3_b1_m0.7_1.mp4,Cotton_wind3_b1_m0.3_1.mp4,Sweater_wind2_b100_m0.3_1.mp4,5
15,Bro_wind1_b1_m0.1_1.mp4,Fleece_wind3_b1_m1.3_1.mp4,Fleece_wind3_b10_m1_1.mp4,6
16,Cotton_wind3_b0.1_m0.1_1.mp4,Sha_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind2_b1_m1.7_1.mp4,3
17,Fleece_wind2_b10_m0.3_1.mp4,Fleece_wind1_b10_m0.3_1.mp4,Fleece_wind2_b100_m0.3_1.mp4,1
18,Bro_wind1_b1_m1.7_1.mp4,Sha_wind1_b1_m0.3_1.mp4,Sha_wind1_b0.001_m1.3_1.mp4,4
19,Sweater_wind2_b0.1_m0.5_1.mp4,Sweater_wind1_b0.1_m0.5_1.mp4,Cotton_wind1_b0.01_m0.5_1.mp4,6
20,Cotton_wind3_b0.01_m0.7_1.mp4,Sweater_wind3_b0.01_m1_1.mp4,Silk_wind3_b0.001_m1_1.mp4,5
21,Sha_wind1_b0.01_m0.7_1.mp4,Cotton_wind3_b0.01_m1.7_1.mp4,FeltGreen_wind3_b10_m0.5_1.mp4,8
22,Silk_wind1_b0.1_m0.5_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,Sweater_wind3_b0.01_m0.5_1.mp4,7
23,Silk_wind1_b1_m0.3_1.mp4,FeltGreen_wind2_b1_m0.3_1.mp4,Fleece_wind3_b0.1_m0.3_1.mp4,6
24,Fleece_wind1_b0.1_m1_1.mp4,Fleece_wind3_b0.1_m1_1.mp4,Silk_wind1_b1_m1_1.mp4,1
25,Sha_wind3_b0.01_m0.5_1.mp4,Bro_wind1_b0.01_m0.5_1.mp4,Cotton_wind2_b10_m0.5_1.mp4,5
26,Cotton_wind2_b10_m1.7_1.mp4,Sha_wind3_b10_m1.7_1.mp4,Sweater_wind1_b0.001_m1_1.mp4,4
27,Sha_wind1_b0.1_m1.7_1.mp4,Cotton_wind2_b0.1_m0.3_1.mp4,FeltGreen_wind1_b10_m1_1.mp4,8
28,Sweater_wind1_b10_m0.1_1.mp4,Sweater_wind3_b10_m0.1_1.mp4,Cotton_wind3_b0.1_m0.1_1.mp4,5
29,Fleece_wind2_b0.001_m0.5_1.mp4,Bro_wind3_b0.001_m0.5_1.mp4,FeltGreen_wind2_b10_m0.5_1.mp4,4
30,Silk_wind1_b10_m0.7_1.mp4,FeltGreen_wind1_b10_m0.7_1.mp4,Sha_wind2_b0.1_m0.7_1.mp4,4
31,Silk_wind1_b10_m1.3_1.mp4,Silk_wind2_b10_m0.3_1.mp4,FeltGreen_wind2_b0.01_m1.7_1.mp4,4
32,Silk_wind3_b0.1_m1.3_1.mp4,Silk_wind2_b0.1_m1.3_1.mp4,Sweater_wind3_b0.01_m1.3_1.mp4,5
33,Silk_wind1_b10_m0.1_1.mp4,Fleece_wind2_b10_m1.3_1.mp4,Sha_wind3_b0.1_m1_1.mp4,7
34,Cotton_wind1_b0.01_m1.7_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,Sweater_wind3_b10_m1_1.mp4,3
35,Silk_wind2_b10_m0.5_1.mp4,Sweater_wind2_b10_m1_1.mp4,Fleece_wind2_b100_m1_1.mp4,1
36,Cotton_wind1_b0.01_m1.3_1.mp4,Cotton_wind2_b0.01_m1.3_1.mp4,Fleece_wind2_b0.1_m1.3_1.mp4,2
37,Bro_wind3_b0.1_m0.5_1.mp4,FeltGreen_wind2_b0.1_m0.5_1.mp4,Sha_wind1_b100_m0.5_1.mp4,5
