Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sha_wind3_b10_m0.1_1.mp4,Sweater_wind3_b10_m0.1_1.mp4,Bro_wind3_b0.01_m0.1_1.mp4,1
2,Silk_wind3_b10_m1_1.mp4,Sha_wind2_b10_m1_1.mp4,Sha_wind2_b0.01_m1_1.mp4,4
3,Fleece_wind1_b100_m0.5_1.mp4,Bro_wind1_b100_m0.5_1.mp4,FeltGreen_wind3_b0.001_m0.5_1.mp4,2
4,Bro_wind1_b0.01_m0.3_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,FeltGreen_wind3_b10_m1_1.mp4,6
5,Fleece_wind3_b0.1_m0.5_1.mp4,Cotton_wind1_b0.1_m0.5_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,6
6,Cotton_wind3_b0.1_m0.1_1.mp4,Bro_wind1_b0.1_m0.1_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,5
7,Sha_wind2_b1_m0.1_1.mp4,Sweater_wind2_b1_m0.1_1.mp4,Sweater_wind3_b0.1_m0.1_1.mp4,6
8,Silk_wind2_b0.01_m1.7_1.mp4,Bro_wind3_b0.01_m1.7_1.mp4,Sha_wind3_b0.001_m1.7_1.mp4,7
9,Fleece_wind1_b0.01_m1.7_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,FeltGreen_wind1_b10_m1.7_1.mp4,5
10,FeltGreen_wind3_b1_m0.5_1.mp4,Cotton_wind1_b1_m0.5_1.mp4,Fleece_wind3_b0.001_m0.5_1.mp4,2
11,Sha_wind1_b100_m1.7_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,Sweater_wind2_b0.01_m0.3_1.mp4,5
12,Fleece_wind3_b100_m1.3_1.mp4,Silk_wind2_b100_m1.3_1.mp4,Silk_wind3_b10_m1.3_1.mp4,7
13,FeltGreen_wind2_b0.1_m1.7_1.mp4,Cotton_wind1_b0.1_m1.7_1.mp4,Bro_wind2_b1_m1.7_1.mp4,2
14,Sha_wind3_b0.001_m1.7_1.mp4,Silk_wind2_b0.001_m1.3_1.mp4,FeltGreen_wind1_b100_m1_1.mp4,4
15,Sha_wind1_b0.01_m0.3_1.mp4,Silk_wind2_b0.01_m0.3_1.mp4,Fleece_wind1_b100_m0.3_1.mp4,4
16,Sha_wind2_b1_m1_1.mp4,Sweater_wind2_b1_m1.3_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,6
17,FeltGreen_wind2_b0.001_m0.1_1.mp4,FeltGreen_wind2_b0.001_m1.7_1.mp4,Bro_wind1_b0.01_m1_1.mp4,2
18,Silk_wind2_b100_m1_1.mp4,Silk_wind2_b100_m1_1.mp4,FeltGreen_wind1_b0.1_m1.3_1.mp4,0
19,Cotton_wind1_b1_m0.3_1.mp4,Sha_wind1_b1_m1_1.mp4,Silk_wind1_b0.001_m1_1.mp4,1
20,Bro_wind2_b0.1_m0.1_1.mp4,Cotton_wind2_b0.1_m1.7_1.mp4,FeltGreen_wind2_b0.01_m1.3_1.mp4,7
21,FeltGreen_wind2_b0.001_m1.7_1.mp4,Fleece_wind1_b0.001_m0.7_1.mp4,Fleece_wind2_b10_m0.7_1.mp4,5
22,Fleece_wind1_b10_m0.3_1.mp4,Fleece_wind1_b10_m0.3_1.mp4,Silk_wind1_b0.01_m0.3_1.mp4,0
23,Fleece_wind2_b100_m0.3_1.mp4,Bro_wind3_b100_m0.3_1.mp4,Silk_wind2_b0.001_m0.3_1.mp4,3
24,FeltGreen_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind1_b0.1_m0.7_1.mp4,Cotton_wind2_b10_m0.3_1.mp4,5
25,Silk_wind2_b0.01_m1_1.mp4,Sweater_wind2_b0.01_m1.3_1.mp4,Silk_wind1_b1_m1.3_1.mp4,5
26,Cotton_wind3_b0.1_m1.3_1.mp4,Cotton_wind1_b0.1_m0.3_1.mp4,Sha_wind1_b1_m0.3_1.mp4,2
27,Sweater_wind2_b0.01_m0.1_1.mp4,Sweater_wind3_b0.01_m0.7_1.mp4,Cotton_wind1_b0.001_m1.3_1.mp4,6
28,Cotton_wind2_b0.01_m1_1.mp4,Silk_wind2_b0.01_m1_1.mp4,Silk_wind1_b10_m1_1.mp4,5
29,Sweater_wind2_b0.01_m1_1.mp4,Silk_wind2_b0.01_m1_1.mp4,Bro_wind2_b0.1_m0.7_1.mp4,1
30,Sha_wind1_b100_m0.1_1.mp4,Fleece_wind3_b100_m0.1_1.mp4,FeltGreen_wind3_b0.01_m0.1_1.mp4,5
31,Sha_wind3_b0.01_m0.3_1.mp4,Cotton_wind2_b0.01_m0.3_1.mp4,Fleece_wind3_b10_m0.3_1.mp4,5
32,Silk_wind1_b0.01_m1.3_1.mp4,Sha_wind3_b0.01_m1.3_1.mp4,FeltGreen_wind1_b1_m1.3_1.mp4,6
33,Fleece_wind3_b0.01_m0.5_1.mp4,Bro_wind3_b0.01_m0.5_1.mp4,Bro_wind2_b10_m0.5_1.mp4,5
34,Cotton_wind1_b10_m0.7_1.mp4,Sha_wind2_b10_m0.7_1.mp4,Cotton_wind1_b1_m0.7_1.mp4,6
