Triplet #,Anchor,Positive,Negative,Hardness Score
1,Silk_wind2_b0.01_m0.7_1.mp4,Sweater_wind2_b0.01_m0.7_1.mp4,Silk_wind1_b10_m0.7_1.mp4,4
2,Bro_wind1_b0.001_m0.3_1.mp4,Sha_wind2_b0.001_m0.3_1.mp4,Sweater_wind2_b100_m0.3_1.mp4,4
3,Fleece_wind1_b1_m0.1_1.mp4,Sweater_wind3_b1_m0.1_1.mp4,Cotton_wind2_b0.01_m0.1_1.mp4,5
4,Sha_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind3_b0.01_m1_1.mp4,Fleece_wind3_b100_m1.7_1.mp4,6
5,FeltGreen_wind1_b10_m0.1_1.mp4,Sweater_wind2_b10_m0.1_1.mp4,Fleece_wind3_b1_m0.1_1.mp4,6
6,Fleece_wind1_b0.001_m0.5_1.mp4,Cotton_wind1_b0.001_m1.3_1.mp4,Fleece_wind1_b0.01_m0.7_1.mp4,3
7,Sweater_wind1_b0.1_m0.7_1.mp4,Fleece_wind1_b0.1_m0.5_1.mp4,Fleece_wind2_b10_m0.5_1.mp4,6
8,Sha_wind1_b10_m0.3_1.mp4,Sweater_wind2_b10_m0.3_1.mp4,Bro_wind1_b100_m0.3_1.mp4,2
9,Sha_wind3_b0.01_m1_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,Bro_wind1_b0.1_m0.1_1.mp4,2
10,Cotton_wind2_b0.01_m1.3_1.mp4,Sha_wind2_b0.01_m1.3_1.mp4,Cotton_wind1_b0.1_m1.3_1.mp4,1
11,Bro_wind3_b0.1_m0.3_1.mp4,FeltGreen_wind3_b0.1_m0.3_1.mp4,Cotton_wind3_b0.001_m0.3_1.mp4,4
12,Fleece_wind3_b1_m1_1.mp4,Sha_wind1_b1_m0.3_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,9
13,Sha_wind3_b1_m0.5_1.mp4,Bro_wind2_b1_m0.5_1.mp4,Sha_wind3_b10_m0.5_1.mp4,2
14,Cotton_wind3_b0.001_m0.7_1.mp4,Fleece_wind1_b0.001_m0.7_1.mp4,Silk_wind2_b10_m0.7_1.mp4,4
15,Bro_wind3_b1_m0.7_1.mp4,Bro_wind3_b1_m0.7_1.mp4,FeltGreen_wind2_b10_m0.7_1.mp4,0
16,Sha_wind3_b10_m1_1.mp4,Sweater_wind2_b10_m1.3_1.mp4,Cotton_wind3_b0.1_m0.1_1.mp4,6
17,Sweater_wind1_b0.001_m0.5_1.mp4,Cotton_wind1_b0.001_m0.1_1.mp4,Sha_wind3_b100_m1.7_1.mp4,3
18,Bro_wind2_b10_m0.7_1.mp4,Sha_wind1_b10_m0.7_1.mp4,Silk_wind2_b1_m0.7_1.mp4,6
19,Silk_wind3_b0.001_m1.7_1.mp4,Sha_wind2_b0.001_m0.5_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,4
20,Sha_wind2_b100_m0.7_1.mp4,Cotton_wind3_b100_m0.7_1.mp4,Silk_wind1_b10_m1_1.mp4,6
21,Fleece_wind1_b10_m0.7_1.mp4,Sha_wind2_b10_m0.7_1.mp4,Bro_wind1_b0.1_m0.7_1.mp4,5
22,Silk_wind3_b1_m1.3_1.mp4,FeltGreen_wind2_b1_m1.3_1.mp4,FeltGreen_wind3_b10_m1.3_1.mp4,3
23,Silk_wind1_b1_m0.1_1.mp4,Sha_wind3_b1_m0.1_1.mp4,Sweater_wind1_b0.001_m0.1_1.mp4,2
24,Bro_wind1_b0.1_m0.7_1.mp4,Sha_wind1_b0.1_m1.3_1.mp4,Bro_wind1_b0.01_m1.3_1.mp4,5
25,Cotton_wind2_b0.01_m0.1_1.mp4,Sweater_wind3_b0.01_m0.1_1.mp4,Bro_wind3_b1_m0.1_1.mp4,7
26,Cotton_wind1_b10_m0.5_1.mp4,FeltGreen_wind2_b10_m0.5_1.mp4,Cotton_wind3_b0.01_m0.5_1.mp4,2
27,FeltGreen_wind2_b1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,Silk_wind2_b10_m0.5_1.mp4,0
28,Sweater_wind3_b1_m0.5_1.mp4,FeltGreen_wind3_b1_m0.5_1.mp4,Sweater_wind2_b0.01_m0.5_1.mp4,4
29,Cotton_wind3_b100_m0.5_1.mp4,FeltGreen_wind2_b100_m0.5_1.mp4,Silk_wind1_b10_m0.5_1.mp4,6
30,Sweater_wind2_b100_m0.3_1.mp4,Fleece_wind2_b100_m0.3_1.mp4,Sha_wind1_b10_m0.3_1.mp4,5
31,Fleece_wind1_b0.001_m0.3_1.mp4,Fleece_wind3_b0.001_m1.7_1.mp4,Cotton_wind3_b0.01_m1.3_1.mp4,4
32,Fleece_wind3_b0.001_m1.7_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,3
33,FeltGreen_wind1_b100_m1.7_1.mp4,Fleece_wind3_b100_m1_1.mp4,Sweater_wind3_b0.01_m0.1_1.mp4,6
