Triplet #,Anchor,Positive,Negative,Hardness Score
1,Fleece_wind2_b10_m1.7_1.mp4,FeltGreen_wind1_b10_m1.7_1.mp4,Fleece_wind2_b0.1_m1.7_1.mp4,5
2,Fleece_wind3_b0.001_m0.5_1.mp4,Cotton_wind2_b0.001_m0.1_1.mp4,FeltGreen_wind1_b1_m0.5_1.mp4,7
3,Fleece_wind2_b1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.3_1.mp4,Sha_wind2_b100_m0.3_1.mp4,5
4,Sweater_wind2_b0.001_m1.3_1.mp4,Silk_wind2_b0.001_m1.7_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,4
5,FeltGreen_wind3_b0.01_m0.3_1.mp4,Silk_wind3_b0.01_m0.7_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,7
6,Cotton_wind3_b0.001_m0.3_1.mp4,Cotton_wind3_b0.001_m0.5_1.mp4,Silk_wind1_b0.01_m1.3_1.mp4,1
7,Cotton_wind3_b100_m0.7_1.mp4,Bro_wind2_b100_m0.7_1.mp4,FeltGreen_wind3_b0.001_m0.7_1.mp4,3
8,Bro_wind1_b0.1_m0.5_1.mp4,Sweater_wind2_b0.1_m0.5_1.mp4,Silk_wind3_b100_m0.5_1.mp4,5
9,Sweater_wind2_b1_m0.3_1.mp4,Silk_wind3_b1_m0.1_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,7
10,Sha_wind3_b0.01_m1_1.mp4,Silk_wind3_b0.01_m0.3_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,6
11,Sweater_wind3_b0.01_m1_1.mp4,Cotton_wind1_b0.01_m1.3_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,5
12,FeltGreen_wind1_b0.1_m1.7_1.mp4,Silk_wind3_b0.1_m1.7_1.mp4,Bro_wind3_b100_m1.7_1.mp4,6
13,Fleece_wind2_b1_m0.1_1.mp4,Sweater_wind2_b1_m0.1_1.mp4,Silk_wind1_b0.1_m0.1_1.mp4,5
14,Cotton_wind1_b0.001_m1.7_1.mp4,FeltGreen_wind3_b0.001_m0.3_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,4
15,Fleece_wind2_b0.001_m0.5_1.mp4,Bro_wind1_b0.001_m0.1_1.mp4,Cotton_wind2_b0.1_m0.3_1.mp4,8
16,Cotton_wind1_b0.1_m1.7_1.mp4,Bro_wind1_b0.1_m1.7_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,5
17,Bro_wind3_b0.1_m0.1_1.mp4,Fleece_wind1_b0.1_m0.7_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,5
18,Silk_wind1_b1_m1.7_1.mp4,Sha_wind2_b1_m1.7_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,5
19,Silk_wind2_b0.1_m0.7_1.mp4,Fleece_wind2_b0.1_m0.7_1.mp4,FeltGreen_wind1_b100_m0.7_1.mp4,4
20,FeltGreen_wind2_b10_m0.5_1.mp4,Silk_wind3_b10_m0.5_1.mp4,Cotton_wind3_b0.1_m0.5_1.mp4,6
21,Fleece_wind2_b0.1_m0.1_1.mp4,Cotton_wind2_b0.1_m0.5_1.mp4,Bro_wind1_b100_m1.3_1.mp4,5
22,FeltGreen_wind3_b10_m1.7_1.mp4,Silk_wind1_b10_m1.7_1.mp4,FeltGreen_wind3_b0.1_m1.7_1.mp4,5
23,Sweater_wind3_b100_m0.3_1.mp4,Cotton_wind3_b100_m0.3_1.mp4,Bro_wind3_b0.1_m0.3_1.mp4,1
24,FeltGreen_wind1_b0.1_m0.5_1.mp4,Sweater_wind1_b0.1_m0.5_1.mp4,Silk_wind2_b100_m0.5_1.mp4,4
25,FeltGreen_wind1_b0.001_m0.3_1.mp4,Fleece_wind1_b0.001_m0.7_1.mp4,Silk_wind1_b10_m1_1.mp4,4
26,Sweater_wind1_b0.01_m1.7_1.mp4,Sweater_wind3_b0.01_m0.5_1.mp4,Fleece_wind1_b0.001_m1_1.mp4,7
27,Bro_wind2_b0.01_m1_1.mp4,Silk_wind2_b0.01_m1_1.mp4,Sha_wind2_b0.1_m1_1.mp4,1
28,Fleece_wind2_b100_m0.3_1.mp4,Sweater_wind2_b100_m0.3_1.mp4,Sweater_wind3_b10_m0.3_1.mp4,6
29,Fleece_wind3_b0.001_m1.3_1.mp4,Cotton_wind1_b0.001_m1.3_1.mp4,Silk_wind3_b0.01_m1.3_1.mp4,2
30,Bro_wind2_b0.01_m0.1_1.mp4,Cotton_wind2_b0.01_m0.1_1.mp4,Cotton_wind1_b100_m0.1_1.mp4,4
31,FeltGreen_wind1_b10_m1_1.mp4,Sha_wind2_b10_m1.3_1.mp4,FeltGreen_wind1_b100_m1.3_1.mp4,2
32,Silk_wind1_b10_m1.7_1.mp4,Silk_wind1_b10_m1_1.mp4,Bro_wind2_b0.001_m1_1.mp4,2
33,Sweater_wind1_b0.001_m0.5_1.mp4,Fleece_wind3_b0.001_m0.5_1.mp4,Sha_wind1_b10_m0.5_1.mp4,4
34,Silk_wind2_b100_m0.1_1.mp4,Cotton_wind3_b100_m0.5_1.mp4,Fleece_wind2_b0.001_m0.3_1.mp4,5
35,Bro_wind3_b1_m0.1_1.mp4,Bro_wind2_b1_m0.1_1.mp4,Cotton_wind1_b0.01_m0.1_1.mp4,4
36,Silk_wind1_b0.001_m0.5_1.mp4,Sha_wind2_b0.001_m0.5_1.mp4,Fleece_wind2_b0.1_m0.5_1.mp4,7
37,Sweater_wind1_b1_m1.3_1.mp4,Cotton_wind3_b1_m1.3_1.mp4,Sweater_wind2_b0.001_m1.3_1.mp4,2
38,Sweater_wind3_b100_m1.7_1.mp4,Silk_wind3_b100_m1.7_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,2
39,Cotton_wind3_b10_m0.1_1.mp4,Bro_wind1_b10_m1.7_1.mp4,Cotton_wind2_b0.1_m0.7_1.mp4,7
40,Sha_wind3_b100_m1_1.mp4,Silk_wind2_b100_m1_1.mp4,Fleece_wind1_b10_m1_1.mp4,6
41,Sweater_wind1_b0.01_m0.5_1.mp4,Fleece_wind3_b0.01_m0.1_1.mp4,FeltGreen_wind1_b10_m0.1_1.mp4,5
42,Silk_wind2_b10_m0.1_1.mp4,Fleece_wind1_b10_m0.1_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,4
43,Silk_wind2_b100_m0.7_1.mp4,Fleece_wind2_b100_m1_1.mp4,FeltGreen_wind2_b0.1_m0.7_1.mp4,3
44,Cotton_wind1_b0.001_m1.3_1.mp4,Silk_wind2_b0.001_m1.3_1.mp4,Bro_wind1_b100_m1.3_1.mp4,3
45,Silk_wind2_b10_m1_1.mp4,Cotton_wind2_b10_m1_1.mp4,Sha_wind1_b0.001_m0.5_1.mp4,3
46,Silk_wind2_b0.001_m0.5_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,Sha_wind3_b100_m1_1.mp4,5
47,Sweater_wind2_b1_m0.5_1.mp4,FeltGreen_wind1_b1_m0.7_1.mp4,Sweater_wind2_b0.1_m0.7_1.mp4,6
48,Sweater_wind1_b0.01_m1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,Fleece_wind1_b1_m1_1.mp4,7
49,FeltGreen_wind1_b0.01_m1_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind3_b0.001_m1_1.mp4,7
50,Sweater_wind1_b0.1_m0.3_1.mp4,Cotton_wind3_b0.1_m1.3_1.mp4,Silk_wind2_b10_m0.7_1.mp4,8
