Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind1_b0.01_m1.7_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,4
2,Sha_wind2_b100_m0.5_1.mp4,FeltGreen_wind1_b100_m0.5_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,2
3,Cotton_wind3_b0.01_m0.7_1.mp4,Bro_wind2_b0.01_m1_1.mp4,Sha_wind3_b0.1_m0.1_1.mp4,3
4,Sha_wind3_b0.1_m0.3_1.mp4,FeltGreen_wind2_b0.1_m0.3_1.mp4,Fleece_wind1_b0.01_m0.3_1.mp4,6
5,Sweater_wind2_b1_m1.7_1.mp4,FeltGreen_wind3_b1_m0.3_1.mp4,Cotton_wind3_b0.01_m0.3_1.mp4,6
6,Fleece_wind1_b100_m0.5_1.mp4,Fleece_wind3_b100_m0.5_1.mp4,Sha_wind1_b10_m0.5_1.mp4,5
7,Sha_wind3_b10_m0.3_1.mp4,Bro_wind2_b10_m0.3_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,5
8,Fleece_wind3_b0.1_m0.3_1.mp4,Sha_wind2_b0.1_m1.3_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,7
9,Sha_wind3_b1_m1.7_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,Sweater_wind1_b0.01_m0.5_1.mp4,6
10,Sha_wind1_b0.001_m0.5_1.mp4,Fleece_wind1_b0.001_m0.5_1.mp4,Silk_wind3_b10_m0.5_1.mp4,3
11,FeltGreen_wind1_b1_m1.7_1.mp4,Silk_wind1_b1_m1.7_1.mp4,Silk_wind2_b10_m1.7_1.mp4,2
12,Sweater_wind3_b10_m1_1.mp4,Silk_wind1_b10_m1_1.mp4,Sweater_wind2_b0.001_m1_1.mp4,4
13,Silk_wind2_b0.01_m0.5_1.mp4,Sha_wind1_b0.01_m1_1.mp4,Fleece_wind1_b1_m1_1.mp4,7
14,Sha_wind3_b0.1_m1.7_1.mp4,FeltGreen_wind3_b0.1_m1.7_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,5
15,Bro_wind3_b1_m1_1.mp4,Bro_wind1_b1_m1.3_1.mp4,Silk_wind2_b0.001_m1.3_1.mp4,1
16,Sha_wind3_b0.001_m1_1.mp4,Sweater_wind1_b0.001_m0.7_1.mp4,Silk_wind2_b10_m1.7_1.mp4,5
17,FeltGreen_wind3_b0.1_m1_1.mp4,Sweater_wind1_b0.1_m0.7_1.mp4,Silk_wind2_b10_m1.3_1.mp4,7
18,Silk_wind2_b1_m0.7_1.mp4,Sha_wind3_b1_m0.7_1.mp4,FeltGreen_wind2_b100_m0.7_1.mp4,6
19,Silk_wind3_b1_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,Sha_wind1_b0.1_m0.7_1.mp4,7
20,Fleece_wind3_b0.01_m1.3_1.mp4,Sweater_wind3_b0.01_m1.7_1.mp4,Sha_wind1_b10_m0.5_1.mp4,5
21,Silk_wind1_b1_m1.3_1.mp4,Cotton_wind3_b1_m1.3_1.mp4,Sha_wind1_b0.001_m1.3_1.mp4,2
22,Sha_wind2_b0.1_m0.3_1.mp4,Bro_wind2_b0.1_m0.3_1.mp4,Cotton_wind2_b10_m0.3_1.mp4,5
23,Sha_wind2_b1_m0.3_1.mp4,Fleece_wind3_b1_m0.7_1.mp4,Sweater_wind2_b100_m0.7_1.mp4,6
24,FeltGreen_wind2_b100_m1_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,FeltGreen_wind1_b0.01_m1.7_1.mp4,6
25,Silk_wind1_b10_m1.7_1.mp4,Silk_wind3_b10_m0.7_1.mp4,FeltGreen_wind1_b0.1_m0.7_1.mp4,4
26,Bro_wind2_b0.001_m0.5_1.mp4,Sweater_wind2_b0.001_m0.5_1.mp4,Cotton_wind3_b0.1_m0.5_1.mp4,5
27,Sweater_wind3_b1_m1.3_1.mp4,Bro_wind1_b1_m1.3_1.mp4,Silk_wind2_b10_m1.7_1.mp4,2
28,Fleece_wind2_b0.1_m0.3_1.mp4,Silk_wind3_b0.1_m1_1.mp4,Sha_wind3_b0.001_m0.5_1.mp4,8
29,Bro_wind3_b0.001_m1.3_1.mp4,Bro_wind1_b0.001_m0.5_1.mp4,Sha_wind1_b0.1_m0.5_1.mp4,6
30,Cotton_wind1_b0.001_m0.5_1.mp4,FeltGreen_wind2_b0.001_m0.5_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,6
31,Fleece_wind3_b10_m0.5_1.mp4,Sweater_wind2_b10_m0.5_1.mp4,Sha_wind1_b0.1_m0.5_1.mp4,5
32,Fleece_wind2_b0.001_m1_1.mp4,Fleece_wind2_b0.001_m1_1.mp4,Sweater_wind1_b1_m1.3_1.mp4,3
33,Sweater_wind1_b0.01_m0.1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,Silk_wind3_b0.001_m0.7_1.mp4,9
34,Sweater_wind2_b10_m0.7_1.mp4,FeltGreen_wind3_b10_m1_1.mp4,Bro_wind3_b0.001_m1_1.mp4,5
35,Sweater_wind2_b10_m1_1.mp4,Fleece_wind3_b10_m1_1.mp4,Silk_wind2_b0.1_m1.7_1.mp4,5
36,Bro_wind3_b100_m0.7_1.mp4,FeltGreen_wind2_b100_m0.7_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,2
