Triplet #,Anchor,Positive,Negative,Hardness Score
1,Silk_wind3_b100_m0.1_1.mp4,FeltGreen_wind2_b100_m0.7_1.mp4,Cotton_wind1_b0.01_m1.3_1.mp4,5
2,Bro_wind2_b100_m1.3_1.mp4,Sha_wind3_b100_m1.3_1.mp4,FeltGreen_wind1_b0.001_m1_1.mp4,3
3,FeltGreen_wind3_b10_m0.3_1.mp4,Silk_wind3_b10_m0.3_1.mp4,Bro_wind3_b0.001_m0.3_1.mp4,3
4,Fleece_wind2_b100_m0.5_1.mp4,Silk_wind1_b100_m0.7_1.mp4,Sha_wind1_b10_m0.7_1.mp4,7
5,Bro_wind1_b0.001_m0.5_1.mp4,Bro_wind1_b0.001_m0.5_1.mp4,Sha_wind3_b0.1_m0.5_1.mp4,4
6,Cotton_wind3_b0.1_m1.3_1.mp4,Fleece_wind1_b0.1_m1.3_1.mp4,Sha_wind3_b0.001_m1.3_1.mp4,5
7,Bro_wind3_b0.001_m0.1_1.mp4,Sha_wind3_b0.001_m0.1_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,2
8,Sweater_wind3_b0.01_m0.3_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,Silk_wind3_b1_m0.3_1.mp4,6
9,Cotton_wind3_b0.1_m1_1.mp4,Sha_wind2_b0.1_m0.3_1.mp4,FeltGreen_wind3_b1_m0.3_1.mp4,2
10,Sweater_wind2_b100_m1.7_1.mp4,Bro_wind2_b100_m1.7_1.mp4,FeltGreen_wind3_b1_m1.7_1.mp4,4
11,FeltGreen_wind1_b0.01_m0.7_1.mp4,Bro_wind3_b0.01_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,7
12,Cotton_wind3_b10_m0.1_1.mp4,Fleece_wind3_b10_m0.1_1.mp4,Sha_wind3_b1_m0.1_1.mp4,5
13,FeltGreen_wind2_b1_m1_1.mp4,FeltGreen_wind1_b1_m0.1_1.mp4,FeltGreen_wind1_b100_m1.7_1.mp4,8
14,Silk_wind1_b1_m1.3_1.mp4,Bro_wind1_b1_m0.3_1.mp4,FeltGreen_wind1_b0.1_m1.3_1.mp4,7
15,Bro_wind3_b0.01_m0.5_1.mp4,Cotton_wind1_b0.01_m0.5_1.mp4,Silk_wind3_b100_m0.5_1.mp4,4
16,FeltGreen_wind1_b0.01_m0.1_1.mp4,Bro_wind2_b0.01_m0.7_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,7
17,Sweater_wind1_b0.1_m1.7_1.mp4,Cotton_wind1_b0.1_m1.7_1.mp4,Fleece_wind3_b100_m1.7_1.mp4,4
18,Silk_wind2_b10_m1.3_1.mp4,Bro_wind3_b10_m1.3_1.mp4,Sweater_wind1_b0.1_m1.3_1.mp4,5
19,Fleece_wind2_b100_m0.5_1.mp4,Silk_wind2_b100_m0.5_1.mp4,Sweater_wind1_b0.1_m0.5_1.mp4,1
