Triplet #,Anchor,Positive,Negative,Hardness Score
1,Silk_wind3_b1_m1.7_1.mp4,Bro_wind3_b1_m0.5_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,1
2,Sha_wind2_b0.001_m1.7_1.mp4,Sha_wind3_b0.001_m1.7_1.mp4,FeltGreen_wind1_b100_m1.7_1.mp4,2
3,Silk_wind3_b0.01_m0.5_1.mp4,Silk_wind3_b0.01_m0.5_1.mp4,Silk_wind1_b0.001_m0.5_1.mp4,4
4,Sweater_wind1_b0.1_m0.1_1.mp4,Sweater_wind1_b0.1_m0.1_1.mp4,Fleece_wind1_b10_m0.1_1.mp4,4
5,Sha_wind1_b0.01_m0.3_1.mp4,Sweater_wind3_b0.01_m0.3_1.mp4,Bro_wind1_b0.1_m0.3_1.mp4,2
6,FeltGreen_wind1_b100_m1.7_1.mp4,Sweater_wind1_b100_m1.7_1.mp4,FeltGreen_wind2_b1_m0.7_1.mp4,4
7,Sha_wind2_b100_m0.5_1.mp4,Bro_wind2_b100_m0.5_1.mp4,Sha_wind2_b0.1_m0.5_1.mp4,1
8,Silk_wind2_b0.1_m1.3_1.mp4,Bro_wind3_b0.1_m1.7_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,7
9,Silk_wind2_b10_m0.3_1.mp4,Fleece_wind1_b10_m0.5_1.mp4,Sweater_wind3_b0.001_m0.5_1.mp4,4
10,FeltGreen_wind3_b100_m1.3_1.mp4,Bro_wind2_b100_m1.3_1.mp4,Bro_wind3_b1_m1.3_1.mp4,6
11,Cotton_wind1_b0.1_m1_1.mp4,Cotton_wind2_b0.1_m1_1.mp4,Cotton_wind1_b1_m1_1.mp4,1
12,Fleece_wind1_b10_m0.7_1.mp4,Cotton_wind2_b10_m0.7_1.mp4,Silk_wind2_b100_m0.7_1.mp4,3
13,Sha_wind3_b10_m0.7_1.mp4,Cotton_wind3_b10_m0.1_1.mp4,Fleece_wind3_b100_m1.3_1.mp4,2
14,Cotton_wind3_b0.1_m1.3_1.mp4,Sha_wind2_b0.1_m1.3_1.mp4,FeltGreen_wind2_b0.01_m1.3_1.mp4,7
15,Sha_wind2_b1_m0.1_1.mp4,FeltGreen_wind3_b1_m0.1_1.mp4,FeltGreen_wind2_b100_m0.1_1.mp4,7
16,Cotton_wind1_b0.01_m0.7_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,Fleece_wind1_b0.1_m0.7_1.mp4,0
17,Silk_wind1_b100_m0.7_1.mp4,Silk_wind1_b100_m1.7_1.mp4,Sha_wind1_b1_m1.7_1.mp4,3
18,Silk_wind3_b1_m1.7_1.mp4,FeltGreen_wind2_b1_m1.3_1.mp4,Fleece_wind3_b100_m0.3_1.mp4,7
19,FeltGreen_wind1_b0.1_m0.7_1.mp4,Sweater_wind2_b0.1_m0.3_1.mp4,Silk_wind3_b1_m0.3_1.mp4,2
