Triplet #,Anchor,Positive,Negative,Hardness Score
1,Cotton_wind2_b0.1_m0.1_1.mp4,FeltGreen_wind3_b0.1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,3
2,Fleece_wind3_b0.1_m0.3_1.mp4,Bro_wind2_b0.1_m1.7_1.mp4,Fleece_wind1_b10_m1_1.mp4,8
3,Cotton_wind2_b0.001_m0.5_1.mp4,FeltGreen_wind2_b0.001_m0.7_1.mp4,FeltGreen_wind3_b1_m0.1_1.mp4,6
4,Sweater_wind2_b100_m0.3_1.mp4,FeltGreen_wind2_b100_m0.3_1.mp4,Sha_wind1_b10_m0.3_1.mp4,5
5,Bro_wind2_b10_m1.3_1.mp4,Cotton_wind1_b10_m0.3_1.mp4,Sweater_wind3_b0.01_m0.3_1.mp4,2
6,Silk_wind1_b10_m0.1_1.mp4,FeltGreen_wind2_b10_m1.3_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,3
7,Sweater_wind2_b1_m0.1_1.mp4,Sweater_wind3_b1_m0.1_1.mp4,Cotton_wind1_b100_m1.7_1.mp4,5
8,Silk_wind3_b100_m1.7_1.mp4,Silk_wind1_b100_m1.7_1.mp4,Sha_wind2_b1_m1.7_1.mp4,4
9,Bro_wind2_b100_m0.1_1.mp4,Fleece_wind2_b100_m0.1_1.mp4,Silk_wind3_b1_m0.1_1.mp4,4
10,FeltGreen_wind2_b100_m1_1.mp4,Sweater_wind2_b100_m1_1.mp4,FeltGreen_wind2_b0.1_m1_1.mp4,1
11,Bro_wind3_b100_m1.7_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,Fleece_wind1_b0.001_m1.7_1.mp4,3
12,Cotton_wind2_b0.001_m1.7_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,Cotton_wind2_b100_m1.7_1.mp4,2
13,Fleece_wind2_b100_m1_1.mp4,FeltGreen_wind2_b100_m0.7_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,3
14,Sha_wind3_b100_m0.3_1.mp4,Fleece_wind1_b100_m0.7_1.mp4,Sha_wind1_b0.01_m0.5_1.mp4,7
15,Sha_wind1_b100_m0.5_1.mp4,Bro_wind3_b100_m0.5_1.mp4,Sha_wind1_b1_m0.5_1.mp4,5
16,Cotton_wind2_b0.01_m1_1.mp4,Fleece_wind1_b0.01_m0.5_1.mp4,Sha_wind1_b100_m0.3_1.mp4,6
17,Bro_wind1_b10_m1_1.mp4,Bro_wind1_b10_m0.3_1.mp4,Bro_wind3_b1_m1_1.mp4,6
18,Fleece_wind3_b0.001_m0.1_1.mp4,Bro_wind2_b0.001_m0.1_1.mp4,Sha_wind3_b0.1_m0.1_1.mp4,6
19,Silk_wind3_b10_m0.7_1.mp4,Sweater_wind1_b10_m0.5_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,4
20,Silk_wind2_b1_m1.7_1.mp4,Fleece_wind2_b1_m0.5_1.mp4,FeltGreen_wind3_b0.001_m0.1_1.mp4,2
21,Silk_wind1_b0.1_m0.7_1.mp4,Bro_wind2_b0.1_m0.3_1.mp4,Sha_wind2_b100_m1.3_1.mp4,7
22,FeltGreen_wind3_b0.001_m1.7_1.mp4,Sweater_wind3_b0.001_m1.7_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,1
23,Sha_wind1_b0.1_m0.1_1.mp4,Bro_wind3_b0.1_m0.5_1.mp4,Fleece_wind3_b0.01_m1.7_1.mp4,8
24,FeltGreen_wind2_b0.1_m0.1_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,Cotton_wind2_b1_m0.1_1.mp4,2
25,Sweater_wind2_b0.001_m1.3_1.mp4,Cotton_wind1_b0.001_m1.7_1.mp4,Sha_wind3_b100_m0.7_1.mp4,4
26,Bro_wind3_b1_m0.7_1.mp4,Fleece_wind2_b1_m0.7_1.mp4,Bro_wind3_b100_m0.7_1.mp4,6
27,Fleece_wind3_b100_m0.7_1.mp4,Cotton_wind1_b100_m0.7_1.mp4,Sweater_wind3_b10_m0.7_1.mp4,6
28,Bro_wind3_b10_m1.3_1.mp4,Fleece_wind3_b10_m1.3_1.mp4,Cotton_wind3_b0.1_m1.3_1.mp4,4
29,FeltGreen_wind2_b0.001_m0.1_1.mp4,Bro_wind3_b0.001_m0.1_1.mp4,Silk_wind2_b10_m0.1_1.mp4,4
30,Fleece_wind2_b10_m0.5_1.mp4,Silk_wind3_b10_m0.5_1.mp4,Silk_wind1_b0.1_m0.5_1.mp4,6
31,Sha_wind2_b0.1_m0.1_1.mp4,Sha_wind2_b0.1_m0.5_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,4
32,FeltGreen_wind1_b100_m1_1.mp4,Sweater_wind3_b100_m0.5_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,9
33,Fleece_wind1_b0.001_m0.3_1.mp4,FeltGreen_wind3_b0.001_m1_1.mp4,Sweater_wind1_b100_m1_1.mp4,3
34,Cotton_wind3_b10_m0.1_1.mp4,FeltGreen_wind2_b10_m0.1_1.mp4,Cotton_wind1_b100_m0.1_1.mp4,2
35,Bro_wind1_b100_m0.5_1.mp4,Cotton_wind2_b100_m1.7_1.mp4,Silk_wind3_b10_m0.7_1.mp4,8
36,Cotton_wind1_b0.1_m1_1.mp4,Bro_wind3_b0.1_m1.7_1.mp4,Sweater_wind1_b0.001_m1.7_1.mp4,5
37,Cotton_wind2_b0.1_m0.7_1.mp4,Silk_wind2_b0.1_m1.7_1.mp4,FeltGreen_wind1_b1_m0.5_1.mp4,3
38,Sha_wind2_b0.001_m1.3_1.mp4,Fleece_wind1_b0.001_m1.3_1.mp4,Cotton_wind2_b100_m1.3_1.mp4,3
39,Bro_wind2_b0.01_m1.3_1.mp4,FeltGreen_wind1_b0.01_m0.3_1.mp4,FeltGreen_wind1_b0.1_m0.3_1.mp4,4
40,Sha_wind3_b0.001_m0.5_1.mp4,FeltGreen_wind2_b0.001_m0.7_1.mp4,Bro_wind3_b1_m0.1_1.mp4,6
41,Sweater_wind1_b100_m0.7_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,Sha_wind2_b1_m0.1_1.mp4,5
42,Bro_wind2_b100_m0.7_1.mp4,Fleece_wind1_b100_m0.7_1.mp4,Bro_wind2_b0.01_m0.7_1.mp4,4
43,FeltGreen_wind2_b0.01_m1_1.mp4,FeltGreen_wind2_b0.01_m0.1_1.mp4,Sweater_wind2_b1_m1.7_1.mp4,6
44,Sweater_wind1_b100_m0.3_1.mp4,Fleece_wind2_b100_m0.3_1.mp4,FeltGreen_wind2_b0.001_m0.3_1.mp4,4
45,Cotton_wind3_b10_m0.5_1.mp4,Fleece_wind3_b10_m0.5_1.mp4,Fleece_wind1_b0.1_m0.5_1.mp4,5
46,Fleece_wind3_b0.1_m0.3_1.mp4,Sweater_wind1_b0.1_m0.1_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,7
47,Sha_wind3_b100_m1_1.mp4,Sweater_wind3_b100_m1_1.mp4,Fleece_wind3_b1_m1_1.mp4,4
48,Bro_wind2_b0.1_m0.5_1.mp4,Sha_wind1_b0.1_m0.5_1.mp4,Bro_wind1_b10_m0.5_1.mp4,7
49,Bro_wind3_b100_m0.3_1.mp4,Fleece_wind2_b100_m0.3_1.mp4,Silk_wind1_b1_m0.3_1.mp4,5
50,Sweater_wind2_b0.1_m1_1.mp4,Sweater_wind1_b0.1_m0.5_1.mp4,Cotton_wind2_b0.001_m1.7_1.mp4,5
