Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind3_b100_m1_1.mp4,Bro_wind3_b100_m0.5_1.mp4,Sweater_wind2_b10_m1.3_1.mp4,6
2,Sweater_wind1_b0.01_m0.7_1.mp4,Silk_wind2_b0.01_m1_1.mp4,FeltGreen_wind1_b100_m0.3_1.mp4,5
3,Silk_wind3_b0.001_m1.3_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,Cotton_wind3_b0.1_m1.3_1.mp4,4
4,Silk_wind1_b10_m1_1.mp4,Sweater_wind3_b10_m1_1.mp4,Fleece_wind2_b100_m1_1.mp4,2
5,Sweater_wind2_b0.001_m0.1_1.mp4,FeltGreen_wind3_b0.001_m0.1_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,2
6,Silk_wind2_b10_m0.7_1.mp4,FeltGreen_wind2_b10_m0.3_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,5
7,Sweater_wind1_b1_m0.7_1.mp4,Sweater_wind3_b1_m1_1.mp4,Silk_wind3_b100_m1.7_1.mp4,7
8,Cotton_wind2_b0.01_m0.1_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,Fleece_wind3_b100_m0.5_1.mp4,3
9,Cotton_wind1_b10_m1.7_1.mp4,Silk_wind2_b10_m1.7_1.mp4,Silk_wind2_b100_m1.7_1.mp4,4
10,Bro_wind3_b0.1_m0.3_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,FeltGreen_wind3_b10_m1.3_1.mp4,8
11,Silk_wind2_b0.01_m1_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,2
12,Cotton_wind3_b100_m0.7_1.mp4,FeltGreen_wind3_b100_m0.7_1.mp4,Sweater_wind2_b0.001_m0.7_1.mp4,2
13,Silk_wind1_b1_m1_1.mp4,Sweater_wind2_b1_m1_1.mp4,Bro_wind3_b100_m1_1.mp4,6
14,Sha_wind1_b100_m1_1.mp4,Bro_wind2_b100_m1.7_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,6
15,Silk_wind1_b10_m0.1_1.mp4,Sha_wind3_b10_m0.1_1.mp4,Bro_wind2_b0.01_m0.1_1.mp4,2
16,Sweater_wind3_b1_m0.5_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,FeltGreen_wind3_b0.001_m1.7_1.mp4,3
17,FeltGreen_wind2_b0.001_m1.3_1.mp4,Cotton_wind2_b0.001_m1.3_1.mp4,Bro_wind3_b0.01_m1.3_1.mp4,1
18,Cotton_wind3_b100_m1.3_1.mp4,FeltGreen_wind1_b100_m1.3_1.mp4,FeltGreen_wind2_b1_m1.3_1.mp4,6
19,Fleece_wind2_b0.1_m1.3_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,Bro_wind2_b1_m1.3_1.mp4,1
20,Sweater_wind3_b0.001_m1.3_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,Silk_wind3_b100_m0.5_1.mp4,3
21,Cotton_wind1_b10_m0.3_1.mp4,Silk_wind2_b10_m1.7_1.mp4,FeltGreen_wind3_b0.01_m0.5_1.mp4,4
22,Sha_wind3_b1_m1_1.mp4,Fleece_wind3_b1_m1_1.mp4,Sweater_wind3_b0.1_m1_1.mp4,5
