Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sha_wind3_b10_m1.7_1.mp4,FeltGreen_wind1_b10_m0.1_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,6
2,Cotton_wind3_b1_m1_1.mp4,Fleece_wind2_b1_m1_1.mp4,Bro_wind1_b0.01_m1_1.mp4,5
3,Sweater_wind1_b10_m0.5_1.mp4,Silk_wind2_b10_m0.5_1.mp4,Bro_wind2_b0.001_m0.5_1.mp4,5
4,FeltGreen_wind3_b0.01_m0.7_1.mp4,Bro_wind3_b0.01_m0.5_1.mp4,Fleece_wind1_b0.001_m1.3_1.mp4,6
5,Cotton_wind2_b1_m1_1.mp4,Sweater_wind1_b1_m1_1.mp4,Cotton_wind3_b100_m1_1.mp4,6
6,Sha_wind1_b10_m0.1_1.mp4,Bro_wind3_b10_m0.1_1.mp4,Sweater_wind3_b1_m0.1_1.mp4,7
7,Bro_wind1_b1_m0.3_1.mp4,Fleece_wind3_b1_m0.3_1.mp4,FeltGreen_wind2_b100_m0.3_1.mp4,6
8,Sweater_wind2_b1_m1_1.mp4,Silk_wind2_b1_m1_1.mp4,Cotton_wind1_b0.001_m1_1.mp4,1
9,Sha_wind2_b10_m1_1.mp4,Fleece_wind1_b10_m1_1.mp4,Silk_wind2_b0.1_m1_1.mp4,5
10,Silk_wind3_b10_m1_1.mp4,Bro_wind1_b10_m1.3_1.mp4,Silk_wind2_b0.01_m0.7_1.mp4,3
11,Sweater_wind2_b0.01_m0.1_1.mp4,Cotton_wind2_b0.01_m0.1_1.mp4,Sweater_wind1_b0.1_m0.1_1.mp4,1
12,Sweater_wind3_b0.1_m0.5_1.mp4,Sha_wind1_b0.1_m0.3_1.mp4,FeltGreen_wind1_b100_m1.7_1.mp4,7
13,Silk_wind2_b0.1_m0.3_1.mp4,Bro_wind1_b0.1_m0.1_1.mp4,Sha_wind3_b10_m0.7_1.mp4,7
14,Sweater_wind2_b0.01_m1_1.mp4,FeltGreen_wind1_b0.01_m1.7_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,8
15,Cotton_wind1_b10_m1.3_1.mp4,Sweater_wind3_b10_m0.1_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,9
16,FeltGreen_wind1_b0.001_m0.5_1.mp4,Silk_wind3_b0.001_m0.5_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,7
17,Fleece_wind1_b1_m0.1_1.mp4,Silk_wind3_b1_m1_1.mp4,FeltGreen_wind1_b100_m1.7_1.mp4,7
18,Bro_wind1_b0.01_m1.7_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,Cotton_wind1_b0.001_m1.7_1.mp4,8
19,FeltGreen_wind1_b0.001_m0.1_1.mp4,FeltGreen_wind2_b0.001_m0.1_1.mp4,Fleece_wind3_b1_m0.1_1.mp4,4
20,Sweater_wind1_b0.1_m0.7_1.mp4,FeltGreen_wind3_b0.1_m0.7_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,5
21,FeltGreen_wind3_b0.001_m0.3_1.mp4,Sweater_wind3_b0.001_m0.3_1.mp4,Sweater_wind3_b1_m0.3_1.mp4,5
22,Silk_wind1_b100_m0.3_1.mp4,Sweater_wind3_b100_m1_1.mp4,FeltGreen_wind2_b10_m1_1.mp4,6
23,Sha_wind3_b0.1_m0.3_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,2
24,Silk_wind3_b10_m0.5_1.mp4,Sweater_wind1_b10_m0.5_1.mp4,FeltGreen_wind3_b0.1_m0.5_1.mp4,5
25,FeltGreen_wind1_b100_m1.3_1.mp4,Cotton_wind1_b100_m0.7_1.mp4,Bro_wind1_b0.1_m1.3_1.mp4,3
26,Sweater_wind1_b0.1_m0.3_1.mp4,Sha_wind1_b0.1_m0.3_1.mp4,Cotton_wind2_b0.01_m0.3_1.mp4,5
27,Sweater_wind3_b0.1_m1_1.mp4,Silk_wind3_b0.1_m1_1.mp4,Cotton_wind2_b100_m1_1.mp4,4
28,Sweater_wind3_b0.01_m0.1_1.mp4,Sweater_wind2_b0.01_m0.1_1.mp4,Cotton_wind2_b100_m1_1.mp4,4
29,Sha_wind1_b0.001_m1.3_1.mp4,FeltGreen_wind1_b0.001_m1.7_1.mp4,Cotton_wind3_b10_m0.7_1.mp4,4
30,Bro_wind3_b0.001_m0.5_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,Sha_wind3_b0.01_m1.3_1.mp4,1
31,Sweater_wind3_b0.001_m0.7_1.mp4,Sha_wind3_b0.001_m0.5_1.mp4,Sweater_wind1_b0.01_m0.3_1.mp4,2
32,FeltGreen_wind1_b1_m0.7_1.mp4,Bro_wind3_b1_m0.7_1.mp4,Sweater_wind1_b0.01_m0.7_1.mp4,5
33,Fleece_wind3_b0.1_m0.1_1.mp4,Cotton_wind1_b0.1_m0.3_1.mp4,Fleece_wind3_b0.001_m1.3_1.mp4,6
34,Silk_wind1_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,3
35,FeltGreen_wind1_b0.1_m0.3_1.mp4,Silk_wind2_b0.1_m1.3_1.mp4,Sweater_wind1_b1_m1.3_1.mp4,2
36,Silk_wind3_b0.001_m0.3_1.mp4,Sha_wind1_b0.001_m0.3_1.mp4,Bro_wind3_b0.1_m0.3_1.mp4,6
37,Silk_wind2_b100_m1.7_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,Bro_wind3_b0.01_m1.7_1.mp4,5
38,Bro_wind2_b0.1_m0.7_1.mp4,FeltGreen_wind3_b0.1_m0.7_1.mp4,Silk_wind1_b0.01_m0.7_1.mp4,6
39,Fleece_wind2_b1_m0.1_1.mp4,Bro_wind3_b1_m1.3_1.mp4,Sha_wind1_b0.001_m0.7_1.mp4,4
40,Fleece_wind2_b10_m1_1.mp4,Silk_wind3_b10_m1_1.mp4,Cotton_wind2_b1_m1_1.mp4,6
41,Bro_wind2_b0.1_m0.3_1.mp4,Bro_wind1_b0.1_m0.7_1.mp4,Sha_wind2_b10_m1.7_1.mp4,6
42,Cotton_wind2_b1_m0.3_1.mp4,Bro_wind1_b1_m0.3_1.mp4,Silk_wind2_b10_m0.3_1.mp4,2
43,Sweater_wind3_b100_m0.5_1.mp4,Sha_wind2_b100_m0.5_1.mp4,Cotton_wind1_b0.1_m1.7_1.mp4,2
44,Sha_wind1_b0.01_m0.1_1.mp4,Sha_wind2_b0.01_m0.1_1.mp4,Cotton_wind3_b0.1_m0.1_1.mp4,1
45,Sweater_wind2_b10_m0.3_1.mp4,Cotton_wind3_b10_m1.7_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,9
46,Sweater_wind3_b10_m0.7_1.mp4,Sha_wind1_b10_m1_1.mp4,Silk_wind3_b100_m0.1_1.mp4,3
47,FeltGreen_wind3_b10_m1_1.mp4,Sweater_wind1_b10_m1.7_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,6
48,Cotton_wind3_b10_m1.7_1.mp4,Bro_wind2_b10_m1.7_1.mp4,Silk_wind1_b0.1_m1.3_1.mp4,5
49,Silk_wind3_b1_m0.1_1.mp4,Cotton_wind3_b1_m0.5_1.mp4,Cotton_wind1_b0.1_m1_1.mp4,7
50,FeltGreen_wind1_b1_m1_1.mp4,Sha_wind2_b1_m0.3_1.mp4,Silk_wind1_b0.001_m0.1_1.mp4,3
