Triplet #,Anchor,Positive,Negative,Hardness Score
1,Cotton_wind3_b100_m0.5_1.mp4,Fleece_wind1_b100_m1_1.mp4,FeltGreen_wind2_b1_m0.7_1.mp4,7
2,Sweater_wind1_b0.1_m1_1.mp4,Bro_wind2_b0.1_m1_1.mp4,Sweater_wind3_b10_m1_1.mp4,6
3,Cotton_wind2_b0.001_m0.5_1.mp4,Cotton_wind2_b0.001_m0.5_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,0
4,Cotton_wind1_b10_m1_1.mp4,Sweater_wind1_b10_m1.3_1.mp4,Fleece_wind3_b0.01_m1.3_1.mp4,1
5,FeltGreen_wind2_b0.1_m1_1.mp4,Cotton_wind3_b0.1_m1_1.mp4,Cotton_wind1_b0.01_m1_1.mp4,7
6,Cotton_wind3_b0.01_m1_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,7
7,Sweater_wind2_b0.01_m1.7_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,Silk_wind2_b100_m1.7_1.mp4,3
8,FeltGreen_wind1_b0.1_m0.1_1.mp4,Silk_wind1_b0.1_m0.1_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,4
9,Silk_wind1_b0.1_m0.5_1.mp4,Silk_wind1_b0.1_m0.5_1.mp4,Cotton_wind3_b0.01_m0.5_1.mp4,4
10,Sha_wind2_b0.01_m0.1_1.mp4,Silk_wind1_b0.01_m1_1.mp4,Bro_wind2_b10_m1.7_1.mp4,6
11,Bro_wind2_b1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,Sweater_wind1_b0.01_m0.1_1.mp4,4
12,Sha_wind2_b100_m0.7_1.mp4,Cotton_wind2_b100_m0.7_1.mp4,Silk_wind1_b10_m1.7_1.mp4,5
13,Silk_wind3_b0.001_m0.5_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,Sweater_wind3_b100_m0.1_1.mp4,2
14,FeltGreen_wind1_b0.1_m0.7_1.mp4,FeltGreen_wind2_b0.1_m0.7_1.mp4,Bro_wind2_b1_m0.7_1.mp4,2
15,Bro_wind2_b100_m0.1_1.mp4,Sha_wind1_b100_m0.1_1.mp4,Cotton_wind3_b10_m0.3_1.mp4,6
16,Fleece_wind3_b0.001_m0.7_1.mp4,FeltGreen_wind3_b0.001_m1.7_1.mp4,Fleece_wind3_b1_m1_1.mp4,6
17,FeltGreen_wind3_b0.1_m1_1.mp4,Fleece_wind2_b0.1_m1_1.mp4,Sweater_wind1_b100_m1.7_1.mp4,5
18,Bro_wind1_b0.01_m0.7_1.mp4,Cotton_wind1_b0.01_m0.3_1.mp4,Bro_wind2_b100_m0.3_1.mp4,3
19,Sha_wind3_b100_m0.5_1.mp4,FeltGreen_wind3_b100_m0.5_1.mp4,Fleece_wind3_b1_m0.5_1.mp4,4
20,Fleece_wind2_b0.1_m0.1_1.mp4,Silk_wind1_b0.1_m1.7_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,6
21,Sweater_wind1_b1_m0.3_1.mp4,Cotton_wind1_b1_m0.5_1.mp4,Sweater_wind1_b0.1_m1.3_1.mp4,6
22,FeltGreen_wind1_b10_m1.3_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,Fleece_wind3_b100_m1.3_1.mp4,3
23,Sweater_wind1_b0.01_m0.3_1.mp4,Sha_wind3_b0.01_m0.3_1.mp4,Fleece_wind1_b100_m0.3_1.mp4,4
24,Bro_wind3_b1_m1.3_1.mp4,Silk_wind1_b1_m1.3_1.mp4,FeltGreen_wind1_b0.01_m1.3_1.mp4,6
25,Fleece_wind2_b0.01_m1.7_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,Bro_wind1_b100_m1.7_1.mp4,3
26,Sweater_wind2_b10_m1.7_1.mp4,Cotton_wind1_b10_m1.7_1.mp4,Silk_wind2_b1_m1.7_1.mp4,6
27,Bro_wind3_b100_m1_1.mp4,FeltGreen_wind3_b100_m1_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,3
28,Sweater_wind2_b0.01_m0.7_1.mp4,Sweater_wind1_b0.01_m0.7_1.mp4,Bro_wind3_b10_m0.7_1.mp4,4
29,Sweater_wind2_b100_m0.3_1.mp4,Bro_wind1_b100_m1.3_1.mp4,Bro_wind3_b0.01_m0.5_1.mp4,7
30,Cotton_wind1_b0.001_m0.7_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,Cotton_wind3_b100_m0.5_1.mp4,5
31,Fleece_wind3_b1_m0.7_1.mp4,FeltGreen_wind3_b1_m0.7_1.mp4,Cotton_wind3_b100_m0.7_1.mp4,5
32,Sweater_wind2_b100_m0.7_1.mp4,Bro_wind1_b100_m0.7_1.mp4,FeltGreen_wind3_b0.1_m0.7_1.mp4,2
33,Silk_wind2_b0.01_m0.3_1.mp4,Fleece_wind2_b0.01_m1_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,5
34,Silk_wind2_b0.001_m1_1.mp4,Fleece_wind3_b0.001_m1_1.mp4,Bro_wind2_b0.1_m1_1.mp4,6
35,Sha_wind1_b100_m0.7_1.mp4,Sha_wind1_b100_m1_1.mp4,Fleece_wind1_b0.01_m1.7_1.mp4,3
36,Cotton_wind3_b0.1_m0.3_1.mp4,Silk_wind3_b0.1_m0.3_1.mp4,Silk_wind1_b100_m0.3_1.mp4,5
37,Sweater_wind2_b10_m1.3_1.mp4,Fleece_wind2_b10_m1.3_1.mp4,Sha_wind3_b0.1_m1.7_1.mp4,4
38,Silk_wind2_b0.001_m0.7_1.mp4,FeltGreen_wind3_b0.001_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,5
39,Cotton_wind2_b0.1_m0.3_1.mp4,FeltGreen_wind3_b0.1_m0.3_1.mp4,Sweater_wind2_b10_m0.3_1.mp4,6
40,FeltGreen_wind1_b1_m0.3_1.mp4,Cotton_wind3_b1_m0.3_1.mp4,Silk_wind1_b100_m0.3_1.mp4,6
41,Bro_wind1_b1_m0.3_1.mp4,Sha_wind1_b1_m0.1_1.mp4,Bro_wind3_b0.001_m1.7_1.mp4,2
42,Fleece_wind1_b10_m1.3_1.mp4,Sha_wind2_b10_m1.3_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,7
43,Sweater_wind3_b0.01_m1.7_1.mp4,Fleece_wind2_b0.01_m1.7_1.mp4,FeltGreen_wind2_b0.1_m1.7_1.mp4,3
44,FeltGreen_wind1_b1_m1.3_1.mp4,Silk_wind2_b1_m1.7_1.mp4,Cotton_wind2_b10_m0.3_1.mp4,4
45,Fleece_wind2_b1_m0.5_1.mp4,Sweater_wind1_b1_m0.5_1.mp4,Sweater_wind2_b0.01_m0.5_1.mp4,6
46,Sha_wind3_b1_m0.3_1.mp4,Sha_wind2_b1_m0.3_1.mp4,Fleece_wind2_b0.01_m0.3_1.mp4,5
47,Bro_wind2_b0.01_m1_1.mp4,FeltGreen_wind2_b0.01_m1_1.mp4,FeltGreen_wind3_b0.001_m1_1.mp4,6
48,Fleece_wind3_b100_m0.1_1.mp4,Silk_wind1_b100_m0.1_1.mp4,Silk_wind1_b0.1_m0.1_1.mp4,4
49,Bro_wind1_b1_m1.7_1.mp4,Bro_wind2_b1_m1.7_1.mp4,Sha_wind1_b100_m1.7_1.mp4,5
50,Cotton_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind3_b0.1_m0.5_1.mp4,Fleece_wind1_b0.001_m0.5_1.mp4,5
