Triplet #,Anchor,Positive,Negative,Hardness Score
1,Cotton_wind2_b10_m0.5_1.mp4,Cotton_wind1_b10_m0.5_1.mp4,Fleece_wind1_b100_m0.5_1.mp4,2
2,Sha_wind1_b10_m0.3_1.mp4,Fleece_wind1_b10_m0.3_1.mp4,Silk_wind3_b0.001_m0.3_1.mp4,3
3,Silk_wind3_b0.1_m1.3_1.mp4,Sweater_wind3_b0.1_m1_1.mp4,FeltGreen_wind2_b1_m1.7_1.mp4,2
4,Fleece_wind1_b0.1_m1_1.mp4,Bro_wind3_b0.1_m1_1.mp4,Fleece_wind1_b0.001_m1_1.mp4,5
5,Silk_wind1_b10_m1.3_1.mp4,Fleece_wind3_b10_m1.3_1.mp4,Sha_wind1_b1_m1.3_1.mp4,6
6,FeltGreen_wind3_b0.001_m1_1.mp4,Sweater_wind1_b0.001_m1_1.mp4,Silk_wind3_b0.1_m1_1.mp4,6
7,Cotton_wind1_b0.001_m1.7_1.mp4,Bro_wind1_b0.001_m1.7_1.mp4,Fleece_wind3_b1_m1.7_1.mp4,4
8,Silk_wind1_b100_m0.1_1.mp4,Fleece_wind3_b100_m0.1_1.mp4,Cotton_wind3_b0.01_m0.1_1.mp4,5
9,Bro_wind3_b10_m1.3_1.mp4,FeltGreen_wind3_b10_m0.1_1.mp4,Sha_wind1_b100_m1_1.mp4,3
10,Fleece_wind3_b100_m1_1.mp4,Sweater_wind2_b100_m0.5_1.mp4,Bro_wind1_b0.001_m1.7_1.mp4,4
11,Bro_wind1_b100_m1.3_1.mp4,Cotton_wind2_b100_m1.3_1.mp4,FeltGreen_wind2_b10_m1.3_1.mp4,7
12,Silk_wind2_b0.1_m0.7_1.mp4,Fleece_wind2_b0.1_m1.3_1.mp4,Sha_wind2_b1_m0.7_1.mp4,3
13,Sha_wind1_b1_m0.5_1.mp4,Sha_wind3_b1_m1.7_1.mp4,Fleece_wind3_b0.01_m0.7_1.mp4,7
14,Silk_wind3_b100_m1_1.mp4,Sweater_wind1_b100_m1_1.mp4,Sweater_wind2_b0.001_m1_1.mp4,4
15,FeltGreen_wind3_b100_m1.7_1.mp4,Bro_wind2_b100_m1.7_1.mp4,FeltGreen_wind3_b10_m0.3_1.mp4,6
16,Sweater_wind1_b1_m0.7_1.mp4,FeltGreen_wind2_b1_m1_1.mp4,Bro_wind2_b0.1_m0.7_1.mp4,9
17,Sweater_wind2_b10_m1.3_1.mp4,Fleece_wind3_b10_m0.1_1.mp4,Cotton_wind3_b1_m1_1.mp4,9
18,Cotton_wind2_b100_m0.5_1.mp4,Fleece_wind1_b100_m0.5_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,5
19,Silk_wind1_b0.001_m1.3_1.mp4,Silk_wind1_b0.001_m1.3_1.mp4,Fleece_wind1_b10_m1.3_1.mp4,2
20,Cotton_wind1_b0.1_m0.3_1.mp4,Sha_wind2_b0.1_m0.3_1.mp4,Sweater_wind1_b10_m0.3_1.mp4,6
21,Silk_wind3_b0.1_m0.5_1.mp4,Fleece_wind3_b0.1_m1.3_1.mp4,Sweater_wind3_b0.001_m1.3_1.mp4,4
22,FeltGreen_wind2_b0.1_m0.7_1.mp4,Sweater_wind1_b0.1_m0.7_1.mp4,Silk_wind3_b100_m0.7_1.mp4,5
23,Silk_wind2_b1_m1_1.mp4,Bro_wind1_b1_m1_1.mp4,Silk_wind3_b100_m1_1.mp4,6
24,FeltGreen_wind2_b10_m0.5_1.mp4,Cotton_wind3_b10_m1.7_1.mp4,Sweater_wind3_b0.01_m1.7_1.mp4,3
25,Sha_wind2_b10_m1.3_1.mp4,Silk_wind2_b10_m0.3_1.mp4,Fleece_wind2_b0.01_m1_1.mp4,3
26,Sha_wind3_b0.01_m0.5_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,5
27,FeltGreen_wind3_b10_m0.7_1.mp4,Fleece_wind1_b10_m1.3_1.mp4,Bro_wind3_b0.001_m1.7_1.mp4,5
28,FeltGreen_wind2_b0.001_m1_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,Sha_wind3_b10_m1.3_1.mp4,4
29,Bro_wind1_b1_m0.7_1.mp4,Fleece_wind3_b1_m0.7_1.mp4,Silk_wind3_b10_m0.7_1.mp4,3
30,FeltGreen_wind1_b0.001_m1.3_1.mp4,Silk_wind3_b0.001_m0.1_1.mp4,Bro_wind1_b0.01_m0.1_1.mp4,2
31,Bro_wind1_b0.01_m0.7_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,6
32,Silk_wind3_b0.001_m0.7_1.mp4,Bro_wind2_b0.001_m0.7_1.mp4,Cotton_wind3_b100_m0.7_1.mp4,3
33,Sweater_wind1_b0.01_m1.3_1.mp4,FeltGreen_wind3_b0.01_m0.7_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,8
34,Silk_wind1_b0.01_m0.7_1.mp4,Bro_wind1_b0.01_m0.7_1.mp4,FeltGreen_wind1_b1_m0.7_1.mp4,5
35,Sweater_wind2_b100_m0.5_1.mp4,Cotton_wind2_b100_m0.5_1.mp4,FeltGreen_wind3_b10_m0.5_1.mp4,5
36,Bro_wind1_b100_m0.5_1.mp4,Bro_wind2_b100_m0.7_1.mp4,Silk_wind2_b1_m1.3_1.mp4,6
37,Silk_wind2_b1_m0.3_1.mp4,Bro_wind3_b1_m0.3_1.mp4,FeltGreen_wind1_b0.001_m0.3_1.mp4,2
38,Fleece_wind1_b1_m1_1.mp4,Silk_wind3_b1_m1_1.mp4,Sweater_wind3_b100_m1_1.mp4,7
39,Sha_wind1_b10_m1.7_1.mp4,Fleece_wind2_b10_m1.7_1.mp4,Fleece_wind1_b0.01_m1.7_1.mp4,3
40,Bro_wind1_b0.001_m0.1_1.mp4,Sweater_wind3_b0.001_m0.5_1.mp4,Silk_wind3_b10_m0.3_1.mp4,7
41,Sweater_wind2_b0.001_m1_1.mp4,Sweater_wind1_b0.001_m1.7_1.mp4,Fleece_wind2_b100_m0.3_1.mp4,3
42,Sweater_wind3_b0.001_m0.3_1.mp4,FeltGreen_wind1_b0.001_m0.3_1.mp4,Bro_wind2_b0.1_m0.3_1.mp4,6
43,Silk_wind3_b0.001_m0.7_1.mp4,Silk_wind2_b0.001_m0.1_1.mp4,Sweater_wind2_b1_m0.1_1.mp4,5
44,Sha_wind3_b0.01_m0.3_1.mp4,Sweater_wind3_b0.01_m1_1.mp4,Cotton_wind3_b0.001_m1_1.mp4,5
45,Bro_wind1_b1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,FeltGreen_wind3_b100_m0.1_1.mp4,7
46,Bro_wind3_b0.01_m0.7_1.mp4,Fleece_wind1_b0.01_m0.7_1.mp4,Fleece_wind1_b1_m1_1.mp4,8
47,Cotton_wind3_b100_m0.3_1.mp4,Sha_wind2_b100_m0.3_1.mp4,Silk_wind3_b10_m1.3_1.mp4,6
48,Bro_wind1_b100_m0.1_1.mp4,Cotton_wind2_b100_m0.1_1.mp4,Fleece_wind2_b1_m0.1_1.mp4,6
49,Silk_wind3_b0.01_m0.1_1.mp4,Cotton_wind1_b0.01_m1_1.mp4,Silk_wind2_b0.1_m0.5_1.mp4,4
50,Sweater_wind1_b1_m1.7_1.mp4,Cotton_wind1_b1_m0.5_1.mp4,Fleece_wind3_b0.001_m0.3_1.mp4,2
