Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind2_b1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.7_1.mp4,Cotton_wind2_b100_m0.7_1.mp4,5
2,Cotton_wind2_b10_m1.3_1.mp4,Silk_wind1_b10_m1.3_1.mp4,Sweater_wind2_b100_m1.3_1.mp4,2
3,Sweater_wind2_b1_m0.3_1.mp4,Cotton_wind2_b1_m0.3_1.mp4,FeltGreen_wind2_b100_m0.3_1.mp4,5
4,Sha_wind2_b100_m1.3_1.mp4,FeltGreen_wind3_b100_m1.3_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,6
5,Cotton_wind3_b100_m0.1_1.mp4,Sha_wind1_b100_m0.3_1.mp4,Fleece_wind3_b10_m1_1.mp4,7
6,Fleece_wind1_b0.001_m0.1_1.mp4,FeltGreen_wind1_b0.001_m0.1_1.mp4,Cotton_wind2_b0.1_m0.1_1.mp4,5
7,FeltGreen_wind2_b100_m1.7_1.mp4,FeltGreen_wind3_b100_m1.7_1.mp4,Sweater_wind1_b1_m1.7_1.mp4,4
8,FeltGreen_wind1_b0.1_m1_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,Sweater_wind3_b10_m1.7_1.mp4,7
9,Sha_wind3_b0.1_m1.3_1.mp4,FeltGreen_wind2_b0.1_m1.3_1.mp4,Sweater_wind2_b100_m1.3_1.mp4,6
10,Sha_wind1_b0.001_m1.3_1.mp4,Silk_wind2_b0.001_m1_1.mp4,Bro_wind3_b10_m0.5_1.mp4,5
11,Bro_wind1_b1_m1.3_1.mp4,Cotton_wind1_b1_m1.3_1.mp4,Sweater_wind3_b100_m1.3_1.mp4,5
12,FeltGreen_wind2_b0.001_m0.1_1.mp4,Fleece_wind2_b0.001_m0.1_1.mp4,Bro_wind1_b0.1_m1.7_1.mp4,5
13,Sweater_wind3_b0.1_m0.3_1.mp4,Sha_wind3_b0.1_m0.3_1.mp4,FeltGreen_wind2_b10_m0.3_1.mp4,5
14,Bro_wind1_b10_m1.3_1.mp4,Silk_wind1_b10_m1.3_1.mp4,Sha_wind1_b0.1_m1.3_1.mp4,4
15,Silk_wind3_b0.01_m0.1_1.mp4,Fleece_wind3_b0.01_m0.1_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,1
16,Silk_wind2_b10_m1_1.mp4,Silk_wind1_b10_m1_1.mp4,Sweater_wind1_b0.01_m0.3_1.mp4,2
17,Sha_wind3_b0.1_m0.7_1.mp4,Bro_wind1_b0.1_m1_1.mp4,Sha_wind1_b100_m1.7_1.mp4,7
18,Cotton_wind1_b1_m0.7_1.mp4,Cotton_wind1_b1_m0.7_1.mp4,Sha_wind3_b100_m0.7_1.mp4,4
19,FeltGreen_wind1_b100_m0.3_1.mp4,Cotton_wind1_b100_m0.3_1.mp4,Cotton_wind1_b1_m0.3_1.mp4,5
20,Bro_wind3_b1_m0.3_1.mp4,Sweater_wind2_b1_m0.5_1.mp4,Bro_wind1_b10_m1.3_1.mp4,3
21,FeltGreen_wind3_b1_m1.7_1.mp4,Bro_wind1_b1_m1.7_1.mp4,Silk_wind3_b0.001_m1.7_1.mp4,2
22,FeltGreen_wind1_b0.001_m0.7_1.mp4,Silk_wind3_b0.001_m0.7_1.mp4,Bro_wind1_b100_m0.7_1.mp4,3
23,Sha_wind3_b100_m1.3_1.mp4,Cotton_wind3_b100_m1.3_1.mp4,Fleece_wind1_b10_m1.3_1.mp4,5
24,Sha_wind3_b0.001_m1_1.mp4,Bro_wind3_b0.001_m1_1.mp4,Bro_wind2_b1_m1_1.mp4,5
25,Cotton_wind3_b100_m0.7_1.mp4,Cotton_wind2_b100_m0.5_1.mp4,Sha_wind1_b0.001_m0.5_1.mp4,2
26,Fleece_wind2_b0.001_m1.3_1.mp4,FeltGreen_wind2_b0.001_m0.5_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,3
27,Bro_wind3_b0.001_m0.7_1.mp4,Sweater_wind1_b0.001_m1.7_1.mp4,Silk_wind2_b100_m1.3_1.mp4,5
