Triplet #,Anchor,Positive,Negative,Hardness Score
1,FeltGreen_wind3_b0.001_m1.3_1.mp4,Fleece_wind1_b0.001_m1.3_1.mp4,Sha_wind1_b0.1_m1.3_1.mp4,7
2,Silk_wind1_b0.1_m1_1.mp4,FeltGreen_wind1_b0.1_m0.3_1.mp4,Fleece_wind3_b0.01_m0.7_1.mp4,7
3,Silk_wind2_b100_m0.7_1.mp4,Fleece_wind1_b100_m0.7_1.mp4,Silk_wind2_b1_m0.7_1.mp4,5
4,Cotton_wind1_b0.01_m0.3_1.mp4,Cotton_wind2_b0.01_m0.3_1.mp4,FeltGreen_wind1_b10_m0.3_1.mp4,4
5,Cotton_wind3_b0.001_m0.3_1.mp4,Sha_wind2_b0.001_m0.3_1.mp4,Fleece_wind2_b10_m0.3_1.mp4,5
6,Bro_wind1_b0.01_m1.7_1.mp4,Sha_wind1_b0.01_m1.7_1.mp4,Sweater_wind3_b0.001_m1.7_1.mp4,5
7,Sweater_wind3_b0.1_m0.5_1.mp4,Fleece_wind2_b0.1_m0.3_1.mp4,Silk_wind3_b0.01_m0.3_1.mp4,6
8,FeltGreen_wind1_b0.1_m0.5_1.mp4,Sweater_wind1_b0.1_m0.5_1.mp4,Cotton_wind2_b10_m0.5_1.mp4,5
9,Fleece_wind3_b1_m1.3_1.mp4,Sha_wind3_b1_m0.5_1.mp4,Silk_wind3_b10_m0.3_1.mp4,2
10,Bro_wind3_b10_m1_1.mp4,FeltGreen_wind1_b10_m1_1.mp4,Cotton_wind1_b0.001_m1_1.mp4,5
11,Cotton_wind2_b0.01_m0.7_1.mp4,Silk_wind1_b0.01_m0.3_1.mp4,Sweater_wind1_b1_m1_1.mp4,9
12,Sweater_wind1_b1_m0.7_1.mp4,Sweater_wind1_b1_m0.7_1.mp4,Silk_wind2_b10_m0.7_1.mp4,0
13,Fleece_wind1_b0.01_m1_1.mp4,FeltGreen_wind1_b0.01_m0.7_1.mp4,FeltGreen_wind3_b0.1_m1.3_1.mp4,3
14,Sweater_wind2_b0.001_m0.5_1.mp4,Fleece_wind1_b0.001_m0.3_1.mp4,Cotton_wind3_b0.1_m0.3_1.mp4,6
15,Bro_wind2_b10_m0.7_1.mp4,Bro_wind3_b10_m1.7_1.mp4,FeltGreen_wind1_b0.001_m0.3_1.mp4,5
16,Sha_wind3_b100_m0.1_1.mp4,Bro_wind3_b100_m0.1_1.mp4,Sha_wind2_b0.01_m0.1_1.mp4,3
17,Bro_wind3_b1_m0.7_1.mp4,Sweater_wind1_b1_m1.7_1.mp4,Silk_wind2_b0.1_m1_1.mp4,8
18,Silk_wind1_b0.01_m0.7_1.mp4,Cotton_wind1_b0.01_m0.3_1.mp4,Fleece_wind2_b1_m0.3_1.mp4,5
19,Silk_wind1_b1_m0.5_1.mp4,Cotton_wind3_b1_m0.5_1.mp4,Sweater_wind3_b10_m0.5_1.mp4,3
20,Silk_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind2_b0.01_m0.5_1.mp4,Sweater_wind2_b0.001_m0.5_1.mp4,7
21,Sha_wind3_b100_m0.3_1.mp4,Sweater_wind1_b100_m0.3_1.mp4,Fleece_wind2_b0.1_m0.3_1.mp4,2
22,FeltGreen_wind1_b0.001_m1.7_1.mp4,Silk_wind3_b0.001_m1.7_1.mp4,Sweater_wind1_b10_m1.7_1.mp4,4
23,Bro_wind1_b0.01_m1_1.mp4,Sweater_wind1_b0.01_m0.3_1.mp4,Bro_wind3_b0.1_m1_1.mp4,3
24,FeltGreen_wind3_b100_m0.1_1.mp4,Fleece_wind3_b100_m0.1_1.mp4,Sweater_wind3_b10_m0.7_1.mp4,5
25,Sha_wind2_b1_m0.3_1.mp4,Sweater_wind1_b1_m0.3_1.mp4,Cotton_wind3_b100_m0.3_1.mp4,6
