Triplet #,Anchor,Positive,Negative,Hardness Score
1,Fleece_wind2_b0.01_m0.5_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,Silk_wind3_b1_m0.5_1.mp4,5
2,Fleece_wind2_b0.1_m1.7_1.mp4,Sweater_wind1_b0.1_m1.7_1.mp4,Cotton_wind2_b0.001_m0.5_1.mp4,5
3,Cotton_wind2_b0.01_m0.1_1.mp4,Sweater_wind2_b0.01_m0.1_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,5
4,FeltGreen_wind1_b1_m0.3_1.mp4,FeltGreen_wind2_b1_m0.3_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,1
5,Fleece_wind1_b0.1_m0.5_1.mp4,Sweater_wind2_b0.1_m0.5_1.mp4,Silk_wind3_b1_m0.5_1.mp4,2
6,Fleece_wind1_b100_m0.7_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,Bro_wind1_b0.001_m0.7_1.mp4,3
7,Cotton_wind2_b1_m1.7_1.mp4,Fleece_wind3_b1_m1.7_1.mp4,Silk_wind1_b0.01_m1.7_1.mp4,5
8,Fleece_wind3_b0.001_m0.1_1.mp4,Fleece_wind2_b0.001_m0.1_1.mp4,Bro_wind3_b100_m1.3_1.mp4,2
9,Sweater_wind3_b0.001_m0.5_1.mp4,Silk_wind1_b0.001_m0.5_1.mp4,FeltGreen_wind2_b100_m0.5_1.mp4,3
10,Bro_wind1_b0.01_m1.7_1.mp4,Sweater_wind2_b0.01_m1_1.mp4,Bro_wind1_b0.1_m1.7_1.mp4,4
11,Cotton_wind1_b1_m1.7_1.mp4,Sweater_wind2_b1_m1.7_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,5
12,Sweater_wind3_b1_m1_1.mp4,Bro_wind2_b1_m0.5_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,4
13,Fleece_wind3_b0.001_m0.3_1.mp4,Bro_wind3_b0.001_m0.3_1.mp4,Sha_wind2_b0.1_m0.3_1.mp4,5
14,Silk_wind3_b1_m0.3_1.mp4,Sha_wind3_b1_m1_1.mp4,Sweater_wind3_b0.01_m0.5_1.mp4,6
15,Sha_wind2_b100_m0.7_1.mp4,Silk_wind2_b100_m0.7_1.mp4,Sweater_wind3_b10_m0.7_1.mp4,5
16,Cotton_wind2_b10_m1.7_1.mp4,Sweater_wind2_b10_m0.3_1.mp4,Sha_wind1_b0.01_m1.7_1.mp4,3
17,Fleece_wind1_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,Bro_wind3_b100_m0.7_1.mp4,3
18,Fleece_wind3_b1_m0.5_1.mp4,Sha_wind3_b1_m0.3_1.mp4,Sha_wind3_b0.01_m0.3_1.mp4,5
19,Sweater_wind2_b10_m0.1_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,FeltGreen_wind3_b0.01_m1.3_1.mp4,2
20,Sha_wind3_b0.1_m0.7_1.mp4,Cotton_wind2_b0.1_m1.7_1.mp4,FeltGreen_wind2_b0.001_m0.7_1.mp4,8
21,Sha_wind3_b0.01_m1_1.mp4,Fleece_wind2_b0.01_m0.7_1.mp4,FeltGreen_wind2_b100_m0.1_1.mp4,6
22,Fleece_wind2_b1_m0.1_1.mp4,Bro_wind3_b1_m0.1_1.mp4,Sha_wind1_b100_m0.1_1.mp4,6
23,Silk_wind3_b100_m0.7_1.mp4,Cotton_wind3_b100_m0.7_1.mp4,Sweater_wind2_b0.1_m0.7_1.mp4,1
24,Sweater_wind2_b0.1_m0.5_1.mp4,Cotton_wind3_b0.1_m0.7_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,8
25,Sha_wind1_b0.1_m0.5_1.mp4,Bro_wind3_b0.1_m0.5_1.mp4,Cotton_wind3_b0.001_m0.5_1.mp4,6
26,Cotton_wind1_b0.01_m1_1.mp4,Bro_wind1_b0.01_m1_1.mp4,Sha_wind1_b0.1_m1_1.mp4,1
27,Silk_wind3_b10_m1.3_1.mp4,FeltGreen_wind3_b10_m1.3_1.mp4,Bro_wind3_b100_m1.3_1.mp4,1
28,Silk_wind1_b0.1_m1.7_1.mp4,Cotton_wind3_b0.1_m1.7_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,5
29,Sweater_wind2_b0.001_m1.7_1.mp4,Cotton_wind3_b0.001_m1.7_1.mp4,FeltGreen_wind3_b1_m1.7_1.mp4,6
30,Sha_wind2_b1_m0.5_1.mp4,Bro_wind1_b1_m1.3_1.mp4,Bro_wind3_b10_m1_1.mp4,5
31,Sweater_wind3_b0.001_m1.7_1.mp4,Sweater_wind3_b0.001_m1.7_1.mp4,Fleece_wind3_b10_m1.7_1.mp4,2
32,Bro_wind3_b10_m0.1_1.mp4,Bro_wind3_b10_m0.1_1.mp4,Silk_wind1_b0.01_m0.1_1.mp4,0
33,Bro_wind2_b1_m0.5_1.mp4,Sweater_wind1_b1_m0.1_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,4
34,Sweater_wind3_b1_m1_1.mp4,Silk_wind1_b1_m1_1.mp4,Fleece_wind2_b100_m1_1.mp4,6
35,Fleece_wind2_b0.001_m1.7_1.mp4,FeltGreen_wind1_b0.001_m1_1.mp4,Sweater_wind1_b0.1_m0.5_1.mp4,8
36,Sweater_wind2_b10_m0.3_1.mp4,Cotton_wind2_b10_m0.3_1.mp4,Sweater_wind1_b0.1_m0.3_1.mp4,4
37,Sha_wind2_b0.001_m0.3_1.mp4,Sweater_wind3_b0.001_m0.3_1.mp4,Sha_wind1_b1_m0.3_1.mp4,5
38,Sha_wind1_b0.1_m1.3_1.mp4,Sha_wind2_b0.1_m1.3_1.mp4,FeltGreen_wind3_b1_m1.3_1.mp4,1
39,Cotton_wind1_b0.001_m0.1_1.mp4,Silk_wind3_b0.001_m0.1_1.mp4,Sweater_wind2_b0.01_m0.1_1.mp4,2
40,Sweater_wind1_b0.01_m1.7_1.mp4,Sha_wind1_b0.01_m1.7_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,3
41,Sha_wind1_b0.01_m1.3_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,Sweater_wind2_b10_m1_1.mp4,5
42,FeltGreen_wind1_b0.1_m1.3_1.mp4,Sweater_wind1_b0.1_m1.3_1.mp4,Cotton_wind3_b0.01_m1.3_1.mp4,5
43,Bro_wind3_b1_m0.1_1.mp4,Fleece_wind1_b1_m1_1.mp4,Bro_wind2_b100_m1_1.mp4,6
44,Silk_wind1_b100_m0.3_1.mp4,Cotton_wind1_b100_m0.3_1.mp4,Bro_wind2_b10_m0.3_1.mp4,5
45,Fleece_wind3_b0.01_m0.7_1.mp4,Silk_wind1_b0.01_m1.3_1.mp4,Silk_wind2_b1_m0.5_1.mp4,9
46,Cotton_wind2_b0.1_m1.7_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,Bro_wind2_b100_m1.7_1.mp4,4
47,Sweater_wind2_b0.01_m0.3_1.mp4,Bro_wind2_b0.01_m0.3_1.mp4,FeltGreen_wind2_b0.1_m0.3_1.mp4,1
48,Sha_wind1_b0.1_m1_1.mp4,Silk_wind2_b0.1_m1.7_1.mp4,FeltGreen_wind2_b0.01_m1.7_1.mp4,7
49,Bro_wind3_b0.1_m1_1.mp4,Fleece_wind3_b0.1_m1_1.mp4,Sha_wind1_b0.001_m1_1.mp4,4
50,Silk_wind3_b0.01_m0.5_1.mp4,Sha_wind1_b0.01_m1_1.mp4,Sweater_wind2_b100_m1_1.mp4,4
