Triplet #,Anchor,Positive,Negative,Hardness Score
1,Fleece_wind3_b1_m0.5_1.mp4,Cotton_wind1_b1_m0.5_1.mp4,Silk_wind3_b0.001_m0.5_1.mp4,2
2,Fleece_wind1_b100_m1_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,Fleece_wind1_b0.01_m0.3_1.mp4,4
3,FeltGreen_wind2_b0.01_m1_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,Cotton_wind2_b100_m0.3_1.mp4,4
4,Sweater_wind3_b0.1_m1.7_1.mp4,Silk_wind1_b0.1_m0.3_1.mp4,Fleece_wind1_b0.001_m1_1.mp4,8
5,Sweater_wind1_b0.01_m0.3_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,Silk_wind2_b1_m1.7_1.mp4,5
6,FeltGreen_wind2_b0.001_m1_1.mp4,Cotton_wind1_b0.001_m1_1.mp4,FeltGreen_wind2_b100_m1_1.mp4,3
7,Fleece_wind3_b1_m0.3_1.mp4,Bro_wind3_b1_m0.7_1.mp4,Fleece_wind2_b0.1_m1.7_1.mp4,6
8,Sweater_wind2_b0.1_m1_1.mp4,Fleece_wind1_b0.1_m1_1.mp4,Bro_wind1_b10_m1_1.mp4,7
9,Cotton_wind2_b0.001_m0.7_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,Bro_wind2_b1_m1_1.mp4,7
10,FeltGreen_wind1_b1_m1.7_1.mp4,Fleece_wind3_b1_m1.7_1.mp4,Bro_wind3_b10_m1.7_1.mp4,3
11,Silk_wind1_b1_m0.1_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,Fleece_wind2_b0.01_m0.1_1.mp4,6
12,Sha_wind3_b0.01_m1.7_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,Fleece_wind3_b10_m1.7_1.mp4,5
13,Sweater_wind1_b0.001_m0.1_1.mp4,Cotton_wind2_b0.001_m1.7_1.mp4,Bro_wind1_b1_m1_1.mp4,7
14,Sha_wind3_b100_m1_1.mp4,FeltGreen_wind1_b100_m0.1_1.mp4,Bro_wind1_b1_m1.7_1.mp4,8
15,Silk_wind2_b0.1_m0.1_1.mp4,Sweater_wind1_b0.1_m0.1_1.mp4,FeltGreen_wind3_b1_m0.1_1.mp4,2
16,Fleece_wind3_b1_m1.3_1.mp4,Sha_wind2_b1_m1.3_1.mp4,Silk_wind3_b100_m1.3_1.mp4,6
17,Fleece_wind3_b100_m0.3_1.mp4,Bro_wind2_b100_m0.3_1.mp4,Silk_wind1_b0.001_m0.3_1.mp4,3
18,Sha_wind1_b10_m0.3_1.mp4,Cotton_wind1_b10_m0.3_1.mp4,Sha_wind2_b100_m0.3_1.mp4,1
19,Silk_wind2_b100_m0.7_1.mp4,Sweater_wind2_b100_m0.7_1.mp4,Sweater_wind3_b0.01_m0.7_1.mp4,4
20,FeltGreen_wind2_b100_m1.7_1.mp4,Sweater_wind1_b100_m0.1_1.mp4,Sha_wind1_b0.1_m1_1.mp4,5
21,Fleece_wind2_b100_m1_1.mp4,Sweater_wind2_b100_m1_1.mp4,Sweater_wind1_b1_m1_1.mp4,5
22,Sweater_wind2_b100_m1.7_1.mp4,Bro_wind2_b100_m1.7_1.mp4,Cotton_wind3_b1_m1.7_1.mp4,4
23,Sha_wind1_b1_m0.5_1.mp4,Sha_wind1_b1_m0.7_1.mp4,FeltGreen_wind1_b0.001_m1.7_1.mp4,1
24,Bro_wind2_b100_m1_1.mp4,Bro_wind2_b100_m1_1.mp4,Sha_wind3_b10_m1_1.mp4,4
