Triplet #,Anchor,Positive,Negative,Hardness Score
1,Silk_wind3_b0.1_m0.1_1.mp4,Bro_wind2_b0.1_m0.1_1.mp4,Silk_wind1_b1_m0.1_1.mp4,2
2,Sweater_wind2_b10_m0.5_1.mp4,Silk_wind1_b10_m0.5_1.mp4,Sha_wind2_b100_m0.5_1.mp4,2
3,Cotton_wind3_b100_m0.1_1.mp4,Silk_wind2_b100_m0.1_1.mp4,Sha_wind3_b0.001_m0.1_1.mp4,3
4,Sweater_wind3_b1_m1_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,Sha_wind3_b0.01_m1.3_1.mp4,7
5,Silk_wind3_b10_m1.3_1.mp4,FeltGreen_wind3_b10_m1.3_1.mp4,Sha_wind2_b100_m1.3_1.mp4,1
6,Sha_wind3_b10_m0.5_1.mp4,Bro_wind3_b10_m0.3_1.mp4,FeltGreen_wind1_b0.01_m0.7_1.mp4,3
7,Sweater_wind2_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,Silk_wind3_b0.01_m0.7_1.mp4,1
8,Cotton_wind2_b1_m0.1_1.mp4,Fleece_wind3_b1_m1.3_1.mp4,Fleece_wind2_b0.001_m1.3_1.mp4,3
9,Bro_wind1_b0.001_m1.7_1.mp4,Sweater_wind2_b0.001_m0.7_1.mp4,Cotton_wind2_b100_m0.7_1.mp4,4
10,Bro_wind2_b0.1_m0.1_1.mp4,Fleece_wind2_b0.1_m0.5_1.mp4,FeltGreen_wind2_b10_m1.7_1.mp4,6
11,Cotton_wind2_b10_m0.1_1.mp4,Fleece_wind3_b10_m0.1_1.mp4,Sha_wind2_b1_m1.3_1.mp4,6
12,FeltGreen_wind2_b0.01_m0.5_1.mp4,Sweater_wind2_b0.01_m0.5_1.mp4,Sha_wind3_b1_m0.5_1.mp4,5
13,Fleece_wind2_b10_m0.1_1.mp4,Sweater_wind3_b10_m0.1_1.mp4,Cotton_wind2_b0.1_m0.1_1.mp4,5
14,Fleece_wind1_b0.1_m1_1.mp4,Sha_wind3_b0.1_m1_1.mp4,Cotton_wind3_b1_m1_1.mp4,3
15,Sweater_wind3_b0.01_m1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,Cotton_wind2_b0.001_m1_1.mp4,5
16,Silk_wind3_b100_m0.3_1.mp4,Bro_wind2_b100_m0.3_1.mp4,Bro_wind1_b0.01_m0.3_1.mp4,5
17,Fleece_wind3_b1_m0.3_1.mp4,Sweater_wind2_b1_m0.1_1.mp4,Fleece_wind2_b10_m0.1_1.mp4,3
18,Silk_wind1_b0.001_m0.1_1.mp4,FeltGreen_wind1_b0.001_m0.1_1.mp4,Sha_wind1_b100_m0.1_1.mp4,2
19,Silk_wind2_b1_m0.7_1.mp4,Cotton_wind2_b1_m0.7_1.mp4,Fleece_wind1_b0.1_m0.5_1.mp4,5
20,FeltGreen_wind3_b1_m0.3_1.mp4,Silk_wind3_b1_m0.3_1.mp4,Silk_wind3_b0.001_m0.3_1.mp4,2
21,Fleece_wind1_b0.01_m1.3_1.mp4,Cotton_wind2_b0.01_m1.3_1.mp4,Fleece_wind3_b10_m1.3_1.mp4,5
22,Cotton_wind3_b10_m0.5_1.mp4,FeltGreen_wind1_b10_m0.5_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,7
23,Fleece_wind2_b0.01_m0.7_1.mp4,Sha_wind2_b0.01_m0.7_1.mp4,FeltGreen_wind3_b1_m0.7_1.mp4,5
24,FeltGreen_wind3_b1_m0.5_1.mp4,FeltGreen_wind1_b1_m1.3_1.mp4,Silk_wind1_b100_m0.3_1.mp4,8
25,Cotton_wind2_b0.01_m1_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,Sweater_wind1_b0.1_m1_1.mp4,3
26,Silk_wind2_b1_m1.7_1.mp4,Sha_wind3_b1_m1.7_1.mp4,Cotton_wind1_b0.001_m1.7_1.mp4,2
27,Cotton_wind1_b10_m1.7_1.mp4,FeltGreen_wind1_b10_m0.3_1.mp4,Bro_wind3_b0.01_m0.1_1.mp4,2
28,Silk_wind2_b0.001_m1_1.mp4,FeltGreen_wind3_b0.001_m0.7_1.mp4,Bro_wind3_b10_m0.7_1.mp4,5
29,FeltGreen_wind2_b0.1_m0.1_1.mp4,FeltGreen_wind2_b0.1_m0.1_1.mp4,Sweater_wind3_b0.01_m0.1_1.mp4,4
30,Fleece_wind2_b0.001_m1.3_1.mp4,Sweater_wind2_b0.001_m0.5_1.mp4,Bro_wind3_b100_m1.3_1.mp4,4
