Triplet #,Anchor,Positive,Negative,Hardness Score
1,Cotton_wind2_b0.01_m0.1_1.mp4,Sha_wind2_b0.01_m0.1_1.mp4,Bro_wind3_b1_m0.1_1.mp4,5
2,Silk_wind1_b0.1_m0.1_1.mp4,Sweater_wind1_b0.1_m1_1.mp4,Silk_wind1_b1_m0.3_1.mp4,3
3,Bro_wind1_b0.001_m0.7_1.mp4,Cotton_wind3_b0.001_m0.7_1.mp4,Sweater_wind1_b1_m0.7_1.mp4,5
4,Bro_wind3_b0.001_m0.1_1.mp4,Sweater_wind2_b0.001_m0.5_1.mp4,Cotton_wind2_b0.01_m1.7_1.mp4,4
5,Silk_wind3_b0.1_m1.3_1.mp4,Bro_wind2_b0.1_m0.1_1.mp4,Sweater_wind2_b10_m1.7_1.mp4,9
6,Cotton_wind2_b0.001_m1.7_1.mp4,Bro_wind3_b0.001_m1.7_1.mp4,Fleece_wind2_b0.01_m1.7_1.mp4,2
7,Silk_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind3_b0.001_m0.5_1.mp4,5
8,FeltGreen_wind3_b0.01_m1.3_1.mp4,Silk_wind1_b0.01_m1.7_1.mp4,Sweater_wind2_b0.1_m0.5_1.mp4,3
9,Sha_wind2_b100_m0.1_1.mp4,Silk_wind2_b100_m1.7_1.mp4,Fleece_wind3_b10_m0.5_1.mp4,7
10,Sweater_wind2_b0.1_m0.5_1.mp4,Bro_wind1_b0.1_m0.5_1.mp4,Sweater_wind2_b0.001_m0.5_1.mp4,5
11,Bro_wind3_b100_m0.7_1.mp4,Fleece_wind1_b100_m1_1.mp4,Silk_wind2_b0.001_m0.1_1.mp4,4
12,FeltGreen_wind1_b1_m1.7_1.mp4,Bro_wind1_b1_m1.7_1.mp4,Sha_wind3_b0.1_m1_1.mp4,5
13,Sha_wind3_b0.01_m1.7_1.mp4,Sweater_wind1_b0.01_m1_1.mp4,Fleece_wind3_b0.001_m0.7_1.mp4,7
14,Sha_wind2_b100_m0.5_1.mp4,Sweater_wind3_b100_m0.5_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,3
15,Sweater_wind1_b0.1_m0.3_1.mp4,Silk_wind2_b0.1_m0.3_1.mp4,Fleece_wind3_b10_m0.3_1.mp4,6
16,FeltGreen_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind1_b0.01_m0.1_1.mp4,Sweater_wind1_b100_m0.5_1.mp4,4
17,Sha_wind1_b0.01_m1_1.mp4,Cotton_wind1_b0.01_m1_1.mp4,Fleece_wind3_b10_m1_1.mp4,4
18,Silk_wind1_b1_m1.7_1.mp4,Bro_wind2_b1_m1.7_1.mp4,Bro_wind1_b100_m1.7_1.mp4,7
19,Fleece_wind2_b1_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,Fleece_wind3_b0.001_m0.7_1.mp4,2
20,Silk_wind2_b100_m0.1_1.mp4,FeltGreen_wind1_b100_m1.7_1.mp4,Bro_wind1_b0.1_m1.3_1.mp4,5
21,Sweater_wind3_b100_m0.1_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,Sha_wind2_b10_m0.5_1.mp4,6
22,Cotton_wind2_b0.001_m1_1.mp4,FeltGreen_wind1_b0.001_m1_1.mp4,Fleece_wind3_b1_m1_1.mp4,5
23,Sweater_wind3_b10_m0.3_1.mp4,Cotton_wind1_b10_m0.3_1.mp4,Fleece_wind1_b0.01_m0.3_1.mp4,3
24,FeltGreen_wind1_b10_m1.7_1.mp4,Bro_wind2_b10_m0.5_1.mp4,FeltGreen_wind1_b100_m0.5_1.mp4,2
25,Fleece_wind3_b0.01_m0.5_1.mp4,Cotton_wind3_b0.01_m0.5_1.mp4,FeltGreen_wind3_b10_m1.7_1.mp4,4
26,Cotton_wind2_b100_m0.3_1.mp4,Bro_wind3_b100_m0.3_1.mp4,Sweater_wind1_b0.01_m1.7_1.mp4,4
27,Fleece_wind2_b0.1_m1.3_1.mp4,Fleece_wind3_b0.1_m0.3_1.mp4,Bro_wind3_b10_m1.3_1.mp4,8
28,Sweater_wind2_b1_m0.5_1.mp4,Sha_wind3_b1_m1.3_1.mp4,Fleece_wind3_b0.001_m0.7_1.mp4,5
