Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sha_wind3_b1_m1.7_1.mp4,Bro_wind3_b1_m1.7_1.mp4,Sweater_wind2_b0.01_m1.7_1.mp4,4
2,Bro_wind3_b0.001_m1.3_1.mp4,Sha_wind2_b0.001_m1.3_1.mp4,Sha_wind3_b0.01_m1.3_1.mp4,3
3,Silk_wind1_b1_m0.1_1.mp4,Sweater_wind2_b1_m1.7_1.mp4,Sweater_wind3_b10_m0.5_1.mp4,5
4,FeltGreen_wind3_b0.001_m0.5_1.mp4,Fleece_wind2_b0.001_m1.3_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,5
5,Sha_wind1_b1_m0.7_1.mp4,Fleece_wind2_b1_m0.7_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,6
6,Silk_wind2_b0.01_m0.1_1.mp4,Cotton_wind3_b0.01_m0.7_1.mp4,Fleece_wind3_b10_m1.7_1.mp4,7
7,Sha_wind3_b0.001_m0.7_1.mp4,Silk_wind2_b0.001_m0.3_1.mp4,Sha_wind2_b0.01_m0.7_1.mp4,5
8,Bro_wind3_b0.01_m0.7_1.mp4,Bro_wind2_b0.01_m0.7_1.mp4,Fleece_wind3_b0.001_m0.7_1.mp4,5
9,Sweater_wind1_b0.001_m1.3_1.mp4,Fleece_wind1_b0.001_m1.3_1.mp4,Fleece_wind3_b10_m1.3_1.mp4,4
10,Sha_wind1_b1_m1.3_1.mp4,FeltGreen_wind2_b1_m1.3_1.mp4,Silk_wind2_b0.1_m1.3_1.mp4,7
11,Fleece_wind2_b10_m0.1_1.mp4,FeltGreen_wind1_b10_m0.1_1.mp4,FeltGreen_wind1_b0.01_m0.5_1.mp4,4
12,Bro_wind3_b1_m1_1.mp4,Fleece_wind3_b1_m0.1_1.mp4,Bro_wind3_b10_m1.7_1.mp4,3
13,Cotton_wind3_b100_m0.3_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,4
14,Sweater_wind3_b1_m1.3_1.mp4,FeltGreen_wind2_b1_m1.3_1.mp4,Silk_wind1_b100_m1.3_1.mp4,6
15,Silk_wind3_b0.1_m1_1.mp4,Sweater_wind2_b0.1_m1_1.mp4,Silk_wind1_b1_m1_1.mp4,2
16,Bro_wind1_b0.001_m1_1.mp4,Sha_wind2_b0.001_m0.1_1.mp4,Bro_wind2_b0.01_m0.1_1.mp4,3
17,Sha_wind2_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m1.7_1.mp4,FeltGreen_wind3_b0.01_m1.3_1.mp4,3
18,Sha_wind2_b0.001_m0.3_1.mp4,Cotton_wind3_b0.001_m0.3_1.mp4,FeltGreen_wind3_b10_m0.3_1.mp4,5
19,Sweater_wind3_b0.1_m0.1_1.mp4,Cotton_wind2_b0.1_m0.1_1.mp4,Silk_wind2_b100_m0.1_1.mp4,6
20,Fleece_wind3_b1_m1.7_1.mp4,Cotton_wind2_b1_m0.1_1.mp4,Sweater_wind3_b0.001_m0.1_1.mp4,2
21,FeltGreen_wind2_b1_m0.3_1.mp4,FeltGreen_wind1_b1_m1_1.mp4,Bro_wind1_b10_m1.7_1.mp4,3
22,Sha_wind2_b10_m0.3_1.mp4,Bro_wind1_b10_m0.7_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,5
23,FeltGreen_wind2_b0.001_m0.7_1.mp4,FeltGreen_wind2_b0.001_m0.7_1.mp4,Cotton_wind1_b1_m0.7_1.mp4,3
24,Silk_wind1_b100_m0.1_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,5
25,FeltGreen_wind3_b0.001_m0.3_1.mp4,Silk_wind1_b0.001_m1.3_1.mp4,Cotton_wind1_b1_m0.1_1.mp4,8
26,Sha_wind1_b100_m0.7_1.mp4,Sweater_wind3_b100_m0.1_1.mp4,Bro_wind2_b0.01_m1.3_1.mp4,5
27,Cotton_wind2_b0.1_m0.1_1.mp4,Fleece_wind2_b0.1_m0.1_1.mp4,Fleece_wind1_b100_m0.1_1.mp4,5
28,Sweater_wind1_b0.01_m0.3_1.mp4,Bro_wind1_b0.01_m0.1_1.mp4,Fleece_wind2_b0.1_m1.7_1.mp4,2
29,FeltGreen_wind1_b0.001_m0.5_1.mp4,Bro_wind1_b0.001_m0.5_1.mp4,Bro_wind1_b1_m0.5_1.mp4,5
30,Bro_wind1_b10_m0.3_1.mp4,Cotton_wind3_b10_m1.7_1.mp4,Bro_wind1_b0.1_m0.3_1.mp4,7
31,Cotton_wind1_b10_m0.3_1.mp4,Bro_wind2_b10_m0.3_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,3
32,Sweater_wind1_b0.01_m1.7_1.mp4,FeltGreen_wind1_b0.01_m0.3_1.mp4,FeltGreen_wind1_b10_m1.7_1.mp4,7
33,Sweater_wind3_b0.01_m0.1_1.mp4,Cotton_wind2_b0.01_m0.1_1.mp4,Fleece_wind1_b0.1_m0.1_1.mp4,2
34,Bro_wind2_b0.1_m1.3_1.mp4,Sweater_wind1_b0.1_m1.3_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,6
35,Bro_wind3_b0.1_m1_1.mp4,Silk_wind2_b0.1_m1_1.mp4,Bro_wind2_b10_m1_1.mp4,7
36,Sha_wind1_b0.1_m0.3_1.mp4,Cotton_wind2_b0.1_m1.7_1.mp4,Bro_wind2_b0.001_m1_1.mp4,8
37,Sha_wind3_b100_m1.7_1.mp4,Sha_wind1_b100_m1.7_1.mp4,Bro_wind3_b1_m1.7_1.mp4,4
38,Silk_wind3_b10_m0.5_1.mp4,FeltGreen_wind1_b10_m0.5_1.mp4,Sweater_wind1_b0.1_m0.3_1.mp4,6
39,Silk_wind2_b100_m1.3_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,10
40,Sweater_wind1_b10_m0.7_1.mp4,Silk_wind2_b10_m0.7_1.mp4,Silk_wind3_b0.01_m0.7_1.mp4,3
41,Bro_wind3_b1_m1.7_1.mp4,Silk_wind2_b1_m1.7_1.mp4,Sweater_wind3_b0.01_m1.7_1.mp4,5
42,Silk_wind2_b1_m1_1.mp4,Sweater_wind1_b1_m1_1.mp4,Fleece_wind2_b100_m1_1.mp4,6
43,FeltGreen_wind3_b100_m1.7_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,Sha_wind2_b1_m1.7_1.mp4,5
44,Sweater_wind1_b0.1_m0.5_1.mp4,Silk_wind2_b0.1_m1.3_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,3
45,Sweater_wind3_b1_m1.7_1.mp4,Fleece_wind1_b1_m0.3_1.mp4,Cotton_wind1_b10_m0.3_1.mp4,3
46,Bro_wind3_b100_m1.3_1.mp4,FeltGreen_wind1_b100_m1.3_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,4
47,FeltGreen_wind1_b0.1_m1.7_1.mp4,Fleece_wind3_b0.1_m0.5_1.mp4,FeltGreen_wind1_b100_m0.5_1.mp4,5
48,Fleece_wind3_b10_m0.5_1.mp4,Bro_wind3_b10_m0.5_1.mp4,Silk_wind2_b0.1_m0.5_1.mp4,4
49,FeltGreen_wind2_b1_m0.1_1.mp4,Silk_wind2_b1_m0.1_1.mp4,Sha_wind3_b0.001_m0.1_1.mp4,1
