Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sha_wind1_b0.01_m1.3_1.mp4,Sha_wind2_b0.01_m0.5_1.mp4,Sha_wind3_b1_m0.5_1.mp4,5
2,Fleece_wind2_b10_m1.7_1.mp4,Silk_wind2_b10_m1.3_1.mp4,Fleece_wind3_b100_m1.3_1.mp4,1
3,Cotton_wind2_b100_m0.7_1.mp4,FeltGreen_wind1_b100_m1.7_1.mp4,Bro_wind3_b10_m1_1.mp4,8
4,Fleece_wind3_b10_m1.7_1.mp4,Sweater_wind3_b10_m1.7_1.mp4,FeltGreen_wind2_b1_m1.7_1.mp4,5
5,Silk_wind3_b1_m1_1.mp4,Sha_wind2_b1_m1_1.mp4,Cotton_wind2_b0.01_m1_1.mp4,6
6,Silk_wind2_b0.1_m1.3_1.mp4,Cotton_wind1_b0.1_m1.3_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,6
7,FeltGreen_wind3_b1_m0.3_1.mp4,Fleece_wind1_b1_m0.5_1.mp4,FeltGreen_wind1_b0.001_m0.5_1.mp4,3
8,FeltGreen_wind2_b0.01_m0.3_1.mp4,Bro_wind3_b0.01_m1_1.mp4,Silk_wind3_b0.1_m0.7_1.mp4,5
9,Silk_wind1_b0.1_m1.7_1.mp4,Fleece_wind2_b0.1_m0.1_1.mp4,Silk_wind2_b10_m0.1_1.mp4,7
10,Fleece_wind2_b10_m0.3_1.mp4,Fleece_wind2_b10_m0.3_1.mp4,Silk_wind3_b0.01_m0.3_1.mp4,0
11,Fleece_wind3_b0.1_m0.5_1.mp4,Cotton_wind1_b0.1_m0.5_1.mp4,Sweater_wind2_b0.01_m0.5_1.mp4,6
12,Sha_wind2_b0.1_m1_1.mp4,Silk_wind1_b0.1_m1_1.mp4,FeltGreen_wind3_b0.001_m1_1.mp4,5
13,FeltGreen_wind2_b1_m1.7_1.mp4,Sweater_wind2_b1_m1.7_1.mp4,FeltGreen_wind1_b10_m1.7_1.mp4,1
14,Sweater_wind3_b0.01_m0.3_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,Silk_wind1_b1_m0.3_1.mp4,5
15,Cotton_wind3_b1_m1.7_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,Fleece_wind1_b0.1_m1.7_1.mp4,5
16,Sha_wind1_b10_m0.5_1.mp4,Fleece_wind3_b10_m0.3_1.mp4,Bro_wind2_b1_m1.7_1.mp4,7
17,Sweater_wind1_b10_m1.3_1.mp4,Fleece_wind2_b10_m1.3_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,7
18,Bro_wind3_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,Sha_wind1_b1_m0.7_1.mp4,5
19,Sha_wind1_b100_m0.3_1.mp4,FeltGreen_wind3_b100_m0.3_1.mp4,Sha_wind3_b1_m0.3_1.mp4,6
20,Silk_wind1_b0.01_m0.3_1.mp4,Fleece_wind1_b0.01_m1_1.mp4,Bro_wind3_b10_m1_1.mp4,4
21,Silk_wind3_b0.01_m0.5_1.mp4,FeltGreen_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind2_b0.1_m0.5_1.mp4,3
22,Sweater_wind2_b100_m0.5_1.mp4,FeltGreen_wind1_b100_m0.5_1.mp4,FeltGreen_wind3_b1_m0.5_1.mp4,6
23,Sweater_wind3_b10_m0.7_1.mp4,Sweater_wind3_b10_m0.7_1.mp4,Cotton_wind2_b1_m0.7_1.mp4,4
24,Fleece_wind3_b10_m0.7_1.mp4,FeltGreen_wind1_b10_m0.7_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,4
25,Sweater_wind1_b10_m0.7_1.mp4,Bro_wind1_b10_m0.5_1.mp4,Sweater_wind3_b0.001_m0.5_1.mp4,3
26,Sweater_wind1_b0.01_m0.3_1.mp4,FeltGreen_wind1_b0.01_m0.3_1.mp4,Sweater_wind1_b0.001_m0.3_1.mp4,5
27,Fleece_wind2_b0.001_m0.7_1.mp4,Bro_wind1_b0.001_m0.7_1.mp4,Cotton_wind3_b0.1_m0.7_1.mp4,6
28,FeltGreen_wind3_b0.1_m1_1.mp4,Cotton_wind2_b0.1_m1_1.mp4,Silk_wind2_b100_m1_1.mp4,6
29,FeltGreen_wind1_b0.1_m1.3_1.mp4,Bro_wind2_b0.1_m1.3_1.mp4,Cotton_wind3_b0.001_m1.3_1.mp4,5
30,Fleece_wind1_b0.001_m1.7_1.mp4,Sweater_wind1_b0.001_m1_1.mp4,Bro_wind3_b10_m1.7_1.mp4,5
31,Fleece_wind2_b0.1_m0.5_1.mp4,Fleece_wind3_b0.1_m0.3_1.mp4,Sweater_wind1_b1_m0.7_1.mp4,3
32,Sha_wind3_b0.1_m1.3_1.mp4,Bro_wind3_b0.1_m0.1_1.mp4,Silk_wind2_b100_m0.1_1.mp4,4
33,Silk_wind2_b100_m1.7_1.mp4,Silk_wind2_b100_m1.7_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,2
34,Fleece_wind3_b100_m1.7_1.mp4,Silk_wind2_b100_m1.3_1.mp4,Fleece_wind1_b0.001_m0.7_1.mp4,4
35,Sha_wind2_b0.01_m0.3_1.mp4,Sweater_wind1_b0.01_m0.3_1.mp4,Sweater_wind1_b10_m0.3_1.mp4,7
36,Sha_wind2_b10_m0.1_1.mp4,Sha_wind2_b10_m1.7_1.mp4,Bro_wind2_b0.001_m0.7_1.mp4,4
37,Fleece_wind2_b0.01_m1_1.mp4,Fleece_wind1_b0.01_m1.3_1.mp4,Bro_wind3_b100_m0.5_1.mp4,4
38,FeltGreen_wind3_b0.1_m0.7_1.mp4,Bro_wind2_b0.1_m0.7_1.mp4,Cotton_wind1_b100_m0.7_1.mp4,5
39,Bro_wind1_b100_m1.7_1.mp4,Sha_wind3_b100_m1.7_1.mp4,FeltGreen_wind2_b0.01_m1.7_1.mp4,4
40,Silk_wind2_b1_m0.5_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,Fleece_wind1_b10_m1.7_1.mp4,1
41,Sha_wind1_b0.1_m0.3_1.mp4,Sweater_wind2_b0.1_m0.1_1.mp4,Fleece_wind2_b100_m1.7_1.mp4,7
42,Fleece_wind3_b100_m0.5_1.mp4,Sweater_wind2_b100_m0.5_1.mp4,Bro_wind3_b0.001_m0.5_1.mp4,3
43,Cotton_wind1_b100_m1.7_1.mp4,Silk_wind3_b100_m0.5_1.mp4,Sha_wind2_b0.001_m0.5_1.mp4,3
44,Sweater_wind2_b100_m0.7_1.mp4,Bro_wind3_b100_m0.7_1.mp4,Bro_wind1_b0.001_m0.7_1.mp4,4
45,Sweater_wind1_b0.001_m1.7_1.mp4,Sha_wind1_b0.001_m1.7_1.mp4,Sweater_wind2_b10_m1.7_1.mp4,3
46,Sweater_wind3_b0.01_m0.7_1.mp4,Bro_wind3_b0.01_m1.3_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,5
47,Cotton_wind2_b0.001_m0.3_1.mp4,Cotton_wind1_b0.001_m0.7_1.mp4,Cotton_wind1_b1_m0.1_1.mp4,7
48,Cotton_wind3_b0.001_m1_1.mp4,Sweater_wind1_b0.001_m1.3_1.mp4,Bro_wind2_b1_m1.3_1.mp4,5
49,Bro_wind3_b0.1_m0.7_1.mp4,Fleece_wind3_b0.1_m1_1.mp4,Silk_wind1_b1_m0.3_1.mp4,2
50,Sha_wind1_b10_m0.7_1.mp4,Sha_wind1_b10_m0.7_1.mp4,Cotton_wind1_b0.1_m0.3_1.mp4,3
