Triplet #,Anchor,Positive,Negative,Hardness Score
1,Fleece_wind3_b100_m1.7_1.mp4,Silk_wind3_b100_m1.7_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,4
2,Silk_wind3_b1_m1_1.mp4,Sha_wind3_b1_m1.7_1.mp4,Sweater_wind2_b10_m1_1.mp4,3
3,Fleece_wind1_b1_m1_1.mp4,Cotton_wind3_b1_m0.7_1.mp4,Silk_wind1_b10_m0.7_1.mp4,2
4,Cotton_wind1_b10_m0.7_1.mp4,Silk_wind2_b10_m0.7_1.mp4,Fleece_wind1_b0.01_m0.7_1.mp4,2
5,Bro_wind3_b100_m1.7_1.mp4,Fleece_wind2_b100_m1.7_1.mp4,Fleece_wind2_b0.1_m1.7_1.mp4,4
6,Cotton_wind1_b100_m0.7_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,FeltGreen_wind1_b0.01_m0.7_1.mp4,3
7,Sweater_wind2_b0.1_m1_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,Silk_wind2_b100_m1.7_1.mp4,5
8,Cotton_wind3_b100_m0.3_1.mp4,Fleece_wind1_b100_m0.3_1.mp4,Sweater_wind3_b0.1_m0.3_1.mp4,2
9,Silk_wind3_b0.001_m1_1.mp4,Fleece_wind3_b0.001_m1.3_1.mp4,Fleece_wind2_b100_m0.3_1.mp4,4
10,Sweater_wind2_b0.01_m1.3_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,Bro_wind3_b10_m1.7_1.mp4,6
11,FeltGreen_wind2_b1_m0.7_1.mp4,Sha_wind1_b1_m0.7_1.mp4,Bro_wind2_b0.001_m0.7_1.mp4,2
12,Sweater_wind1_b0.1_m1.3_1.mp4,Fleece_wind3_b0.1_m1.3_1.mp4,Sweater_wind3_b1_m1.3_1.mp4,3
13,Sha_wind2_b10_m1_1.mp4,Sweater_wind3_b10_m1_1.mp4,Cotton_wind2_b100_m1_1.mp4,2
14,Fleece_wind3_b100_m1.3_1.mp4,Silk_wind3_b100_m1.3_1.mp4,Sweater_wind2_b1_m1.3_1.mp4,4
15,Bro_wind1_b100_m1.3_1.mp4,Fleece_wind1_b100_m1.3_1.mp4,FeltGreen_wind2_b0.1_m1.3_1.mp4,1
16,FeltGreen_wind3_b10_m1.3_1.mp4,Sha_wind2_b10_m0.7_1.mp4,Bro_wind3_b1_m1.7_1.mp4,8
17,Sha_wind2_b0.01_m0.5_1.mp4,FeltGreen_wind2_b0.01_m1.3_1.mp4,Silk_wind1_b1_m0.3_1.mp4,7
18,Sweater_wind3_b0.001_m0.3_1.mp4,Fleece_wind3_b0.001_m0.3_1.mp4,Sweater_wind3_b0.01_m0.3_1.mp4,1
