Triplet #,Anchor,Positive,Negative,Hardness Score
1,Cotton_wind2_b0.01_m1.3_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,Sweater_wind1_b100_m1.7_1.mp4,7
2,FeltGreen_wind1_b100_m1_1.mp4,Silk_wind1_b100_m1_1.mp4,FeltGreen_wind2_b0.1_m1_1.mp4,1
3,Sha_wind2_b0.1_m1.3_1.mp4,FeltGreen_wind1_b0.1_m1.7_1.mp4,Fleece_wind3_b10_m1.7_1.mp4,6
4,Bro_wind1_b0.1_m1_1.mp4,Sha_wind2_b0.1_m1_1.mp4,Sha_wind3_b0.001_m1_1.mp4,6
5,Sweater_wind2_b0.01_m0.7_1.mp4,Bro_wind1_b0.01_m0.7_1.mp4,Cotton_wind3_b0.1_m0.7_1.mp4,2
6,Cotton_wind1_b10_m0.5_1.mp4,Silk_wind2_b10_m0.1_1.mp4,Fleece_wind1_b0.1_m0.7_1.mp4,7
7,Silk_wind1_b0.001_m0.3_1.mp4,Sha_wind2_b0.001_m0.3_1.mp4,Silk_wind1_b0.01_m0.3_1.mp4,2
8,Fleece_wind1_b100_m1.3_1.mp4,Sha_wind1_b100_m1.3_1.mp4,FeltGreen_wind2_b0.01_m1_1.mp4,3
9,Silk_wind1_b0.01_m0.1_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,FeltGreen_wind2_b100_m1.3_1.mp4,7
10,Sweater_wind2_b100_m0.5_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,Silk_wind2_b1_m1.3_1.mp4,5
11,Fleece_wind3_b100_m0.3_1.mp4,FeltGreen_wind2_b100_m0.3_1.mp4,Fleece_wind2_b0.001_m0.7_1.mp4,4
12,Sweater_wind3_b1_m0.3_1.mp4,Sweater_wind3_b1_m0.3_1.mp4,Cotton_wind2_b10_m0.3_1.mp4,0
13,Sha_wind1_b1_m1.3_1.mp4,Sha_wind1_b1_m1.3_1.mp4,Sha_wind2_b0.001_m1.3_1.mp4,0
14,Silk_wind3_b1_m0.3_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,Fleece_wind2_b0.01_m0.3_1.mp4,6
15,Cotton_wind2_b1_m0.1_1.mp4,Sweater_wind1_b1_m0.1_1.mp4,Fleece_wind2_b10_m0.1_1.mp4,2
16,Silk_wind2_b100_m0.3_1.mp4,Sha_wind2_b100_m0.3_1.mp4,Fleece_wind2_b0.1_m0.3_1.mp4,1
17,Cotton_wind1_b0.1_m1.3_1.mp4,Cotton_wind2_b0.1_m1.3_1.mp4,FeltGreen_wind2_b100_m1.3_1.mp4,5
18,Cotton_wind2_b0.001_m0.5_1.mp4,Cotton_wind1_b0.001_m0.5_1.mp4,Bro_wind3_b10_m0.5_1.mp4,3
19,Bro_wind2_b100_m0.3_1.mp4,Sweater_wind3_b100_m0.3_1.mp4,Silk_wind3_b10_m0.3_1.mp4,7
20,Sweater_wind3_b0.1_m0.7_1.mp4,Bro_wind2_b0.1_m1.3_1.mp4,Sha_wind2_b10_m1_1.mp4,9
21,Fleece_wind3_b0.1_m0.7_1.mp4,Bro_wind3_b0.1_m1.7_1.mp4,FeltGreen_wind2_b1_m0.3_1.mp4,3
22,Silk_wind3_b0.01_m0.1_1.mp4,FeltGreen_wind1_b0.01_m0.1_1.mp4,FeltGreen_wind1_b0.1_m0.1_1.mp4,4
23,Silk_wind1_b100_m1.7_1.mp4,Cotton_wind3_b100_m0.7_1.mp4,Bro_wind2_b0.1_m0.7_1.mp4,2
24,Sha_wind3_b0.1_m0.3_1.mp4,Sweater_wind2_b0.1_m0.5_1.mp4,Sha_wind3_b0.001_m1.7_1.mp4,6
25,Bro_wind2_b0.001_m1.3_1.mp4,Bro_wind1_b0.001_m1.7_1.mp4,Fleece_wind2_b10_m0.3_1.mp4,4
26,Silk_wind2_b0.001_m1.3_1.mp4,Silk_wind3_b0.001_m0.1_1.mp4,Fleece_wind1_b10_m0.1_1.mp4,3
27,Fleece_wind2_b0.001_m0.3_1.mp4,Bro_wind3_b0.001_m0.3_1.mp4,Silk_wind2_b10_m0.3_1.mp4,4
28,Sweater_wind3_b0.01_m1_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,Sweater_wind3_b10_m0.3_1.mp4,4
29,Silk_wind3_b0.001_m0.7_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,FeltGreen_wind1_b0.01_m0.5_1.mp4,4
30,Cotton_wind3_b0.001_m0.3_1.mp4,Fleece_wind1_b0.001_m0.3_1.mp4,Cotton_wind1_b10_m0.3_1.mp4,5
31,Sweater_wind2_b10_m0.1_1.mp4,Sweater_wind2_b10_m0.1_1.mp4,Sha_wind1_b1_m0.1_1.mp4,4
32,FeltGreen_wind3_b100_m1.3_1.mp4,Sha_wind3_b100_m0.3_1.mp4,Cotton_wind1_b0.01_m0.3_1.mp4,3
33,FeltGreen_wind1_b0.001_m0.5_1.mp4,Fleece_wind3_b0.001_m0.1_1.mp4,FeltGreen_wind1_b1_m1_1.mp4,6
34,Bro_wind3_b100_m1.3_1.mp4,Fleece_wind2_b100_m0.1_1.mp4,Bro_wind3_b10_m0.1_1.mp4,6
35,Bro_wind2_b10_m1.3_1.mp4,FeltGreen_wind1_b10_m0.1_1.mp4,Silk_wind2_b1_m0.1_1.mp4,6
36,Fleece_wind3_b0.001_m0.1_1.mp4,Sha_wind1_b0.001_m1.3_1.mp4,Silk_wind2_b0.1_m1_1.mp4,8
37,Sweater_wind3_b0.01_m0.3_1.mp4,Fleece_wind3_b0.01_m0.5_1.mp4,Silk_wind3_b100_m1.7_1.mp4,4
38,Silk_wind2_b10_m1.3_1.mp4,FeltGreen_wind3_b10_m1_1.mp4,Fleece_wind1_b1_m1_1.mp4,6
39,Sweater_wind2_b10_m0.3_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,Cotton_wind3_b0.01_m0.5_1.mp4,4
40,Bro_wind3_b0.1_m0.5_1.mp4,Sweater_wind2_b0.1_m0.5_1.mp4,Sweater_wind1_b100_m0.5_1.mp4,6
41,Cotton_wind1_b10_m0.1_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,Cotton_wind1_b0.01_m1.3_1.mp4,0
42,Bro_wind3_b10_m0.7_1.mp4,Sweater_wind3_b10_m0.1_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,4
43,Sweater_wind2_b0.1_m1.7_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,Fleece_wind1_b0.01_m1.7_1.mp4,4
44,Cotton_wind2_b100_m1.3_1.mp4,FeltGreen_wind2_b100_m1.7_1.mp4,Silk_wind3_b1_m0.7_1.mp4,5
45,Sweater_wind2_b0.01_m0.3_1.mp4,Fleece_wind2_b0.01_m0.3_1.mp4,Bro_wind3_b1_m0.5_1.mp4,5
46,Silk_wind1_b10_m1.3_1.mp4,Silk_wind3_b10_m1.3_1.mp4,Silk_wind2_b0.1_m1.3_1.mp4,4
47,FeltGreen_wind3_b0.01_m1_1.mp4,Fleece_wind2_b0.01_m1_1.mp4,Fleece_wind3_b1_m1_1.mp4,7
48,Sweater_wind3_b0.1_m0.7_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,4
49,FeltGreen_wind3_b100_m1_1.mp4,FeltGreen_wind1_b100_m0.3_1.mp4,Sweater_wind2_b0.001_m0.3_1.mp4,2
50,Silk_wind1_b0.01_m1_1.mp4,Silk_wind1_b0.01_m1.7_1.mp4,Sha_wind1_b0.1_m1_1.mp4,2
