Triplet #,Anchor,Positive,Negative,Hardness Score
1,Fleece_wind1_b10_m1.7_1.mp4,Sweater_wind2_b10_m1.7_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,6
2,FeltGreen_wind2_b0.01_m0.7_1.mp4,Fleece_wind1_b0.01_m0.3_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,7
3,Sweater_wind1_b100_m0.1_1.mp4,FeltGreen_wind3_b100_m1.3_1.mp4,FeltGreen_wind3_b0.001_m0.1_1.mp4,7
4,Silk_wind3_b10_m1.3_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,Fleece_wind3_b1_m1.3_1.mp4,5
5,FeltGreen_wind1_b0.01_m1.7_1.mp4,Silk_wind1_b0.01_m1.7_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,5
6,FeltGreen_wind3_b0.1_m0.1_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,Cotton_wind2_b1_m0.3_1.mp4,5
7,Bro_wind3_b1_m1.3_1.mp4,Silk_wind1_b1_m0.1_1.mp4,Fleece_wind3_b10_m0.1_1.mp4,2
8,Bro_wind1_b0.1_m0.7_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,Fleece_wind2_b0.001_m0.3_1.mp4,8
9,FeltGreen_wind3_b0.01_m0.3_1.mp4,Sweater_wind2_b0.01_m0.3_1.mp4,Silk_wind3_b0.1_m0.3_1.mp4,2
10,Fleece_wind2_b100_m0.1_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,Sha_wind1_b0.001_m0.1_1.mp4,2
11,Cotton_wind2_b1_m1_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,Bro_wind1_b0.01_m1_1.mp4,6
12,Fleece_wind1_b100_m1.7_1.mp4,Cotton_wind1_b100_m0.3_1.mp4,Sha_wind1_b0.001_m1.7_1.mp4,4
13,Cotton_wind2_b0.1_m1.3_1.mp4,Cotton_wind3_b0.1_m1.3_1.mp4,Sha_wind2_b100_m1.3_1.mp4,4
14,FeltGreen_wind1_b100_m1_1.mp4,Silk_wind2_b100_m0.7_1.mp4,Sha_wind2_b0.01_m0.7_1.mp4,5
15,Silk_wind3_b100_m1.3_1.mp4,Sweater_wind1_b100_m0.7_1.mp4,Sha_wind3_b0.01_m0.5_1.mp4,5
16,FeltGreen_wind3_b10_m1_1.mp4,Silk_wind3_b10_m0.5_1.mp4,FeltGreen_wind2_b0.01_m0.5_1.mp4,1
17,Bro_wind1_b0.001_m0.3_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,Sweater_wind1_b0.1_m0.7_1.mp4,5
18,Cotton_wind3_b1_m0.3_1.mp4,FeltGreen_wind1_b1_m0.3_1.mp4,Sweater_wind2_b0.1_m0.3_1.mp4,6
19,Sha_wind3_b0.1_m1_1.mp4,Fleece_wind3_b0.1_m1_1.mp4,Sha_wind1_b1_m1_1.mp4,1
20,Sweater_wind2_b100_m0.3_1.mp4,FeltGreen_wind3_b100_m0.3_1.mp4,Fleece_wind1_b10_m0.3_1.mp4,6
21,Sha_wind1_b0.01_m1.3_1.mp4,Cotton_wind3_b0.01_m1.3_1.mp4,Silk_wind1_b10_m1.3_1.mp4,5
22,FeltGreen_wind2_b100_m0.3_1.mp4,Bro_wind2_b100_m1_1.mp4,Sha_wind3_b10_m1_1.mp4,5
23,Cotton_wind2_b10_m0.1_1.mp4,Fleece_wind3_b10_m0.3_1.mp4,Sha_wind3_b0.01_m0.3_1.mp4,3
24,Sha_wind1_b0.1_m0.5_1.mp4,Cotton_wind3_b0.1_m0.5_1.mp4,Fleece_wind2_b1_m0.5_1.mp4,2
25,Sha_wind1_b10_m1.3_1.mp4,Sha_wind3_b10_m1.3_1.mp4,Bro_wind1_b0.01_m1.3_1.mp4,1
26,Cotton_wind3_b0.1_m1_1.mp4,Sha_wind2_b0.1_m1.3_1.mp4,Cotton_wind2_b100_m1.3_1.mp4,6
27,Fleece_wind2_b0.1_m1.7_1.mp4,Sha_wind1_b0.1_m1_1.mp4,Silk_wind3_b0.001_m1_1.mp4,5
28,Cotton_wind3_b100_m0.3_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,FeltGreen_wind2_b0.001_m1.3_1.mp4,3
29,Cotton_wind2_b100_m0.1_1.mp4,Sweater_wind2_b100_m0.1_1.mp4,Bro_wind3_b0.1_m0.1_1.mp4,1
30,Fleece_wind2_b100_m0.5_1.mp4,Bro_wind1_b100_m1.7_1.mp4,FeltGreen_wind2_b0.1_m1.7_1.mp4,2
31,Sha_wind3_b100_m0.5_1.mp4,Silk_wind3_b100_m1.3_1.mp4,Cotton_wind3_b0.001_m0.7_1.mp4,4
32,Bro_wind2_b0.01_m1.7_1.mp4,Fleece_wind3_b0.01_m0.7_1.mp4,Bro_wind1_b0.001_m0.5_1.mp4,7
33,Silk_wind2_b1_m0.7_1.mp4,FeltGreen_wind2_b1_m0.7_1.mp4,Sha_wind3_b0.01_m0.7_1.mp4,4
34,Bro_wind1_b0.01_m1.3_1.mp4,FeltGreen_wind1_b0.01_m1.3_1.mp4,Bro_wind3_b1_m1.3_1.mp4,5
35,Sweater_wind2_b100_m1.7_1.mp4,Fleece_wind2_b100_m1.7_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,2
36,Cotton_wind1_b0.001_m0.1_1.mp4,Sweater_wind2_b0.001_m0.1_1.mp4,FeltGreen_wind2_b0.01_m0.1_1.mp4,3
37,Cotton_wind3_b0.001_m0.7_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,Fleece_wind2_b100_m0.1_1.mp4,1
38,Sweater_wind2_b10_m1_1.mp4,Silk_wind2_b10_m1_1.mp4,Silk_wind3_b0.001_m1_1.mp4,4
39,Sha_wind1_b0.1_m0.7_1.mp4,Silk_wind3_b0.1_m0.7_1.mp4,Sha_wind3_b0.001_m0.7_1.mp4,6
40,Cotton_wind3_b0.001_m0.5_1.mp4,Silk_wind3_b0.001_m0.7_1.mp4,Cotton_wind2_b10_m0.3_1.mp4,4
41,Bro_wind1_b0.001_m0.7_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,Fleece_wind1_b0.1_m0.7_1.mp4,6
42,Fleece_wind1_b1_m0.1_1.mp4,Bro_wind2_b1_m0.1_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,6
43,Silk_wind2_b10_m0.1_1.mp4,FeltGreen_wind3_b10_m0.1_1.mp4,FeltGreen_wind2_b100_m0.1_1.mp4,3
44,Fleece_wind1_b0.1_m1.3_1.mp4,FeltGreen_wind1_b0.1_m1.3_1.mp4,Cotton_wind2_b100_m0.3_1.mp4,4
45,FeltGreen_wind2_b100_m1.7_1.mp4,Sweater_wind2_b100_m1.7_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,2
46,Bro_wind1_b0.1_m1_1.mp4,Sweater_wind2_b0.1_m1_1.mp4,FeltGreen_wind3_b100_m1_1.mp4,5
47,FeltGreen_wind1_b10_m1.7_1.mp4,Sweater_wind1_b10_m1.7_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,5
48,Bro_wind1_b0.01_m1_1.mp4,Bro_wind3_b0.01_m1_1.mp4,Fleece_wind3_b1_m1_1.mp4,6
49,Sweater_wind3_b0.001_m0.1_1.mp4,Cotton_wind2_b0.001_m0.1_1.mp4,Sha_wind1_b1_m0.1_1.mp4,5
50,Bro_wind3_b0.1_m0.7_1.mp4,Sha_wind2_b0.1_m0.7_1.mp4,Fleece_wind1_b10_m0.7_1.mp4,6
