Triplet #,Anchor,Positive,Negative,Hardness Score
1,Cotton_wind2_b1_m1.3_1.mp4,Sweater_wind3_b1_m1.3_1.mp4,Silk_wind3_b0.01_m1.3_1.mp4,6
2,Sweater_wind1_b100_m1.7_1.mp4,Silk_wind2_b100_m1.7_1.mp4,FeltGreen_wind3_b10_m1.7_1.mp4,6
3,Sweater_wind1_b0.1_m1.3_1.mp4,Bro_wind2_b0.1_m1.3_1.mp4,FeltGreen_wind1_b1_m1.3_1.mp4,2
4,Sha_wind1_b0.01_m0.5_1.mp4,Cotton_wind1_b0.01_m0.1_1.mp4,Sha_wind2_b100_m1_1.mp4,4
5,Sweater_wind3_b0.1_m1.3_1.mp4,FeltGreen_wind2_b0.1_m1.7_1.mp4,Sha_wind3_b0.001_m0.1_1.mp4,6
6,Bro_wind3_b0.1_m0.5_1.mp4,Sha_wind1_b0.1_m0.1_1.mp4,Silk_wind2_b0.01_m1.3_1.mp4,7
7,Sweater_wind2_b100_m0.3_1.mp4,Bro_wind1_b100_m0.5_1.mp4,Bro_wind1_b1_m0.5_1.mp4,7
8,Silk_wind2_b0.1_m0.5_1.mp4,Bro_wind1_b0.1_m0.5_1.mp4,Sha_wind1_b0.01_m0.5_1.mp4,7
9,Sha_wind1_b1_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,Bro_wind1_b10_m0.7_1.mp4,2
10,Sha_wind1_b1_m0.1_1.mp4,Sha_wind3_b1_m0.7_1.mp4,FeltGreen_wind2_b0.01_m1.7_1.mp4,5
11,Sha_wind2_b1_m0.1_1.mp4,Sha_wind3_b1_m0.1_1.mp4,Silk_wind3_b10_m0.1_1.mp4,2
12,Sha_wind3_b1_m0.3_1.mp4,Cotton_wind3_b1_m0.7_1.mp4,FeltGreen_wind1_b0.001_m0.7_1.mp4,1
13,FeltGreen_wind2_b1_m0.1_1.mp4,Bro_wind3_b1_m1.3_1.mp4,Silk_wind1_b0.1_m0.5_1.mp4,8
14,Bro_wind1_b100_m0.1_1.mp4,FeltGreen_wind3_b100_m0.1_1.mp4,Bro_wind3_b0.01_m0.1_1.mp4,5
15,Fleece_wind2_b0.001_m0.1_1.mp4,Bro_wind3_b0.001_m0.1_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,7
16,Silk_wind2_b0.01_m0.3_1.mp4,Cotton_wind1_b0.01_m0.5_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,8
17,Sweater_wind2_b0.1_m0.5_1.mp4,FeltGreen_wind1_b0.1_m0.5_1.mp4,Cotton_wind1_b1_m0.7_1.mp4,3
18,Sha_wind2_b100_m1.3_1.mp4,Sha_wind2_b100_m1.3_1.mp4,Sweater_wind1_b10_m1.3_1.mp4,4
19,Silk_wind3_b0.001_m0.7_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,1
20,Fleece_wind1_b0.001_m0.3_1.mp4,Silk_wind2_b0.001_m0.3_1.mp4,Fleece_wind2_b0.01_m0.3_1.mp4,3
21,Bro_wind2_b100_m0.3_1.mp4,FeltGreen_wind3_b100_m0.3_1.mp4,FeltGreen_wind1_b0.1_m0.3_1.mp4,3
22,FeltGreen_wind3_b1_m0.1_1.mp4,FeltGreen_wind3_b1_m1.7_1.mp4,Cotton_wind3_b100_m1_1.mp4,6
23,Bro_wind1_b0.1_m1.3_1.mp4,Bro_wind3_b0.1_m0.3_1.mp4,FeltGreen_wind1_b0.01_m0.3_1.mp4,5
