Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind2_b1_m0.1_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,Sha_wind1_b100_m0.3_1.mp4,5
2,Fleece_wind2_b0.001_m0.3_1.mp4,Sha_wind3_b0.001_m0.1_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,3
3,Sweater_wind1_b0.001_m1.3_1.mp4,Sha_wind3_b0.001_m0.7_1.mp4,Fleece_wind3_b1_m0.3_1.mp4,7
4,Sha_wind1_b0.1_m1.7_1.mp4,Bro_wind1_b0.1_m1_1.mp4,Silk_wind2_b0.01_m0.7_1.mp4,6
5,Sweater_wind1_b1_m1_1.mp4,FeltGreen_wind2_b1_m0.7_1.mp4,Sweater_wind2_b100_m0.5_1.mp4,8
6,Sha_wind2_b0.1_m0.5_1.mp4,Bro_wind2_b0.1_m0.1_1.mp4,FeltGreen_wind3_b1_m0.5_1.mp4,3
7,Fleece_wind3_b1_m0.7_1.mp4,Fleece_wind3_b1_m0.7_1.mp4,Fleece_wind2_b100_m0.7_1.mp4,4
8,Sha_wind3_b1_m0.1_1.mp4,Silk_wind3_b1_m0.1_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,4
9,Fleece_wind1_b0.001_m1.3_1.mp4,Bro_wind1_b0.001_m0.7_1.mp4,Fleece_wind1_b1_m0.3_1.mp4,5
10,Sweater_wind1_b0.1_m0.1_1.mp4,Sha_wind2_b0.1_m1.3_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,7
11,FeltGreen_wind1_b100_m0.7_1.mp4,Bro_wind2_b100_m1.7_1.mp4,Bro_wind3_b0.1_m0.3_1.mp4,5
12,Sweater_wind2_b0.01_m0.1_1.mp4,Bro_wind2_b0.01_m0.1_1.mp4,Sweater_wind1_b1_m0.1_1.mp4,5
13,Silk_wind3_b0.001_m0.3_1.mp4,Cotton_wind3_b0.001_m0.3_1.mp4,Fleece_wind2_b1_m0.3_1.mp4,4
14,Cotton_wind2_b0.01_m0.7_1.mp4,FeltGreen_wind3_b0.01_m1_1.mp4,Bro_wind3_b10_m0.3_1.mp4,7
15,Sweater_wind3_b1_m0.7_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,Fleece_wind2_b0.1_m1.3_1.mp4,9
16,Cotton_wind1_b0.001_m1.3_1.mp4,Bro_wind1_b0.001_m1.3_1.mp4,Sweater_wind2_b1_m1.3_1.mp4,4
17,Fleece_wind2_b1_m0.5_1.mp4,FeltGreen_wind3_b1_m1.7_1.mp4,FeltGreen_wind1_b10_m0.5_1.mp4,5
18,FeltGreen_wind2_b1_m1.7_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,Sha_wind3_b0.001_m1.7_1.mp4,1
19,Sha_wind2_b0.01_m1.7_1.mp4,Silk_wind2_b0.01_m1.7_1.mp4,Fleece_wind1_b10_m1.7_1.mp4,4
20,Bro_wind3_b0.001_m0.7_1.mp4,Sha_wind3_b0.001_m0.5_1.mp4,Bro_wind2_b100_m1.3_1.mp4,3
21,Sweater_wind1_b0.001_m0.3_1.mp4,FeltGreen_wind2_b0.001_m1.3_1.mp4,Bro_wind2_b0.01_m1.3_1.mp4,3
22,FeltGreen_wind3_b0.1_m0.7_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,FeltGreen_wind3_b10_m0.7_1.mp4,5
23,Fleece_wind1_b100_m1_1.mp4,Bro_wind2_b100_m1_1.mp4,Silk_wind2_b0.01_m1_1.mp4,5
24,Sweater_wind3_b0.001_m0.3_1.mp4,FeltGreen_wind1_b0.001_m0.3_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,3
25,Bro_wind2_b0.001_m1.3_1.mp4,FeltGreen_wind3_b0.001_m0.5_1.mp4,FeltGreen_wind1_b10_m0.5_1.mp4,5
26,Silk_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind3_b0.01_m0.5_1.mp4,Sha_wind2_b0.1_m0.5_1.mp4,2
27,Sha_wind3_b0.001_m0.3_1.mp4,Bro_wind3_b0.001_m1.7_1.mp4,Sweater_wind3_b0.01_m1.3_1.mp4,3
28,Silk_wind3_b1_m0.5_1.mp4,Bro_wind3_b1_m0.1_1.mp4,Fleece_wind3_b100_m0.5_1.mp4,7
29,Fleece_wind1_b100_m0.3_1.mp4,Cotton_wind2_b100_m0.3_1.mp4,Bro_wind3_b1_m0.3_1.mp4,5
30,Bro_wind3_b1_m0.3_1.mp4,Sha_wind2_b1_m0.3_1.mp4,FeltGreen_wind3_b0.01_m0.3_1.mp4,5
31,Cotton_wind2_b100_m0.7_1.mp4,Sweater_wind2_b100_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,4
32,Sweater_wind2_b1_m0.5_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,Silk_wind3_b0.1_m0.5_1.mp4,5
33,Silk_wind2_b0.1_m0.5_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,6
34,Sha_wind3_b0.1_m0.5_1.mp4,Silk_wind2_b0.1_m0.5_1.mp4,Silk_wind3_b10_m0.5_1.mp4,7
35,Cotton_wind1_b10_m1.7_1.mp4,Silk_wind2_b10_m1.7_1.mp4,Sha_wind3_b100_m1.7_1.mp4,2
36,Cotton_wind2_b10_m0.5_1.mp4,Silk_wind1_b10_m1.3_1.mp4,Sha_wind1_b0.1_m1.7_1.mp4,7
37,Bro_wind1_b100_m0.7_1.mp4,Silk_wind1_b100_m0.7_1.mp4,Bro_wind3_b10_m0.7_1.mp4,5
38,Bro_wind2_b100_m0.3_1.mp4,Sha_wind1_b100_m1.7_1.mp4,Fleece_wind1_b0.1_m0.7_1.mp4,5
39,Fleece_wind2_b100_m0.7_1.mp4,Sha_wind2_b100_m0.7_1.mp4,Sweater_wind3_b0.001_m0.7_1.mp4,2
40,Fleece_wind1_b0.1_m1.7_1.mp4,FeltGreen_wind2_b0.1_m0.1_1.mp4,Sweater_wind3_b0.01_m0.1_1.mp4,6
41,FeltGreen_wind1_b10_m1.3_1.mp4,Sha_wind3_b10_m1.3_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,2
42,Cotton_wind2_b10_m1.7_1.mp4,Sweater_wind1_b10_m1.3_1.mp4,Sweater_wind1_b0.01_m1_1.mp4,5
43,Silk_wind2_b0.1_m1_1.mp4,FeltGreen_wind3_b0.1_m1_1.mp4,Silk_wind2_b0.001_m1_1.mp4,5
44,Silk_wind1_b10_m0.1_1.mp4,Silk_wind2_b10_m0.1_1.mp4,Bro_wind3_b0.001_m0.1_1.mp4,3
45,Bro_wind3_b10_m0.1_1.mp4,Bro_wind1_b10_m0.1_1.mp4,Sha_wind3_b0.01_m0.5_1.mp4,1
46,Sweater_wind3_b100_m1.7_1.mp4,FeltGreen_wind2_b100_m0.1_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,6
47,Sha_wind3_b0.001_m1.7_1.mp4,Cotton_wind3_b0.001_m1.7_1.mp4,Bro_wind2_b1_m1.7_1.mp4,4
48,FeltGreen_wind1_b100_m0.5_1.mp4,Fleece_wind2_b100_m0.5_1.mp4,Silk_wind1_b10_m0.5_1.mp4,6
49,Silk_wind1_b0.01_m1_1.mp4,Fleece_wind2_b0.01_m1_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,6
50,FeltGreen_wind2_b100_m0.1_1.mp4,Silk_wind1_b100_m0.1_1.mp4,Sha_wind1_b10_m0.1_1.mp4,7
