Triplet #,Anchor,Positive,Negative,Hardness Score
1,Silk_wind2_b1_m1.7_1.mp4,Bro_wind1_b1_m1.7_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,2
2,Cotton_wind2_b100_m1.3_1.mp4,Sha_wind3_b100_m1.3_1.mp4,Cotton_wind1_b0.1_m0.3_1.mp4,2
3,Sweater_wind1_b0.01_m1.7_1.mp4,FeltGreen_wind2_b0.01_m1.7_1.mp4,Silk_wind3_b10_m1.3_1.mp4,5
4,Silk_wind3_b100_m1.3_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,Sweater_wind1_b0.01_m1.3_1.mp4,6
5,Sha_wind3_b100_m0.3_1.mp4,Fleece_wind3_b100_m0.3_1.mp4,Bro_wind2_b1_m0.3_1.mp4,4
6,Bro_wind1_b100_m1.7_1.mp4,Sha_wind1_b100_m1.7_1.mp4,Cotton_wind2_b0.001_m1.7_1.mp4,2
7,Bro_wind2_b0.001_m0.1_1.mp4,Silk_wind2_b0.001_m0.1_1.mp4,FeltGreen_wind3_b0.01_m0.1_1.mp4,1
8,Silk_wind3_b0.001_m1.3_1.mp4,Sha_wind1_b0.001_m1.3_1.mp4,Bro_wind2_b0.1_m1.3_1.mp4,6
9,FeltGreen_wind1_b1_m0.1_1.mp4,Sweater_wind3_b1_m1.3_1.mp4,Sha_wind1_b0.001_m1.7_1.mp4,3
10,Sha_wind1_b10_m0.3_1.mp4,Sweater_wind1_b10_m0.3_1.mp4,FeltGreen_wind1_b100_m0.1_1.mp4,1
11,Sweater_wind2_b0.001_m1_1.mp4,Sweater_wind1_b0.001_m1_1.mp4,FeltGreen_wind2_b0.1_m1_1.mp4,5
12,Fleece_wind3_b1_m1.3_1.mp4,Sweater_wind3_b1_m1.3_1.mp4,Fleece_wind3_b10_m1.3_1.mp4,1
13,FeltGreen_wind2_b0.1_m1.7_1.mp4,Fleece_wind3_b0.1_m1.7_1.mp4,Bro_wind3_b0.01_m1.7_1.mp4,7
14,Sha_wind3_b100_m1.3_1.mp4,Fleece_wind2_b100_m1.3_1.mp4,Bro_wind3_b0.001_m1.3_1.mp4,3
15,Fleece_wind1_b0.1_m0.3_1.mp4,Sweater_wind1_b0.1_m1.3_1.mp4,Sweater_wind1_b1_m0.7_1.mp4,4
16,Silk_wind1_b100_m1.3_1.mp4,Silk_wind3_b100_m1_1.mp4,Fleece_wind2_b10_m0.5_1.mp4,6
17,Sweater_wind2_b1_m1.7_1.mp4,Fleece_wind1_b1_m1.3_1.mp4,FeltGreen_wind1_b0.001_m0.1_1.mp4,4
18,Sweater_wind2_b1_m1_1.mp4,FeltGreen_wind1_b1_m0.1_1.mp4,Silk_wind2_b100_m1.3_1.mp4,8
19,Silk_wind2_b10_m1_1.mp4,Sha_wind2_b10_m1.3_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,2
20,Cotton_wind2_b0.01_m1_1.mp4,Sha_wind1_b0.01_m1.3_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,7
21,Sweater_wind1_b1_m0.5_1.mp4,FeltGreen_wind1_b1_m0.5_1.mp4,Silk_wind2_b10_m0.5_1.mp4,1
22,Bro_wind2_b0.01_m0.1_1.mp4,Fleece_wind2_b0.01_m0.3_1.mp4,Bro_wind1_b0.001_m1.7_1.mp4,6
23,Fleece_wind1_b0.01_m0.7_1.mp4,Sha_wind3_b0.01_m0.7_1.mp4,Cotton_wind1_b0.1_m0.7_1.mp4,2
24,Fleece_wind1_b0.001_m1_1.mp4,Bro_wind3_b0.001_m0.1_1.mp4,Silk_wind2_b10_m1.3_1.mp4,6
25,Silk_wind3_b10_m0.3_1.mp4,Sha_wind3_b10_m0.3_1.mp4,Silk_wind1_b0.001_m0.7_1.mp4,3
26,Fleece_wind1_b0.001_m1_1.mp4,Sweater_wind3_b0.001_m1_1.mp4,FeltGreen_wind1_b100_m1_1.mp4,3
27,Silk_wind3_b10_m0.1_1.mp4,Fleece_wind3_b10_m1.7_1.mp4,Silk_wind1_b1_m1_1.mp4,7
28,Bro_wind3_b0.01_m0.7_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,Fleece_wind3_b0.001_m0.7_1.mp4,7
29,Sha_wind3_b100_m1.7_1.mp4,Cotton_wind2_b100_m1.7_1.mp4,Sha_wind2_b0.1_m1.7_1.mp4,3
30,Fleece_wind2_b0.01_m0.5_1.mp4,FeltGreen_wind2_b0.01_m0.5_1.mp4,Silk_wind3_b0.001_m0.5_1.mp4,5
31,FeltGreen_wind3_b100_m0.7_1.mp4,Bro_wind1_b100_m0.7_1.mp4,FeltGreen_wind2_b1_m0.7_1.mp4,5
32,Sha_wind3_b0.001_m0.5_1.mp4,Fleece_wind3_b0.001_m1.7_1.mp4,Cotton_wind2_b0.1_m0.7_1.mp4,7
33,Silk_wind2_b0.1_m1.3_1.mp4,Cotton_wind3_b0.1_m1.3_1.mp4,Sha_wind3_b0.01_m1.3_1.mp4,7
34,FeltGreen_wind2_b1_m1.3_1.mp4,Silk_wind3_b1_m1.3_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,3
35,Sweater_wind2_b100_m0.7_1.mp4,Silk_wind3_b100_m0.5_1.mp4,FeltGreen_wind2_b0.01_m1.3_1.mp4,5
36,Fleece_wind1_b1_m1.7_1.mp4,Fleece_wind1_b1_m1.7_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,4
37,Sha_wind2_b100_m1_1.mp4,FeltGreen_wind3_b100_m1_1.mp4,FeltGreen_wind3_b0.1_m0.1_1.mp4,4
38,Sweater_wind3_b10_m0.1_1.mp4,Fleece_wind3_b10_m0.3_1.mp4,Silk_wind3_b100_m0.3_1.mp4,1
39,Fleece_wind1_b0.01_m1_1.mp4,Bro_wind2_b0.01_m1_1.mp4,Bro_wind2_b0.1_m1_1.mp4,4
40,Sha_wind2_b1_m0.3_1.mp4,Sha_wind1_b1_m0.3_1.mp4,Bro_wind3_b10_m0.3_1.mp4,1
41,FeltGreen_wind3_b0.01_m1_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,Fleece_wind3_b1_m0.3_1.mp4,7
