Triplet #,Anchor,Positive,Negative,Hardness Score
1,Sweater_wind1_b0.1_m0.3_1.mp4,FeltGreen_wind1_b0.1_m1_1.mp4,FeltGreen_wind3_b0.01_m1.7_1.mp4,7
2,Bro_wind1_b100_m0.3_1.mp4,Silk_wind1_b100_m1_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,2
3,Fleece_wind2_b100_m1.7_1.mp4,FeltGreen_wind3_b100_m0.1_1.mp4,FeltGreen_wind1_b0.1_m0.7_1.mp4,5
4,Fleece_wind1_b0.01_m0.1_1.mp4,Sweater_wind3_b0.01_m0.1_1.mp4,Bro_wind3_b0.001_m1.3_1.mp4,7
5,Cotton_wind3_b0.1_m0.3_1.mp4,Fleece_wind3_b0.1_m0.3_1.mp4,Fleece_wind3_b0.01_m0.3_1.mp4,6
6,Fleece_wind1_b1_m0.5_1.mp4,Fleece_wind1_b1_m0.5_1.mp4,Silk_wind3_b10_m0.5_1.mp4,0
7,Sweater_wind2_b0.1_m1.3_1.mp4,Sha_wind3_b0.1_m0.7_1.mp4,Bro_wind2_b0.01_m0.1_1.mp4,7
8,Cotton_wind1_b0.01_m0.7_1.mp4,Sweater_wind2_b0.01_m0.7_1.mp4,Silk_wind2_b0.1_m0.7_1.mp4,3
9,FeltGreen_wind2_b0.1_m1.3_1.mp4,Cotton_wind3_b0.1_m1.3_1.mp4,Cotton_wind3_b0.001_m1.3_1.mp4,7
10,Sweater_wind2_b1_m0.3_1.mp4,Cotton_wind1_b1_m0.7_1.mp4,Fleece_wind2_b0.01_m0.7_1.mp4,5
11,Sweater_wind3_b1_m1_1.mp4,Bro_wind3_b1_m1.7_1.mp4,Silk_wind2_b10_m0.3_1.mp4,2
12,Sha_wind2_b10_m0.3_1.mp4,Fleece_wind1_b10_m0.3_1.mp4,Sweater_wind3_b1_m0.3_1.mp4,6
13,Fleece_wind2_b0.01_m0.3_1.mp4,FeltGreen_wind1_b0.01_m0.3_1.mp4,FeltGreen_wind3_b10_m0.3_1.mp4,6
14,Sha_wind2_b1_m1_1.mp4,Sha_wind2_b1_m1_1.mp4,Bro_wind1_b0.001_m1_1.mp4,0
15,FeltGreen_wind1_b0.1_m0.3_1.mp4,Sweater_wind2_b0.1_m0.3_1.mp4,Sha_wind2_b1_m0.3_1.mp4,3
16,Fleece_wind3_b0.1_m0.1_1.mp4,Bro_wind1_b0.1_m0.1_1.mp4,FeltGreen_wind3_b0.001_m0.1_1.mp4,5
17,Sweater_wind1_b100_m1_1.mp4,Bro_wind3_b100_m1_1.mp4,Bro_wind2_b10_m1_1.mp4,7
18,Bro_wind2_b0.001_m1.7_1.mp4,Bro_wind1_b0.001_m1.7_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,5
19,Fleece_wind3_b0.001_m0.7_1.mp4,Silk_wind1_b0.001_m0.7_1.mp4,Fleece_wind3_b10_m0.7_1.mp4,4
20,Sha_wind1_b0.001_m0.1_1.mp4,Cotton_wind2_b0.001_m0.1_1.mp4,Fleece_wind2_b100_m0.1_1.mp4,4
21,Fleece_wind2_b0.1_m1.3_1.mp4,Sha_wind3_b0.1_m0.7_1.mp4,Fleece_wind1_b0.01_m1.3_1.mp4,8
22,Silk_wind1_b100_m0.7_1.mp4,Sweater_wind2_b100_m0.7_1.mp4,Fleece_wind2_b1_m0.7_1.mp4,6
23,Silk_wind2_b0.001_m1.3_1.mp4,Fleece_wind2_b0.001_m0.1_1.mp4,Bro_wind1_b0.1_m1.7_1.mp4,7
24,Sha_wind2_b100_m0.1_1.mp4,FeltGreen_wind2_b100_m1.3_1.mp4,Silk_wind2_b10_m1.3_1.mp4,5
25,Fleece_wind3_b100_m1.7_1.mp4,Sha_wind1_b100_m1.7_1.mp4,Fleece_wind3_b0.01_m1.7_1.mp4,4
26,Cotton_wind3_b0.001_m1_1.mp4,FeltGreen_wind1_b0.001_m1.7_1.mp4,Cotton_wind2_b100_m1.3_1.mp4,5
