Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind2_b0.001_m1.3_1.mp4,Bro_wind2_b0.001_m1.3_1.mp4,Sweater_wind2_b0.01_m1.3_1.mp4,0
2,Sweater_wind1_b0.1_m0.1_1.mp4,Fleece_wind3_b0.1_m0.1_1.mp4,Bro_wind1_b10_m1_1.mp4,6
3,Bro_wind2_b1_m0.1_1.mp4,Fleece_wind2_b1_m0.7_1.mp4,Silk_wind1_b0.1_m1.3_1.mp4,6
4,Sha_wind2_b1_m1.3_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,Cotton_wind2_b0.001_m0.3_1.mp4,1
5,Bro_wind3_b100_m0.1_1.mp4,Silk_wind2_b100_m0.1_1.mp4,Silk_wind1_b0.001_m0.1_1.mp4,4
6,Sha_wind2_b1_m0.7_1.mp4,Fleece_wind1_b1_m0.7_1.mp4,Silk_wind3_b0.01_m0.7_1.mp4,5
7,Cotton_wind1_b0.001_m0.5_1.mp4,Bro_wind2_b0.001_m0.5_1.mp4,FeltGreen_wind1_b0.01_m0.5_1.mp4,2
8,Bro_wind2_b10_m1.7_1.mp4,Bro_wind2_b10_m1.7_1.mp4,Bro_wind2_b0.1_m1.7_1.mp4,3
9,FeltGreen_wind1_b1_m0.7_1.mp4,Bro_wind1_b1_m0.7_1.mp4,Sweater_wind1_b0.1_m0.7_1.mp4,5
10,Silk_wind3_b1_m0.5_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,Silk_wind3_b0.01_m0.5_1.mp4,5
11,Sweater_wind1_b0.001_m0.7_1.mp4,Sweater_wind1_b0.001_m0.5_1.mp4,Sweater_wind2_b0.01_m0.3_1.mp4,1
12,Bro_wind2_b100_m1.7_1.mp4,Sha_wind2_b100_m0.1_1.mp4,Silk_wind3_b0.01_m0.1_1.mp4,3
13,Sweater_wind3_b0.001_m1_1.mp4,Bro_wind1_b0.001_m1_1.mp4,Sweater_wind1_b0.1_m1_1.mp4,7
14,Cotton_wind1_b100_m0.1_1.mp4,Fleece_wind3_b100_m0.1_1.mp4,Cotton_wind3_b10_m0.1_1.mp4,7
15,Sweater_wind3_b0.1_m1.7_1.mp4,Sha_wind2_b0.1_m0.5_1.mp4,Sha_wind2_b0.01_m0.5_1.mp4,8
16,Silk_wind1_b0.01_m1_1.mp4,Cotton_wind3_b0.01_m1.3_1.mp4,Bro_wind2_b10_m0.5_1.mp4,6
17,Cotton_wind1_b1_m0.5_1.mp4,Bro_wind3_b1_m0.1_1.mp4,Silk_wind2_b100_m0.1_1.mp4,6
18,Sha_wind2_b1_m0.5_1.mp4,Silk_wind2_b1_m0.5_1.mp4,Sha_wind2_b0.001_m0.5_1.mp4,1
19,Sha_wind2_b10_m1.7_1.mp4,FeltGreen_wind2_b10_m0.3_1.mp4,Sha_wind1_b100_m0.7_1.mp4,3
20,Bro_wind1_b0.001_m0.3_1.mp4,Silk_wind3_b0.001_m0.5_1.mp4,Fleece_wind2_b1_m1.7_1.mp4,6
21,Sha_wind2_b10_m1.7_1.mp4,Sha_wind3_b10_m1_1.mp4,Bro_wind1_b1_m0.3_1.mp4,6
22,FeltGreen_wind1_b100_m1.3_1.mp4,Silk_wind1_b100_m0.3_1.mp4,FeltGreen_wind2_b1_m0.3_1.mp4,4
23,Sweater_wind2_b0.1_m0.5_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,FeltGreen_wind2_b1_m0.1_1.mp4,2
24,Fleece_wind3_b0.001_m0.5_1.mp4,Bro_wind3_b0.001_m1.3_1.mp4,Bro_wind1_b1_m0.7_1.mp4,7
25,FeltGreen_wind2_b0.1_m1_1.mp4,Sha_wind3_b0.1_m1_1.mp4,Sha_wind2_b10_m1_1.mp4,7
26,Cotton_wind3_b0.001_m0.7_1.mp4,Bro_wind1_b0.001_m0.7_1.mp4,Cotton_wind3_b0.01_m0.7_1.mp4,2
27,Fleece_wind2_b10_m0.7_1.mp4,FeltGreen_wind3_b10_m0.5_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,3
28,Silk_wind2_b0.01_m1.3_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,FeltGreen_wind1_b100_m1_1.mp4,6
29,Sha_wind2_b0.1_m0.3_1.mp4,Cotton_wind3_b0.1_m0.3_1.mp4,Sha_wind1_b0.01_m0.3_1.mp4,6
30,FeltGreen_wind2_b0.01_m0.5_1.mp4,Bro_wind3_b0.01_m0.5_1.mp4,Sha_wind1_b1_m0.5_1.mp4,6
31,FeltGreen_wind3_b0.01_m0.1_1.mp4,Fleece_wind3_b0.01_m0.1_1.mp4,Fleece_wind1_b100_m0.1_1.mp4,4
32,Bro_wind3_b100_m0.3_1.mp4,Sweater_wind3_b100_m0.7_1.mp4,FeltGreen_wind3_b0.001_m0.3_1.mp4,4
33,FeltGreen_wind2_b10_m1_1.mp4,Fleece_wind1_b10_m1_1.mp4,Cotton_wind3_b0.1_m1_1.mp4,5
34,Sweater_wind1_b100_m0.5_1.mp4,FeltGreen_wind3_b100_m1.7_1.mp4,Sweater_wind1_b0.01_m0.7_1.mp4,6
35,FeltGreen_wind3_b100_m0.1_1.mp4,FeltGreen_wind1_b100_m0.3_1.mp4,Silk_wind3_b0.001_m0.1_1.mp4,4
36,Sha_wind3_b10_m1_1.mp4,Sha_wind2_b10_m0.5_1.mp4,Fleece_wind2_b0.1_m0.3_1.mp4,6
37,Cotton_wind3_b0.01_m0.5_1.mp4,Bro_wind2_b0.01_m0.3_1.mp4,Silk_wind2_b1_m1_1.mp4,8
38,Sha_wind1_b0.001_m1.3_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,FeltGreen_wind2_b1_m1.3_1.mp4,5
39,Bro_wind1_b0.01_m0.5_1.mp4,Sweater_wind2_b0.01_m0.5_1.mp4,Sweater_wind1_b1_m0.5_1.mp4,7
40,Bro_wind2_b0.01_m1_1.mp4,FeltGreen_wind1_b0.01_m0.3_1.mp4,Sha_wind3_b10_m1.7_1.mp4,6
41,Bro_wind3_b0.01_m0.3_1.mp4,Bro_wind2_b0.01_m0.3_1.mp4,Sha_wind2_b1_m0.3_1.mp4,6
42,FeltGreen_wind2_b0.01_m1.3_1.mp4,Sha_wind3_b0.01_m1.3_1.mp4,FeltGreen_wind2_b10_m1.3_1.mp4,5
43,Cotton_wind2_b100_m0.5_1.mp4,Sha_wind2_b100_m0.5_1.mp4,FeltGreen_wind2_b1_m0.5_1.mp4,4
44,Sha_wind1_b0.01_m0.3_1.mp4,Silk_wind1_b0.01_m0.3_1.mp4,Sha_wind2_b0.1_m0.3_1.mp4,1
45,FeltGreen_wind3_b10_m1.3_1.mp4,Fleece_wind1_b10_m1.7_1.mp4,Sweater_wind1_b100_m0.3_1.mp4,4
46,Cotton_wind3_b0.01_m1_1.mp4,Fleece_wind1_b0.01_m1.7_1.mp4,Silk_wind3_b10_m0.7_1.mp4,7
47,Sweater_wind1_b0.01_m0.7_1.mp4,Sha_wind2_b0.01_m0.1_1.mp4,FeltGreen_wind3_b0.001_m0.5_1.mp4,8
48,Silk_wind1_b100_m1.3_1.mp4,FeltGreen_wind1_b100_m1.3_1.mp4,Sweater_wind3_b1_m1.3_1.mp4,4
