Triplet #,Anchor,Positive,Negative,Hardness Score
1,FeltGreen_wind2_b100_m1_1.mp4,Bro_wind1_b100_m1.7_1.mp4,Sweater_wind1_b0.1_m0.7_1.mp4,5
2,Fleece_wind1_b0.01_m0.3_1.mp4,Bro_wind3_b0.01_m0.3_1.mp4,FeltGreen_wind3_b1_m0.3_1.mp4,7
3,Silk_wind3_b0.01_m1.3_1.mp4,Bro_wind2_b0.01_m0.1_1.mp4,FeltGreen_wind1_b0.1_m1.7_1.mp4,4
4,FeltGreen_wind2_b10_m1.7_1.mp4,Sha_wind1_b10_m1.7_1.mp4,Silk_wind3_b100_m1.7_1.mp4,2
5,Fleece_wind1_b100_m0.1_1.mp4,FeltGreen_wind2_b100_m0.7_1.mp4,FeltGreen_wind3_b0.01_m0.7_1.mp4,5
6,Bro_wind1_b0.1_m0.7_1.mp4,Cotton_wind1_b0.1_m0.7_1.mp4,Bro_wind1_b100_m0.7_1.mp4,4
7,Fleece_wind3_b100_m0.1_1.mp4,FeltGreen_wind2_b100_m1.3_1.mp4,Fleece_wind2_b10_m1.3_1.mp4,7
8,Sweater_wind2_b10_m1_1.mp4,Fleece_wind2_b10_m0.7_1.mp4,Sweater_wind2_b0.001_m0.7_1.mp4,3
9,Bro_wind1_b10_m0.3_1.mp4,Cotton_wind1_b10_m1_1.mp4,Cotton_wind3_b0.01_m0.5_1.mp4,4
10,Silk_wind3_b0.001_m0.7_1.mp4,FeltGreen_wind3_b0.001_m0.7_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,5
11,Sha_wind1_b0.1_m1.3_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,Sha_wind2_b10_m1.3_1.mp4,7
12,Sha_wind1_b100_m1.7_1.mp4,Silk_wind1_b100_m1_1.mp4,Cotton_wind3_b0.01_m1_1.mp4,3
13,Sha_wind2_b1_m0.5_1.mp4,Sweater_wind3_b1_m0.5_1.mp4,Cotton_wind1_b0.001_m0.5_1.mp4,2
14,FeltGreen_wind1_b0.01_m0.3_1.mp4,FeltGreen_wind2_b0.01_m0.3_1.mp4,Silk_wind3_b1_m0.3_1.mp4,5
15,Silk_wind1_b10_m0.7_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,Cotton_wind1_b0.01_m1.7_1.mp4,3
16,Bro_wind2_b0.1_m1.7_1.mp4,Fleece_wind2_b0.1_m0.1_1.mp4,FeltGreen_wind3_b0.01_m0.5_1.mp4,7
17,Sha_wind1_b10_m0.5_1.mp4,Cotton_wind3_b10_m0.5_1.mp4,Silk_wind3_b100_m0.5_1.mp4,3
18,Bro_wind1_b0.1_m0.5_1.mp4,Fleece_wind2_b0.1_m0.5_1.mp4,FeltGreen_wind1_b1_m0.5_1.mp4,2
19,Sha_wind1_b100_m0.3_1.mp4,Bro_wind1_b100_m1.3_1.mp4,FeltGreen_wind1_b1_m0.7_1.mp4,6
20,Sweater_wind3_b0.01_m0.5_1.mp4,Sweater_wind2_b0.01_m0.5_1.mp4,Silk_wind3_b1_m0.3_1.mp4,5
21,Fleece_wind1_b0.001_m0.5_1.mp4,Sweater_wind1_b0.001_m0.5_1.mp4,Sha_wind3_b0.01_m1.7_1.mp4,1
22,Cotton_wind2_b0.1_m1.3_1.mp4,Bro_wind1_b0.1_m1_1.mp4,Bro_wind3_b100_m0.3_1.mp4,7
23,Bro_wind2_b100_m1_1.mp4,Sweater_wind3_b100_m0.3_1.mp4,Sha_wind3_b0.1_m1.3_1.mp4,5
24,FeltGreen_wind1_b0.001_m0.5_1.mp4,Fleece_wind2_b0.001_m0.5_1.mp4,Sha_wind2_b100_m0.5_1.mp4,4
25,Sweater_wind1_b0.001_m1.3_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,Bro_wind3_b100_m1.3_1.mp4,4
26,Cotton_wind1_b1_m0.3_1.mp4,Silk_wind2_b1_m0.3_1.mp4,Bro_wind3_b0.1_m0.3_1.mp4,6
27,Fleece_wind2_b0.01_m1.7_1.mp4,Sweater_wind1_b0.01_m0.1_1.mp4,Silk_wind1_b0.001_m0.5_1.mp4,9
28,Silk_wind3_b100_m0.3_1.mp4,Fleece_wind3_b100_m0.3_1.mp4,Sweater_wind1_b10_m0.3_1.mp4,5
29,Sha_wind3_b100_m0.3_1.mp4,Bro_wind1_b100_m0.1_1.mp4,FeltGreen_wind1_b0.001_m0.5_1.mp4,5
30,Sha_wind3_b100_m0.7_1.mp4,Bro_wind3_b100_m1.7_1.mp4,Fleece_wind2_b0.01_m0.1_1.mp4,5
31,Bro_wind2_b0.001_m1.7_1.mp4,Silk_wind3_b0.001_m0.1_1.mp4,Fleece_wind1_b100_m1_1.mp4,5
32,Bro_wind2_b0.1_m0.1_1.mp4,Sha_wind3_b0.1_m0.1_1.mp4,FeltGreen_wind3_b10_m0.1_1.mp4,7
33,FeltGreen_wind3_b0.001_m1.7_1.mp4,Cotton_wind2_b0.001_m1_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,7
34,Bro_wind1_b0.1_m1.3_1.mp4,FeltGreen_wind1_b0.1_m1.3_1.mp4,Sha_wind3_b0.001_m1.3_1.mp4,4
35,Sweater_wind1_b0.01_m1_1.mp4,Silk_wind2_b0.01_m1_1.mp4,Fleece_wind1_b100_m1_1.mp4,4
36,FeltGreen_wind2_b0.001_m0.5_1.mp4,Silk_wind1_b0.001_m0.7_1.mp4,Sha_wind3_b10_m1.7_1.mp4,5
37,Fleece_wind1_b0.01_m1_1.mp4,Cotton_wind2_b0.01_m0.3_1.mp4,Sha_wind1_b1_m1.7_1.mp4,7
38,Sha_wind1_b0.01_m1.7_1.mp4,Sha_wind2_b0.01_m0.1_1.mp4,Bro_wind3_b100_m0.7_1.mp4,5
39,Bro_wind1_b0.1_m0.1_1.mp4,Sha_wind3_b0.1_m0.7_1.mp4,Fleece_wind1_b100_m0.7_1.mp4,5
40,Sha_wind3_b10_m0.1_1.mp4,Sweater_wind3_b10_m1_1.mp4,Fleece_wind3_b1_m0.5_1.mp4,7
41,Sha_wind1_b10_m0.5_1.mp4,Fleece_wind2_b10_m1.7_1.mp4,Bro_wind2_b0.1_m1_1.mp4,8
42,Sha_wind2_b0.001_m0.3_1.mp4,Sha_wind1_b0.001_m1_1.mp4,Silk_wind3_b0.01_m1.7_1.mp4,2
43,Sweater_wind1_b1_m1.7_1.mp4,FeltGreen_wind1_b1_m1.3_1.mp4,Cotton_wind1_b0.1_m1.3_1.mp4,5
44,Bro_wind1_b1_m0.3_1.mp4,Sha_wind3_b1_m1_1.mp4,Cotton_wind2_b0.01_m0.5_1.mp4,7
45,Bro_wind1_b0.001_m1_1.mp4,Cotton_wind1_b0.001_m1_1.mp4,Sweater_wind2_b0.01_m1_1.mp4,1
46,Cotton_wind2_b100_m1_1.mp4,Sha_wind3_b100_m1_1.mp4,Fleece_wind1_b0.01_m1_1.mp4,4
47,Sweater_wind2_b0.01_m0.5_1.mp4,FeltGreen_wind2_b0.01_m0.1_1.mp4,Cotton_wind2_b10_m1_1.mp4,5
48,Sha_wind3_b0.01_m0.3_1.mp4,Sweater_wind1_b0.01_m1.7_1.mp4,Sha_wind1_b100_m0.3_1.mp4,7
49,Cotton_wind1_b10_m0.7_1.mp4,Sha_wind2_b10_m0.1_1.mp4,Sha_wind1_b0.1_m0.7_1.mp4,8
50,Cotton_wind1_b1_m0.7_1.mp4,Silk_wind3_b1_m0.7_1.mp4,Sha_wind1_b0.001_m0.7_1.mp4,2
