Triplet #,Anchor,Positive,Negative,Hardness Score
1,Bro_wind3_b0.1_m1.7_1.mp4,FeltGreen_wind2_b0.1_m0.7_1.mp4,Bro_wind2_b0.01_m1.7_1.mp4,9
2,Bro_wind2_b1_m1.7_1.mp4,Bro_wind2_b1_m1.7_1.mp4,Silk_wind3_b0.01_m1.7_1.mp4,3
3,FeltGreen_wind3_b0.1_m1.3_1.mp4,Cotton_wind3_b0.1_m1.7_1.mp4,Cotton_wind3_b1_m1.7_1.mp4,2
4,FeltGreen_wind3_b100_m1_1.mp4,Silk_wind1_b100_m0.3_1.mp4,Silk_wind2_b1_m0.7_1.mp4,8
5,Bro_wind2_b0.1_m0.5_1.mp4,Cotton_wind2_b0.1_m0.5_1.mp4,Sha_wind2_b100_m0.5_1.mp4,4
6,Silk_wind2_b0.01_m0.5_1.mp4,Silk_wind3_b0.01_m0.7_1.mp4,Fleece_wind1_b0.1_m1.7_1.mp4,2
7,FeltGreen_wind2_b0.001_m1.7_1.mp4,Sweater_wind1_b0.001_m1.7_1.mp4,Fleece_wind3_b10_m1.7_1.mp4,4
8,Fleece_wind2_b0.001_m1.3_1.mp4,Fleece_wind2_b0.001_m1.3_1.mp4,Sweater_wind1_b0.01_m1.3_1.mp4,0
9,Silk_wind1_b0.1_m1_1.mp4,Bro_wind3_b0.1_m0.7_1.mp4,Cotton_wind3_b0.01_m0.7_1.mp4,7
10,FeltGreen_wind1_b1_m1.7_1.mp4,Cotton_wind1_b1_m1.7_1.mp4,Sha_wind2_b10_m1.7_1.mp4,1
11,Bro_wind3_b0.1_m0.5_1.mp4,Silk_wind3_b0.1_m0.3_1.mp4,Bro_wind3_b0.01_m1.3_1.mp4,6
12,Sha_wind1_b0.1_m0.5_1.mp4,FeltGreen_wind3_b0.1_m0.7_1.mp4,Sweater_wind3_b10_m0.7_1.mp4,7
13,Cotton_wind2_b1_m1.7_1.mp4,Cotton_wind2_b1_m1.7_1.mp4,Silk_wind3_b10_m1.7_1.mp4,0
14,Sweater_wind2_b0.001_m1_1.mp4,Sweater_wind2_b0.001_m0.7_1.mp4,Sweater_wind3_b0.1_m0.5_1.mp4,5
15,Sha_wind2_b0.01_m1.3_1.mp4,Silk_wind1_b0.01_m1_1.mp4,Silk_wind1_b1_m0.7_1.mp4,9
16,Fleece_wind3_b10_m0.1_1.mp4,FeltGreen_wind1_b10_m0.1_1.mp4,Silk_wind2_b0.001_m0.1_1.mp4,4
17,Silk_wind1_b0.1_m0.7_1.mp4,Fleece_wind1_b0.1_m0.7_1.mp4,Bro_wind3_b10_m0.7_1.mp4,5
18,Sweater_wind1_b1_m0.7_1.mp4,Silk_wind2_b1_m0.7_1.mp4,Fleece_wind3_b10_m0.7_1.mp4,2
19,Sweater_wind1_b1_m0.1_1.mp4,Sweater_wind3_b1_m0.1_1.mp4,Sha_wind1_b0.1_m0.1_1.mp4,5
20,Sweater_wind3_b1_m1.7_1.mp4,FeltGreen_wind1_b1_m1.7_1.mp4,Bro_wind2_b0.1_m1.7_1.mp4,6
21,Fleece_wind3_b100_m0.1_1.mp4,Sha_wind3_b100_m0.1_1.mp4,Sha_wind2_b1_m0.1_1.mp4,5
22,Bro_wind3_b0.01_m0.1_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,Silk_wind1_b0.001_m0.5_1.mp4,5
23,FeltGreen_wind3_b0.001_m1_1.mp4,Silk_wind2_b0.001_m1.3_1.mp4,FeltGreen_wind1_b0.1_m0.7_1.mp4,7
24,Silk_wind3_b0.1_m0.1_1.mp4,Bro_wind2_b0.1_m0.1_1.mp4,Sha_wind1_b0.001_m0.1_1.mp4,5
25,Cotton_wind2_b100_m1.7_1.mp4,FeltGreen_wind3_b100_m1.7_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,4
26,Bro_wind2_b100_m1.3_1.mp4,Fleece_wind2_b100_m0.1_1.mp4,Silk_wind3_b0.1_m0.5_1.mp4,3
27,Silk_wind1_b0.001_m0.5_1.mp4,Silk_wind1_b0.001_m0.5_1.mp4,Sweater_wind2_b100_m0.5_1.mp4,1
28,Cotton_wind1_b0.001_m1_1.mp4,Fleece_wind1_b0.001_m1_1.mp4,Fleece_wind2_b10_m1_1.mp4,4
29,Sweater_wind1_b0.1_m1_1.mp4,Cotton_wind3_b0.1_m0.3_1.mp4,Bro_wind1_b1_m1_1.mp4,4
30,Sweater_wind2_b0.001_m0.5_1.mp4,Sha_wind1_b0.001_m1_1.mp4,Fleece_wind2_b0.01_m0.1_1.mp4,4
31,Cotton_wind2_b1_m0.7_1.mp4,FeltGreen_wind1_b1_m0.7_1.mp4,Sha_wind2_b0.01_m0.7_1.mp4,5
32,Silk_wind1_b0.001_m0.1_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,2
33,Bro_wind2_b100_m1_1.mp4,Bro_wind1_b100_m1_1.mp4,Silk_wind1_b0.1_m1_1.mp4,2
34,Sweater_wind3_b100_m1.7_1.mp4,Sweater_wind1_b100_m1.3_1.mp4,Sweater_wind2_b10_m1_1.mp4,6
35,Fleece_wind3_b100_m1.3_1.mp4,FeltGreen_wind2_b100_m0.1_1.mp4,Silk_wind3_b0.01_m0.1_1.mp4,4
36,Sha_wind1_b0.01_m0.5_1.mp4,Silk_wind1_b0.01_m0.5_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,3
37,Sweater_wind1_b0.001_m0.5_1.mp4,Bro_wind1_b0.001_m0.5_1.mp4,Fleece_wind3_b100_m0.5_1.mp4,2
38,Sweater_wind1_b10_m1_1.mp4,Sha_wind3_b10_m0.3_1.mp4,Fleece_wind3_b0.001_m0.3_1.mp4,5
39,Sweater_wind1_b0.1_m1.7_1.mp4,Fleece_wind2_b0.1_m1.3_1.mp4,Sweater_wind2_b100_m1.3_1.mp4,6
40,Sha_wind2_b100_m0.1_1.mp4,Cotton_wind1_b100_m0.1_1.mp4,Sha_wind2_b0.001_m0.1_1.mp4,3
41,Sweater_wind3_b0.1_m1_1.mp4,Cotton_wind1_b0.1_m1_1.mp4,Cotton_wind1_b100_m1_1.mp4,7
42,FeltGreen_wind1_b1_m1.3_1.mp4,Sha_wind3_b1_m1.3_1.mp4,Cotton_wind1_b0.001_m1.3_1.mp4,2
43,Silk_wind3_b100_m1_1.mp4,Fleece_wind1_b100_m1_1.mp4,Silk_wind2_b10_m1_1.mp4,6
44,Cotton_wind3_b0.001_m1.7_1.mp4,FeltGreen_wind1_b0.001_m1.7_1.mp4,Silk_wind2_b10_m1.7_1.mp4,4
45,FeltGreen_wind1_b100_m1.3_1.mp4,Silk_wind2_b100_m1.3_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,6
46,Silk_wind2_b0.01_m0.7_1.mp4,Silk_wind2_b0.01_m1_1.mp4,Sweater_wind2_b0.1_m1.7_1.mp4,1
47,Sweater_wind2_b0.1_m1.7_1.mp4,Silk_wind1_b0.1_m1.7_1.mp4,Silk_wind1_b0.01_m1.7_1.mp4,8
48,Silk_wind3_b100_m0.5_1.mp4,Cotton_wind2_b100_m0.5_1.mp4,Cotton_wind2_b0.001_m0.5_1.mp4,5
49,Bro_wind1_b100_m0.3_1.mp4,FeltGreen_wind2_b100_m0.3_1.mp4,Sha_wind1_b0.01_m0.3_1.mp4,4
50,Fleece_wind2_b0.001_m1_1.mp4,Sha_wind2_b0.001_m1.7_1.mp4,Fleece_wind1_b0.1_m1_1.mp4,7
