Triplet #,Anchor,Positive,Negative,Hardness Score
1,Silk_wind1_b0.1_m0.7_1.mp4,Bro_wind2_b0.1_m1.3_1.mp4,Sha_wind1_b1_m0.5_1.mp4,4
2,Sha_wind3_b0.1_m0.7_1.mp4,FeltGreen_wind2_b0.1_m1_1.mp4,Cotton_wind3_b0.001_m0.1_1.mp4,6
3,Silk_wind2_b10_m1_1.mp4,FeltGreen_wind1_b10_m1_1.mp4,Bro_wind3_b0.01_m1_1.mp4,2
4,Silk_wind2_b100_m1_1.mp4,Sha_wind1_b100_m1_1.mp4,Fleece_wind2_b0.01_m0.7_1.mp4,4
5,Bro_wind3_b0.01_m1.3_1.mp4,Sha_wind3_b0.01_m0.7_1.mp4,Bro_wind3_b0.1_m1.3_1.mp4,3
6,Silk_wind1_b1_m1.3_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,Sweater_wind3_b100_m1.3_1.mp4,6
7,FeltGreen_wind2_b100_m0.5_1.mp4,Cotton_wind1_b100_m0.5_1.mp4,FeltGreen_wind1_b1_m0.5_1.mp4,6
8,Sweater_wind2_b1_m1_1.mp4,Fleece_wind1_b1_m1_1.mp4,Fleece_wind3_b0.01_m1_1.mp4,6
9,Silk_wind2_b100_m1.3_1.mp4,Cotton_wind3_b100_m1.3_1.mp4,Fleece_wind3_b10_m1.3_1.mp4,7
10,Sweater_wind3_b0.1_m0.5_1.mp4,Fleece_wind2_b0.1_m0.5_1.mp4,Fleece_wind2_b1_m0.5_1.mp4,4
11,Sha_wind2_b100_m0.7_1.mp4,Cotton_wind2_b100_m0.3_1.mp4,Sha_wind1_b1_m0.7_1.mp4,6
12,Fleece_wind2_b0.001_m1.3_1.mp4,Sweater_wind1_b0.001_m1.3_1.mp4,Fleece_wind1_b1_m0.3_1.mp4,6
13,Bro_wind1_b0.01_m0.3_1.mp4,Cotton_wind3_b0.01_m1.7_1.mp4,FeltGreen_wind3_b100_m0.5_1.mp4,7
14,Silk_wind3_b1_m1.3_1.mp4,Fleece_wind3_b1_m1.3_1.mp4,Sha_wind1_b0.001_m1.3_1.mp4,1
15,Silk_wind3_b0.001_m0.3_1.mp4,Sha_wind2_b0.001_m1.3_1.mp4,Sweater_wind3_b0.01_m0.3_1.mp4,4
16,FeltGreen_wind1_b0.01_m0.3_1.mp4,Cotton_wind2_b0.01_m1.3_1.mp4,Sha_wind2_b0.001_m1.3_1.mp4,7
17,Silk_wind3_b10_m0.7_1.mp4,Fleece_wind3_b10_m0.7_1.mp4,Bro_wind3_b1_m0.7_1.mp4,5
18,Silk_wind3_b0.1_m1_1.mp4,Fleece_wind1_b0.1_m1_1.mp4,FeltGreen_wind3_b100_m1_1.mp4,5
19,Silk_wind3_b0.01_m0.5_1.mp4,FeltGreen_wind2_b0.01_m1_1.mp4,Cotton_wind1_b10_m0.7_1.mp4,7
20,Silk_wind2_b1_m1_1.mp4,Sweater_wind2_b1_m1.7_1.mp4,Bro_wind1_b0.1_m1.7_1.mp4,5
21,Sweater_wind3_b10_m0.1_1.mp4,FeltGreen_wind1_b10_m0.1_1.mp4,Sweater_wind3_b0.1_m0.1_1.mp4,5
22,Cotton_wind1_b1_m1.3_1.mp4,Sweater_wind2_b1_m0.7_1.mp4,Bro_wind2_b0.01_m0.7_1.mp4,6
23,Bro_wind2_b0.1_m0.7_1.mp4,Silk_wind2_b0.1_m1.3_1.mp4,Fleece_wind2_b1_m1_1.mp4,3
24,Bro_wind3_b0.001_m0.7_1.mp4,Sweater_wind2_b0.001_m0.7_1.mp4,Cotton_wind1_b1_m0.7_1.mp4,5
25,FeltGreen_wind1_b10_m1_1.mp4,Sha_wind3_b10_m1_1.mp4,Sha_wind2_b1_m1_1.mp4,7
26,FeltGreen_wind2_b1_m0.3_1.mp4,Bro_wind2_b1_m0.3_1.mp4,Cotton_wind1_b0.1_m0.3_1.mp4,5
27,Cotton_wind2_b10_m1.3_1.mp4,Silk_wind3_b10_m1.3_1.mp4,Bro_wind1_b0.001_m1.3_1.mp4,4
28,Cotton_wind2_b0.1_m1_1.mp4,Fleece_wind2_b0.1_m1_1.mp4,Sha_wind2_b10_m1_1.mp4,5
29,Sha_wind2_b0.1_m0.1_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,Sha_wind3_b10_m0.1_1.mp4,7
30,Sweater_wind3_b100_m1.7_1.mp4,Cotton_wind3_b100_m1.7_1.mp4,Fleece_wind3_b0.001_m1.7_1.mp4,2
31,Sweater_wind2_b0.001_m1.3_1.mp4,Sweater_wind3_b0.001_m1.3_1.mp4,Cotton_wind2_b1_m1.3_1.mp4,4
